"inst_166" "inst_205" "inst_251" "inst_256" "inst_371" "inst_463"
"1007_s_at" 15939 6769 12092 7068 16006 5437
"1053_at" 14209 19301 12866 5534 3505 17132
"117_at" 13573 634 16341 12666 16765 17344
"121_at" 1960 6656 17797 2405 2802 872
"1255_g_at" 5556 11997 14452 8412 1495 10665
"1294_at" 19782 13888 1614 21252 19929 7915
"1316_at" 10308 947 9743 21132 1837 2227
"1320_at" 3944 21606 1917 4181 12668 3840
"1405_i_at" 9301 13927 8488 16678 14906 12378
"1431_at" 11664 14717 13261 7381 2604 8800
"1438_at" 21043 4147 1123 18964 6243 16512
"1487_at" 19941 3378 15717 11650 14590 17006
"1494_f_at" 21724 18474 4169 1751 1839 2606
"1598_g_at" 2689 8255 12485 7913 15505 2528
"160020_at" 14465 7110 20795 989 3246 3921
"1729_at" 18023 1921 15700 19818 447 17739
"1773_at" 3193 243 10029 9200 20420 16405
"177_at" 9624 5270 984 6838 694 2225
"179_at" 3271 5294 13612 18176 5199 16825
"1861_at" 904 5571 18472 11571 2428 1940
"200000_s_at" 20652 9397 11109 18724 3976 5845
"200001_at" 15806 3543 4211 19236 19166 17430
"200002_at" 2410 17876 11240 5191 6395 16338
"200003_s_at" 17695 16675 3662 9172 16327 7784
"200004_at" 18605 8604 14051 6657 15948 8678
"200005_at" 20121 5512 10810 10029 18047 5601
"200006_at" 17899 3385 12154 11648 17579 6713
"200007_at" 1814 7020 12494 11010 15346 20591
"200008_s_at" 14545 4523 10426 10061 18889 7295
"200009_at" 16197 5135 2541 18353 7248 7468
"200010_at" 20545 6123 4354 6902 16455 2952
"200011_s_at" 17804 2379 3739 9864 4171 18334
"200012_x_at" 15776 18860 12882 11465 5251 20754
"200013_at" 14843 7963 10180 18121 15004 16655
"200014_s_at" 17133 9260 16133 3756 17329 8868
"200015_s_at" 19061 10210 15828 6460 17298 8340
"200016_x_at" 15978 16960 16925 10398 7223 6036
"200017_at" 15252 20506 10657 9970 19448 21129
"200018_at" 3330 5530 3614 17958 5482 6566
"200019_s_at" 16273 4785 10604 9763 17425 5317
"200020_at" 18190 7619 9364 20261 19382 7760
"200021_at" 1741 18320 3893 18617 6544 4486
"200022_at" 1919 4476 11359 7342 18979 5969
"200023_s_at" 18489 10062 12899 6755 17687 7886
"200024_at" 2639 5986 1722 19692 16351 19494
"200025_s_at" 15142 17650 4243 10872 16004 18063
"200026_at" 14869 8063 4808 5839 14456 17606
"200027_at" 17094 16577 17344 6450 18891 17128
"200028_s_at" 16596 20912 19661 7224 5374 17202
"200029_at" 15056 16790 3932 19727 17267 18559
"200030_s_at" 3378 18997 9990 18053 7140 17712
"200031_s_at" 14217 7424 4150 8955 17253 6358
"200032_s_at" 2995 6374 9860 18420 17645 7919
"200033_at" 16891 5653 15834 6023 20256 20236
"200034_s_at" 17959 8497 4298 19427 15511 8252
"200035_at" 16075 3473 14062 20427 4849 6934
"200036_s_at" 15311 9188 3608 6993 16717 8389
"200037_s_at" 19325 17766 12718 12333 16246 21349
"200038_s_at" 16081 8417 12339 8182 6805 16124
"200039_s_at" 15426 8297 4534 8187 16644 19442
"200040_at" 20147 19324 13551 19027 14618 18078
"200041_s_at" 18661 7666 16242 11106 16624 16757
"200042_at" 16579 9612 11427 6476 19204 16276
"200043_at" 16973 18114 15718 5234 17891 20417
"200044_at" 18521 2311 11796 7033 16241 21051
"200045_at" 21487 1473 13369 6153 14503 1465
"200046_at" 14218 16995 10654 17834 16115 20882
"200047_s_at" 18408 8563 18801 8480 15245 17357
"200048_s_at" 16238 17789 12839 10237 15610 16145
"200049_at" 9142 4375 4421 9343 4334 5686
"200050_at" 17681 19007 20917 4473 18654 3060
"200051_at" 3364 9578 12642 2817 17157 4087
"200052_s_at" 19547 10049 14917 4935 16604 7231
"200053_at" 14289 3539 3679 20068 7231 858
"200054_at" 1706 6834 4828 7944 17081 6570
"200055_at" 15592 18930 4182 11139 17727 20545
"200056_s_at" 682 5477 20790 4411 16490 20940
"200057_s_at" 17463 5670 4396 19498 16921 7970
"200058_s_at" 17000 10215 17467 4960 6153 18224
"200059_s_at" 19033 9635 20488 10905 3296 18626
"200060_s_at" 20669 4967 18790 9208 15299 21490
"200061_s_at" 2336 18136 10780 11146 15175 16219
"200062_s_at" 15308 6371 3553 19241 16844 6891
"200063_s_at" 14199 17188 13553 9223 5140 17864
"200064_at" 3427 7667 3602 8727 18635 3283
"200065_s_at" 20176 18066 15930 9320 17764 19595
"200066_at" 15051 6495 13193 3779 17058 8310
"200067_x_at" 14443 8317 12855 9075 17717 6575
"200068_s_at" 16545 8161 11390 5616 5691 16306
"200069_at" 21966 17472 21201 5510 18659 3163
"200070_at" 1449 17917 13873 8413 7057 19705
"200071_at" 16919 6868 17610 7791 17109 2966
"200072_s_at" 19899 18358 15440 9622 5503 16150
"200073_s_at" 19623 18995 18590 9615 17328 8807
"200074_s_at" 18558 9588 1892 18631 15759 6922
"200075_s_at" 1510 8399 14118 11112 16210 19976
"200076_s_at" 15586 4658 2868 11045 6538 8902
"200077_s_at" 16339 6485 13355 17921 15043 16646
"200078_s_at" 18164 8960 9403 10527 17957 16123
"200079_s_at" 3311 16806 4455 10308 16707 17994
"200080_s_at" 17702 10178 18443 2697 14466 5116
"200081_s_at" 14649 17183 10169 10635 18002 7746
"200082_s_at" 15447 4091 4084 21079 18482 7782
"200083_at" 20335 18848 12348 9997 17624 20575
"200084_at" 19641 18343 14637 9330 17858 17522
"200085_s_at" 14195 8675 4346 6681 15572 18890
"200086_s_at" 16035 7955 12047 10491 17889 17672
"200087_s_at" 17801 8484 14617 5336 16961 18790
"200088_x_at" 15361 18655 10250 12639 15557 17077
"200089_s_at" 16195 7982 12668 9287 17243 16982
"200090_at" 14607 19737 14443 12699 18612 19023
"200091_s_at" 18771 3887 16192 7147 19195 7895
"200092_s_at" 14491 7055 10667 8997 16481 7843
"200093_s_at" 14658 17454 13952 4802 17142 18356
"200094_s_at" 15968 16722 9796 20199 18902 18704
"200095_x_at" 2437 7194 3944 9571 5750 6090
"200096_s_at" 15967 3109 14184 6203 18126 16469
"200097_s_at" 18138 10134 14412 8981 20183 20586
"200098_s_at" 17536 21263 18640 6060 6645 19025
"200099_s_at" 17051 6458 3169 12679 18452 16355
"200593_s_at" 16901 10103 12455 5423 7190 19729
"200594_x_at" 17095 1294 15565 1327 6227 7701
"200595_s_at" 16860 6825 15520 4258 16156 3939
"200596_s_at" 2135 3466 16127 11015 19850 4315
"200597_at" 16982 18758 18977 10430 20139 4271
"200598_s_at" 21432 6127 10444 19671 21141 17839
"200599_s_at" 18099 9210 16892 20215 14887 6948
"200600_at" 7170 14518 6717 13895 20269 7812
"200601_at" 2753 6161 9829 7982 3054 1555
"200602_at" 21997 7088 21351 7139 19622 4663
"200603_at" 16812 7979 20361 2944 7242 17058
"200604_s_at" 2379 18730 10332 6449 2187 8220
"200605_s_at" 18063 6392 12181 18195 5912 18027
"200606_at" 19355 17517 15604 11171 2429 20511
"200607_s_at" 21310 17916 12389 2751 16806 2078
"200608_s_at" 17947 17376 18782 9144 15003 19251
"200609_s_at" 3302 19915 17753 11980 15012 16096
"200610_s_at" 20331 20680 13910 3528 5595 21503
"200611_s_at" 20327 6767 3388 18007 18478 4272
"200612_s_at" 20310 18787 20942 9466 5981 7953
"200613_at" 17881 16814 1277 19830 18217 5990
"200614_at" 15959 9363 12824 7720 17592 7749
"200615_s_at" 20672 5961 18750 7536 5188 16895
"200616_s_at" 20936 5106 4330 20308 20130 17000
"200617_at" 21716 8013 3638 10455 2656 2815
"200618_at" 20031 6122 17594 6301 20199 16535
"200619_at" 16472 20661 3998 19509 16145 21391
"200620_at" 19168 7769 10738 6278 17413 8337
"200621_at" 3456 7744 9924 2130 16729 18534
"200622_x_at" 15071 6136 14445 11035 17337 19010
"200623_s_at" 19245 1505 2250 19174 16232 20195
"200624_s_at" 17843 19001 12728 7932 14662 20325
"200625_s_at" 15818 6680 18419 5408 15968 20069
"200626_s_at" 20686 17578 20225 5746 20009 7335
"200627_at" 15865 6590 16169 10024 17899 19716
"200628_s_at" 14371 5684 4371 18514 4378 20995
"200629_at" 2007 18406 20480 2442 3779 17349
"200630_x_at" 3072 5626 10611 9578 4070 18053
"200631_s_at" 16114 9314 10868 5102 18261 5169
"200632_s_at" 15482 4633 16303 3286 16734 8704
"200633_at" 16886 7469 4457 12686 14713 7464
"200634_at" 3051 19685 16920 4568 5187 18203
"200635_s_at" 16168 4639 11949 19848 1998 18257
"200636_s_at" 19222 20402 20586 3110 15566 16849
"200637_s_at" 14233 6213 3823 20019 9742 19270
"200638_s_at" 3268 18205 15531 6323 4136 8517
"200639_s_at" 2579 18028 19576 6332 6764 21099
"200640_at" 16996 18476 12178 19977 14923 18427
"200641_s_at" 17150 5444 3937 20010 15539 4888
"200642_at" 2794 7314 10232 9850 15205 18762
"200643_at" 17672 17771 3644 4759 18825 6695
"200644_at" 18511 4390 16544 6934 16939 9011
"200645_at" 17577 2769 15842 8779 6064 8490
"200646_s_at" 20946 1308 19075 19515 904 8727
"200647_x_at" 16986 20631 10839 9445 16142 19684
"200648_s_at" 12 5154 16162 19453 1697 7420
"200649_at" 19447 4692 11194 21036 4498 18734
"200650_s_at" 17097 17495 11712 10474 15738 7627
"200651_at" 16076 7768 12576 12304 5806 3605
"200652_at" 17952 8460 11557 9591 18119 17076
"200653_s_at" 19544 6950 10761 5533 19634 19362
"200654_at" 18418 8117 10124 18114 16916 5375
"200655_s_at" 19704 9477 12592 8139 17682 18530
"200656_s_at" 18444 6995 14455 9174 14809 19897
"200657_at" 3468 17681 3659 18395 17594 18947
"200658_s_at" 17966 2678 9983 11002 20414 6459
"200659_s_at" 21081 2580 14742 2676 19744 1592
"200660_at" 17715 8762 2561 10494 18709 20827
"200661_at" 17592 18138 14177 19791 5881 16795
"200662_s_at" 19362 19166 17426 5991 17753 8445
"200663_at" 17345 8889 10730 10675 16444 7906
"200664_s_at" 17189 9792 12229 8420 16888 18844
"200665_s_at" 9214 12265 7860 14870 8976 9024
"200666_s_at" 19151 8259 3673 18876 16281 8959
"200667_at" 19601 8875 12561 9961 19843 19069
"200668_s_at" 1821 5376 3976 12249 19110 17397
"200669_s_at" 16037 2732 11621 9606 6994 5740
"200670_at" 17396 19598 16202 1525 4970 1639
"200671_s_at" 185 19384 909 22275 9623 21162
"200672_x_at" 3377 920 9979 19953 7209 1795
"200673_at" 3449 20207 11017 7924 16986 18805
"200674_s_at" 17042 4787 2906 18521 16460 4703
"200675_at" 20357 9112 15183 10241 21879 17249
"200676_s_at" 20042 3712 17327 18334 6203 1272
"200677_at" 18559 6719 14731 10626 6254 17809
"200678_x_at" 2165 7996 12375 6252 17191 19317
"200679_x_at" 21679 4826 3069 12444 18046 8463
