"inst_5917" "inst_5922" "inst_5954" "inst_5959" "inst_6863" "inst_6868" "inst_6907" "inst_6912"
"200055_at" 17448 7802 17317 5447 15431 3847 19942 19467
"200056_s_at" 18949 7359 9653 18478 5462 20406 14334 2172
"200057_s_at" 11981 17741 8617 5021 6974 13014 13633 5887
"200058_s_at" 12582 8802 7379 11656 6552 5074 18024 6113
"200059_s_at" 15194 18153 15374 14557 4204 18844 6190 17661
"200060_s_at" 15727 10861 9388 19495 6362 13458 14231 2150
"200061_s_at" 9410 13680 12373 8630 5676 3905 5281 7599
"200062_s_at" 9184 13451 12144 8378 6666 6026 4654 7720
"200063_s_at" 9558 13823 12516 8792 4555 15892 14290 5889
"200064_at" 6705 9381 17536 15046 2012 13034 15898 20040
"200065_s_at" 13624 8648 17366 14809 6938 14007 15492 21437
"200066_at" 13959 16389 3376 16700 14813 5127 15376 3669
"200067_x_at" 12770 10487 8221 4510 21378 20665 5951 2982
"200068_s_at" 12259 17218 15669 4005 15828 13020 13676 5568
"200069_at" 9742 8641 6052 13705 14201 14495 5844 1251
"200070_at" 5493 17398 8255 18116 19496 2267 20057 7508
"200071_at" 15518 7328 6740 13996 19552 18218 2638 200
"200072_s_at" 13066 10425 7758 12567 16825 13212 6365 4757
"200073_s_at" 12976 5556 5612 16368 16044 4773 4440 2113
"200074_s_at" 13717 8432 7715 12600 3122 13454 15305 6064
"200075_s_at" 20207 5884 6714 16373 14348 5530 19196 18696
"200076_s_at" 14777 17535 19649 18716 16161 17574 20696 19585
"200077_s_at" 6669 10324 9435 11650 4450 15913 15810 7294
"200078_s_at" 12790 5059 7603 16823 16618 15939 18543 19824
"200079_s_at" 5643 9943 5939 16492 14733 5977 14353 19771
"200080_s_at" 4028 16562 18583 13917 2662 13737 14461 3091
"200081_s_at" 6434 17210 6699 15084 4154 14723 13628 16918
"200082_s_at" 6684 10057 9268 15352 6346 6364 5830 17192
"200083_at" 18772 9021 9129 13438 4585 13760 19622 5376
"200084_at" 13899 9901 8355 12322 15633 17552 3656 1550
"200085_s_at" 15170 5511 15193 12596 17025 4472 17575 18375
"200086_s_at" 17910 6395 9288 16459 16329 5367 17893 6098
"200087_s_at" 12395 2261 5948 12631 3771 5390 15354 2833
"200088_x_at" 9204 16768 12168 8408 7604 5490 14489 17096
"200089_s_at" 16306 6650 8869 13752 5935 6421 15395 5496
"200090_at" 13873 4356 18240 20568 5803 18944 14196 6913
"200091_s_at" 14351 3477 8767 13181 3801 5082 5904 5279
"200092_s_at" 9579 4938 12535 4018 6282 4774 14154 5980
"200093_s_at" 15426 5862 9602 5358 4788 13593 2711 3327
"200094_s_at" 6179 10155 9511 4726 5797 4426 15019 18193
"200095_x_at" 9710 13961 12674 8966 15169 4685 6024 7906
"200096_s_at" 18702 19916 9560 12305 3905 14390 18170 17430
"200097_s_at" 13182 5680 7722 15780 3812 3588 16713 540
"200098_s_at" 17584 7607 5421 5389 7376 12958 17390 5530
"200099_s_at" 9587 9339 12542 11810 4479 6439 5911 8008
"200593_s_at" 17755 5977 5406 15927 6541 3979 17074 6097
"200594_x_at" 12552 10279 7404 14244 6474 15535 6445 5678
"200595_s_at" 16911 7557 5763 4123 4185 17120 14327 1160
"200596_s_at" 16094 18053 16188 13973 16823 4764 16299 3398
"200597_at" 13863 5679 8866 2608 20650 14529 19635 1624
"200598_s_at" 12997 16662 9433 19967 6535 3760 17008 18704
"200599_s_at" 6879 8357 4767 14863 5835 14860 5583 3912
"200600_at" 18194 7045 14491 5177 5354 12604 18136 9212
"200601_at" 13924 19147 4770 14419 6689 14167 20545 21470
"200602_at" 20186 9457 16399 1546 6488 19154 17382 1051
"200603_at" 15791 5578 6265 12462 3585 13824 3108 580
"200604_s_at" 12747 5437 5359 16622 20093 18597 5219 17495
"200605_s_at" 16984 19793 2367 18688 7634 20637 1676 3379
"200606_at" 17195 19055 9066 18740 1766 20306 17814 6038
"200607_s_at" 13531 18108 16709 20737 3423 19247 18957 17630
"200608_s_at" 17051 7526 8128 12441 5489 17832 6156 554
"200609_s_at" 4578 17222 7970 15743 2728 16957 5547 7160
"200610_s_at" 6834 6340 18459 3342 6874 15406 3126 3829
"200611_s_at" 13983 5741 8780 17552 5030 4405 19462 17498
"200612_s_at" 21864 21180 17277 1836 6998 5312 14967 19261
"200613_at" 13103 6095 15161 11846 3954 15397 19142 21253
"200614_at" 9223 16678 12190 16290 14427 6093 3147 7756
"200615_s_at" 4638 17920 2302 15173 14225 4605 4697 19370
"200616_s_at" 14484 16504 6725 13534 15066 2682 19179 8060
"200617_at" 14116 10015 16677 15639 20347 5220 21245 21172
"200618_at" 5386 4787 8819 16348 5812 14060 15547 17385
"200619_at" 15432 20369 8817 13430 15439 6519 19240 7867
"200620_at" 6366 10111 7277 3885 15098 17928 5376 6568
"200621_at" 18924 3489 19024 18779 18614 13534 19354 21911
"200622_x_at" 14945 3247 7434 16602 4556 18345 13872 18147
"200623_s_at" 16980 9118 7858 2308 20117 943 2738 997
"200624_s_at" 16509 8914 5240 15674 18811 20350 15554 958
"200625_s_at" 13300 7168 2782 12712 3611 15467 5450 2886
"200626_s_at" 6296 4466 9371 17263 5692 21029 5182 2665
"200627_at" 12836 10752 7735 15679 4526 16891 4180 5728
"200628_s_at" 4829 17923 19542 21206 1188 21929 6401 20705
"200629_at" 6861 7057 6282 2431 16968 13301 14927 17357
"200630_x_at" 6308 8554 8837 5442 15465 6521 16557 6668
"200631_s_at" 4164 17170 17139 14808 17713 5984 16564 2867
"200632_s_at" 14148 8155 875 2836 14140 16909 15443 2913
"200633_at" 9409 13678 12371 8629 14784 4856 15162 16728
"200634_at" 12156 4768 17705 15511 7578 5568 16840 18685
"200635_s_at" 15243 16837 6309 14658 3163 17594 15792 18599
"200636_s_at" 14974 17264 8881 14295 14807 15236 4903 5904
"200637_s_at" 16931 6381 6835 17178 2756 18974 18504 21950
"200638_s_at" 12946 6660 8728 16500 14168 17901 2070 1735
"200639_s_at" 19550 9574 15580 14928 7274 2409 15593 7496
"200640_at" 12408 8806 8578 12853 4008 5726 4516 20871
"200641_s_at" 6063 18252 6956 21372 3472 21744 17991 18721
"200642_at" 15272 10468 8099 13132 4683 14228 5887 5997
"200643_at" 19790 8034 6283 17418 17402 1648 20941 19118
"200644_at" 13517 4846 15064 13769 7324 5197 19478 6896
"200645_at" 5485 6964 17731 16270 4457 15677 19415 21030
"200646_s_at" 21485 19581 21147 1434 3025 20481 21443 22181
"200647_x_at" 6849 3067 9085 1696 18200 14590 19356 19679
"200648_s_at" 17456 5018 15576 1655 3432 21686 2199 18590
"200649_at" 6506 3001 19059 4393 4723 855 19140 22188
"200650_s_at" 5210 13374 8406 8292 15112 18604 4476 7757
"200651_at" 9673 7444 8847 14314 2779 16737 14998 19537
"200652_at" 15300 5320 7466 14514 6214 15355 18863 18109
"200653_s_at" 6875 9370 16626 18516 5770 13402 20372 8085
"200654_at" 14782 8146 15689 3691 4111 14121 17861 19599
"200655_s_at" 18857 5404 17828 3599 14256 6546 15960 4520
"200656_s_at" 12308 7862 18479 19881 2286 14709 21401 22145
"200657_at" 6809 16434 12194 5380 14411 5851 4603 6520
"200658_s_at" 13623 7747 15361 16228 7434 15000 19346 19935
"200659_s_at" 14023 6419 19307 13925 18759 14595 18192 5143
"200660_at" 17078 6664 16267 12077 16317 3059 16174 19012
"200661_at" 17904 3379 7706 5265 14610 14215 19443 21125
"200662_s_at" 13570 17184 6063 16052 20159 19151 1657 16689
"200663_at" 13010 17087 15854 12301 6562 6070 4849 16634
"200664_s_at" 5063 6280 18534 20498 3361 19194 20491 17542
"200665_s_at" 17104 17028 11755 21451 4624 6630 21922 11133
"200666_s_at" 4233 9852 7596 14512 15286 17048 19747 7051
"200667_at" 4127 18652 3848 11535 15320 3853 5773 4758
"200668_s_at" 13743 7560 15319 16837 18916 14807 3683 6198
"200669_s_at" 13174 17886 4212 17098 14667 19253 16931 18429
"200670_at" 13815 4798 15781 16734 15000 18428 2703 3665
"200671_s_at" 4755 21332 2591 22274 1042 15819 16203 18996
"200672_x_at" 4423 19391 4778 22170 16544 19144 20951 5640
"200673_at" 13713 5343 7416 5560 4316 17856 2596 1428
"200674_s_at" 9597 17576 12555 8835 16842 4545 5080 17683
"200675_at" 6049 5031 8546 17009 5694 14870 16225 20274
"200676_s_at" 17461 8715 20388 19291 6289 1695 22174 20992
"200677_at" 12775 8222 6955 15105 6786 19338 2184 3899
"200678_x_at" 19840 2530 6700 11652 6308 4124 17670 21499
"200679_x_at" 13491 5208 17286 13270 5387 2934 16662 6182
"200680_x_at" 9724 16392 12686 12640 4825 13755 13842 7913
"200681_at" 6777 16495 7654 12915 17327 16636 4591 6313
"200682_s_at" 13663 11006 16545 14878 3162 17914 17604 19918
"200683_s_at" 3831 5339 15730 18291 5465 17776 17303 20276
"200684_s_at" 4785 20319 4371 16193 18300 20468 3568 20736
"200685_at" 20684 5467 8901 15092 18391 18263 5702 1368
"200686_s_at" 20535 4911 18467 12950 20066 17275 15831 462
"200687_s_at" 15240 7759 7635 14213 14376 3945 20318 7219
"200688_at" 20430 18463 6254 3109 20378 2726 19361 7440
"200689_x_at" 6425 11002 16005 2846 6271 14449 18637 19817
"200690_at" 19682 5237 9098 3986 18026 4639 14589 4336
"200691_s_at" 15571 6108 8653 13402 16164 15374 4262 5946
"200692_s_at" 17920 16564 15885 19583 6132 15149 18528 5440
"200693_at" 13840 7093 9636 5498 4529 18536 5551 5698
"200694_s_at" 6178 5784 4697 13641 17496 5160 14685 3776
"200695_at" 1831 19738 2190 5432 6069 4463 20876 21624
"200696_s_at" 4704 4876 7930 1452 14730 6011 18694 3822
"200697_at" 12968 17864 6495 14348 5536 5128 20164 17438
"200698_at" 6084 16979 7507 5185 6490 19582 2511 1384
"200699_at" 15677 17997 6323 15600 17415 6149 15158 6466
"200700_s_at" 14572 6137 9168 11734 14404 17166 1688 3040
"200701_at" 16111 6117 17198 4383 7332 18471 14132 16630
"200702_s_at" 11977 9940 15545 4563 16577 1779 19445 18931
"200703_at" 17578 4544 17342 16287 7172 4425 6243 2727
"200704_at" 6646 9306 7281 5853 3586 5331 17005 1588
"200705_s_at" 15709 6510 5896 4569 6815 4631 5638 6205
"200706_s_at" 3850 3306 16705 17592 18352 19115 18925 22150
"200707_at" 17655 2011 15930 4575 3474 6150 21340 21829
"200708_at" 12018 18105 16587 4412 6577 15256 5763 18500
"200709_at" 17936 3904 6674 2901 4829 12994 5840 18032
"200710_at" 5332 7704 2610 11777 15867 2262 18810 20887
"200711_s_at" 16204 5894 5255 13333 15106 14626 1144 2324
"200712_s_at" 5368 6814 5887 19138 7629 21818 15484 4378
"200713_s_at" 6264 10471 15129 11669 6905 15538 18507 5146
"200714_x_at" 15043 10188 15259 14524 17231 4176 14970 16841
"200715_x_at" 5697 7634 15208 4849 17242 13674 6105 5630
"200716_x_at" 9692 13951 12658 8953 14192 4725 15234 18200
"200717_x_at" 9405 13674 12367 8623 5599 4580 13712 6922
"200718_s_at" 6351 10304 18011 5852 3903 14363 4364 4200
"200719_at" 1931 3668 18098 4102 20173 3549 4286 18124
"200720_s_at" 3497 6336 19599 18794 3896 17199 17326 18511
"200721_s_at" 4042 9946 19331 19810 15151 2937 17069 16822
"200722_s_at" 3453 4953 8066 20473 18361 22226 16128 20646
"200723_s_at" 13245 16428 9159 18739 15675 20899 5480 17759
"200724_at" 2808 2523 1214 12270 21121 4140 787 6862
"200725_x_at" 14405 8514 15517 5407 14762 4735 16103 21097
"200726_at" 17654 10455 7787 11531 5893 17407 2843 4482
"200727_s_at" 4489 21194 6873 21208 15759 21539 19805 18137
"200728_at" 12688 17090 8824 15551 2660 18605 16245 20449
"200729_s_at" 16849 5900 16771 17019 4358 18837 16806 5488
"200730_s_at" 13593 18272 16264 19236 14202 20918 2714 4655
"200731_s_at" 4702 8640 3098 14708 16115 19756 3985 1793
"200732_s_at" 13985 10995 7979 14546 14087 6206 3884 3806
"200733_s_at" 20107 595 17545 17719 2922 15135 3876 296
"200734_s_at" 4629 6324 2160 5104 21452 3298 17598 7646
"200735_x_at" 9571 17283 12529 11900 6793 13148 5010 5909
"200736_s_at" 8266 17252 14389 5521 6909 8776 17768 4570
"200737_at" 12483 2691 6883 13101 3027 20004 4841 6689
"200738_s_at" 14206 10654 7107 4624 5886 13695 5532 4419
"200739_s_at" 17036 4385 15408 19873 14046 21267 17979 6091
"200740_s_at" 12515 7140 15254 12066 2564 15828 13939 7574
"200741_s_at" 9187 13452 12145 8379 4411 5419 5500 7868
"200742_s_at" 5000 5138 2962 16861 14840 17544 16852 21841
"200743_s_at" 6413 5045 7827 13242 20262 13514 14203 18383
"200744_s_at" 14345 17455 5362 11986 5389 18160 15215 16699
"200745_s_at" 5315 19111 8181 15529 6463 19188 16989 19596
"200746_s_at" 5336 7872 16155 13978 18115 4758 6383 7963
"200747_s_at" 20401 9525 17707 12157 16010 5364 19148 17411
"200748_s_at" 14595 16677 8203 12627 6392 5673 5354 17709
"200749_at" 16940 5685 6968 16866 6216 14821 14737 2634
"200750_s_at" 11971 16675 9595 12151 6212 15255 4773 5049
"200751_s_at" 12355 9680 17054 18655 1496 20814 16837 20336
"200752_s_at" 17168 3872 15332 19092 16263 15789 19882 21688
"200753_x_at" 18548 17260 3910 20404 18306 19892 14533 2873
"200754_x_at" 12053 19210 7762 13144 19015 15664 1771 3777
"200755_s_at" 4247 17659 6138 16474 6120 17401 15040 20588
"200756_x_at" 461 21109 7680 21357 14729 22175 19349 19464
"200757_s_at" 6698 16756 3556 12604 4589 17157 4351 3050
"200758_s_at" 13050 3782 15462 11950 19094 6023 17341 19124
"200759_x_at" 18735 5568 19645 16554 18894 20393 3941 18132
"200760_s_at" 14650 6399 8257 14370 4082 17204 18642 17326
"200761_s_at" 17301 2788 7133 15397 7019 18757 4360 4934
"200762_at" 5107 9135 5513 4012 6925 14713 4913 2836
"200763_s_at" 9607 13872 12566 8848 17980 5024 14017 7768
"200764_s_at" 19736 11633 3902 14894 11504 3111 2342 16638
"200765_x_at" 12000 14862 15864 8270 17578 15073 7344 4702
"200766_at" 12457 19307 4461 15641 14720 5076 20185 21485
"200767_s_at" 16324 16909 3588 15168 1563 13046 19944 19922
"200768_s_at" 4249 8544 3547 12388 21687 2714 14003 6429
"200769_s_at" 2692 18348 4092 21781 1726 22251 2758 5147
"200770_s_at" 17253 3159 4764 16437 18895 2147 4673 19462
"200771_at" 6497 5438 1650 5597 6027 1195 1325 6426
"200772_x_at" 9485 9909 12437 12929 14693 2166 4642 16979
"200773_x_at" 6502 9813 15320 12833 6298 13025 4122 6626
"200774_at" 14112 10048 6686 14140 15919 5460 5553 4587
"200775_s_at" 5156 19488 9123 16070 17494 16749 2266 7056
"200776_s_at" 4815 19547 3203 19790 3826 21486 4324 1517
"200777_s_at" 6712 9297 5955 17353 15156 6454 3680 2161
"200778_s_at" 13855 8446 5197 19256 15059 20255 14672 4729
"200779_at" 12022 4679 6537 4781 14063 3137 5554 7577
"200780_x_at" 9557 10804 12514 11561 16304 4952 5660 17856
"200781_s_at" 9366 16996 12328 5193 6340 5616 4769 8110
"200782_at" 6004 8136 5827 12948 5126 19064 2765 4508
"200783_s_at" 13220 7199 17846 12747 14668 18287 13573 5064
"200784_s_at" 8925 20860 11248 11288 4442 8793 8763 8524
"200785_s_at" 7714 4392 12848 1183 4747 6710 18561 13591
"200786_at" 14225 10601 8814 4587 6396 16473 13965 20378
"200787_s_at" 16082 6688 17949 14568 19995 18671 20724 21103
"200788_s_at" 6886 17934 17721 14271 15174 4524 2483 3632
"200789_at" 20137 16463 17559 12338 5808 15836 3144 19390
"200790_at" 6313 16394 4704 14416 6970 14415 5098 6821
"200791_s_at" 14958 16344 8086 1943 6921 15411 16344 6911
"200792_at" 12912 10968 8688 13719 14177 3749 14912 19315
"200793_s_at" 2505 2367 5924 2458 4022 16234 18963 21625
"200794_x_at" 13547 10785 8560 18674 3476 19773 16341 3821
"200795_at" 1068 7830 1732 10187 8657 10924 8062 4896
"200796_s_at" 13 12367 20713 9351 12363 22014 11057 15952
"200797_s_at" 13449 3859 15873 2156 11232 4078 4567 17303
"200798_x_at" 12958 2413 8550 18019 2737 20373 5064 3051
"200799_at" 13145 17151 7099 5591 7021 5328 16917 3851
"200800_s_at" 6561 20074 16361 16581 4369 1891 5446 6278
"200801_x_at" 9123 13390 12073 8303 6323 4756 6342 18783
"200802_at" 12851 4978 6376 14108 6930 13506 16674 17712
"200803_s_at" 5265 5508 9400 18442 6792 19740 14693 18102
"200804_at" 12979 8929 17098 15094 16665 5667 16258 21214
"200805_at" 13962 9414 16513 5510 16516 6181 17973 16876
"200806_s_at" 5328 19259 6471 17605 4123 19320 16222 20219
"200807_s_at" 9150 16359 12097 12315 14785 5096 5771 6008
"200808_s_at" 5529 3964 3465 5161 3572 3578 20587 21897
"200809_x_at" 9156 18280 12108 5416 7513 5533 13829 16648
"200810_s_at" 17245 8461 16360 18101 7020 6377 15930 2973
"200811_at" 18912 4326 6089 16529 14183 17372 14153 17076
"200812_at" 12160 7923 15316 13106 16302 5933 15999 17268
"200813_s_at" 3495 10853 7667 21178 14725 18700 5509 8017
"200814_at" 12229 9324 18679 16214 19687 4480 15526 18600
"200815_s_at" 13146 7181 16946 13633 19234 15720 2846 19433
"200816_s_at" 18368 16854 7337 4010 14038 18338 15896 2197
"200817_x_at" 9153 13419 12101 8333 14558 4539 13817 18241
"200818_at" 13791 8613 6610 12996 17061 16756 6011 4246
"200819_s_at" 9418 16331 12384 12427 15727 5978 15205 17671
"200820_at" 13820 10599 19263 3241 18542 4482 17898 20517
"200821_at" 17112 1844 15221 13595 6006 17084 18266 685
"200822_x_at" 14322 8056 17437 4526 15935 12984 18833 18621
"200823_x_at" 6842 10666 7081 16793 18887 18260 19529 21967
"200824_at" 3830 4802 10452 14319 3710 828 19740 16937
"200825_s_at" 4133 7406 7818 13742 4846 3856 16653 16955
"200826_at" 14944 18258 18614 16481 5674 5371 14733 18441
"200827_at" 18401 4695 4411 14802 4356 3233 20260 17864
"200828_s_at" 6134 18966 18519 19280 17735 21022 4609 19877
"200829_x_at" 15539 9926 15904 15344 7295 15716 13946 5009
"200830_at" 12857 7466 17880 3522 5075 6038 15604 8076
"200831_s_at" 6685 5099 6659 17648 3856 17252 14699 21126
"200832_s_at" 6538 9604 7060 16217 6854 17483 5447 5732
"200833_s_at" 14488 8325 5921 4330 3057 16041 3552 1144
"200834_s_at" 9264 13524 12227 8459 15057 13811 5765 6978
"200835_s_at" 11968 9436 1025 18347 21243 13589 21348 21641
"200836_s_at" 3521 9620 15788 2193 18482 1893 20170 21257
"200837_at" 4096 9120 15107 4379 3115 15251 18803 20843
"200838_at" 16606 7382 17372 16211 15040 17394 16030 7582
"200839_s_at" 14367 5444 6608 11518 1869 14669 15987 4534
"200840_at" 6133 7559 16620 11921 5287 13710 14862 7007
"200841_s_at" 4836 10708 18053 18247 1955 21357 19630 18428
"200842_s_at" 4985 9552 7928 5948 22008 5073 14385 7927
"200843_s_at" 12553 5960 4370 5300 15069 4577 4510 4132
"200844_s_at" 5648 9326 5687 13011 4893 15740 15976 18866
"200845_s_at" 13425 7939 9617 5956 4460 16812 6404 4326
"200846_s_at" 15376 6303 16209 16347 3017 14728 16927 22110
"200847_s_at" 4330 2785 9273 14469 17787 5622 16939 2392
"200848_at" 4045 3554 4693 18767 18036 19577 20800 18022
"200849_s_at" 16262 4788 17438 14191 4296 13987 15648 8015
"200850_s_at" 13677 16447 8569 4555 3250 16265 16994 18598
"200851_s_at" 4853 5674 8122 17005 2194 17485 19748 5951
"200852_x_at" 18039 1485 18593 17161 5655 14528 20956 22113
"200853_at" 17984 6237 16800 16273 6380 15382 13856 4047
"200854_at" 5297 6178 18179 11593 15086 4257 5020 7856
"200855_at" 12903 18128 15825 3479 18841 19090 17432 19680
"200856_x_at" 17269 7116 16509 15025 5785 6418 6305 4836
"200857_s_at" 3414 6167 9164 17505 14244 5134 19591 19808
"200858_s_at" 17572 2646 7956 11938 6593 14703 17820 4628
"200859_x_at" 4350 7653 5622 15266 6454 2764 14455 21144
"200860_s_at" 12361 10665 8725 16381 9759 15848 15654 17799
"200861_at" 17270 2665 16560 11662 19147 14238 13840 17199
"200862_at" 14006 9621 8799 15709 19721 4262 20522 17344
"200863_s_at" 12144 10442 6405 5921 6538 17535 5502 6809
"200864_s_at" 15972 3240 8770 16588 2883 14382 6052 150
"200865_at" 2658 17049 11777 6207 12325 2482 3446 15676
"200866_s_at" 3722 3557 18619 14618 3134 16998 17500 21918
"200867_at" 14347 5422 5437 14812 18703 13491 14651 4674
"200868_s_at" 5375 5139 3618 14034 5146 20038 895 7434
"200869_at" 9209 9401 12172 13640 5262 5834 17203 22088
"200870_at" 12867 10934 8492 14340 5891 17344 4992 3308
"200871_s_at" 16971 4597 15782 5070 15045 6227 17283 7425
"200872_at" 14219 11020 5027 14263 16315 6264 4156 16663
"200873_s_at" 15248 4616 8309 11899 4337 14837 4699 4515
"200874_s_at" 17783 20485 9010 16333 15666 15562 21757 5707
"200875_s_at" 15171 16958 16954 16726 17846 1762 19379 4740
"200876_s_at" 13877 8020 15295 13090 5563 14783 14356 18750
"200877_at" 16603 17968 5971 12182 5696 14799 15760 6963
"200878_at" 1110 2259 1080 14102 6177 1091 15585 1715
"200879_s_at" 7336 14396 10335 3487 1638 7945 5333 9265
"200880_at" 15627 9938 6785 15711 20669 16527 6345 1153
"200881_s_at" 18153 16505 15205 17138 17292 15461 3626 3953
"200882_s_at" 17721 4954 8091 13263 17177 5680 15349 5313
"200883_at" 12895 3467 15512 15791 2910 19935 3187 17266
"200884_at" 16283 19602 4869 18774 19581 3571 15884 20789
"200885_at" 6877 7652 15863 17602 521 20780 19336 21982
"200886_s_at" 12706 8863 16344 5667 5428 6378 16361 7351
"200887_s_at" 17344 7031 9461 5566 3709 20595 16879 3509
"200888_s_at" 18257 10358 7222 3662 18616 14745 4210 1297
"200889_s_at" 13858 10167 15833 19272 6773 19802 5869 2838
"200890_s_at" 13537 6504 15818 18952 15240 18329 18236 3243
"200891_s_at" 17199 20583 19345 18869 4655 17699 18438 710
"200892_s_at" 15058 10001 9622 18867 18437 19006 5397 3147
"200893_at" 16993 10142 15303 5663 16175 15802 4395 4483
"200894_s_at" 12209 7098 17872 16479 4713 16252 21666 21952
"200895_s_at" 5438 674 18472 15274 4983 5229 19745 21702
"200896_x_at" 13137 17667 6331 13003 14958 4640 16664 8152
"200897_s_at" 6159 5848 7165 5018 7240 16274 3160 5689
"200898_s_at" 18174 20233 5266 20341 20525 19274 19768 17616
"200899_s_at" 11997 4765 17971 15011 14124 19932 6177 7971
"200900_s_at" 6655 10157 3891 15422 16231 16826 4468 18099
"200901_s_at" 4715 20587 7415 14329 6578 3301 15510 6844
"200902_at" 15861 3864 5503 15764 4240 20879 3518 1652
"200903_s_at" 14058 8679 3748 14365 7094 15254 16220 21577
