"inst_2921" "inst_4245" "inst_7341"
"1007_s_at" 16371 4627 16774
"1053_at" 16708 7539 19086
"117_at" 13268 12031 6951
"121_at" 10817 4684 4471
"1255_g_at" 5635 12882 9691
"1294_at" 12644 19797 16025
"1316_at" 1712 21102 11327
"1320_at" 7656 4965 12845
"1405_i_at" 14621 14909 14547
"1431_at" 10536 21590 14847
"1438_at" 6746 5072 19896
"1487_at" 14844 8703 20716
"1494_f_at" 307 17904 8324
"1598_g_at" 13211 18197 18996
"160020_at" 11256 19244 20100
"1729_at" 16025 16656 672
"1773_at" 1298 4525 4120
"177_at" 11749 21000 14984
"179_at" 22227 1131 518
"1861_at" 11725 15305 4187
"200000_s_at" 14742 20629 15287
"200001_at" 14326 4326 6731
"200002_at" 10382 4339 5013
"200003_s_at" 9722 11451 4142
"200004_at" 13337 10024 15332
"200005_at" 12461 8047 6677
"200006_at" 14372 5685 6272
"200007_at" 15063 9188 15921
"200008_s_at" 13486 6468 15303
"200009_at" 13019 5603 4878
"200010_at" 1771 6844 5248
"200011_s_at" 17798 17009 6514
"200012_x_at" 1719 9694 15744
"200013_at" 10137 6040 6390
"200014_s_at" 13137 2409 15335
"200015_s_at" 15417 7257 16869
"200016_x_at" 9721 15702 16270
"200017_at" 9857 11495 6536
"200018_at" 4736 11493 18345
"200019_s_at" 1842 10033 5880
"200020_at" 14385 8479 4847
"200021_at" 11579 11542 15487
"200022_at" 1665 4527 5286
"200023_s_at" 12810 8662 16715
"200024_at" 1893 16018 3972
"200025_s_at" 9751 7835 5823
"200026_at" 4908 9678 6729
"200027_at" 13013 3728 6186
"200028_s_at" 16425 16513 15834
"200029_at" 9859 8260 16697
"200030_s_at" 12108 16483 15275
"200031_s_at" 4721 11490 6548
"200032_s_at" 4761 10253 6468
"200033_at" 12557 9492 5673
"200034_s_at" 1522 15507 15673
"200035_at" 21686 20704 19596
"200036_s_at" 10555 5991 6594
"200037_s_at" 11552 6470 4519
"200038_s_at" 4879 6879 3893
"200039_s_at" 15428 7546 5493
"200040_at" 14474 15548 16555
"200041_s_at" 15719 18464 17893
"200042_at" 11683 16900 16750
"200043_at" 14088 16791 16936
"200044_at" 12765 5605 17010
"200045_at" 13702 7843 6302
"200046_at" 15203 5801 5432
"200047_s_at" 20186 8205 16612
"200048_s_at" 17967 8597 5636
"200049_at" 18765 6151 1512
"200050_at" 13618 9089 4785
"200051_at" 10126 8742 18614
"200052_s_at" 16089 6237 16503
