"inst_2374" "inst_7406" "inst_7447"
"1007_s_at" 19956 18465 3531
"1053_at" 4811 15346 18414
"117_at" 10538 9749 5489
"121_at" 2442 1557 19827
"1255_g_at" 6718 5917 6488
"1294_at" 433 2186 11455
"1316_at" 5416 821 3004
"1320_at" 7876 3220 5959
"1405_i_at" 13534 8283 7399
"1431_at" 2392 10163 6523
"1438_at" 10898 11844 4941
"1487_at" 18315 19898 15002
"1494_f_at" 21737 3723 46
"1598_g_at" 4403 13037 2789
"160020_at" 21289 5302 1890
"1729_at" 5497 21860 21676
"1773_at" 20647 19742 15443
"177_at" 20878 3150 12619
"179_at" 18875 15736 1491
"1861_at" 1113 1496 5372
"200000_s_at" 15364 1219 19773
"200001_at" 13913 13005 3678
"200002_at" 3311 2556 3031
"200003_s_at" 7624 2560 5223
"200004_at" 13486 15509 5329
"200005_at" 5256 14722 17514
"200006_at" 4132 14688 4073
"200007_at" 3851 13051 3264
"200008_s_at" 19509 14810 15529
"200009_at" 14301 13966 14633
"200010_at" 13055 14504 5316
"200011_s_at" 14217 18518 14133
"200012_x_at" 13257 2338 4935
"200013_at" 3894 2863 4369
"200014_s_at" 5182 21102 1187
"200015_s_at" 14530 16040 4507
"200016_x_at" 4889 12985 14727
"200017_at" 7713 2787 2973
"200018_at" 7752 11895 5250
"200019_s_at" 3164 2444 4320
"200020_at" 1081 19991 2799
"200021_at" 2973 1654 5266
"200022_at" 5466 2263 14130
"200023_s_at" 13160 15040 16054
"200024_at" 13066 2291 17610
"200025_s_at" 4296 12557 1428
"200026_at" 7775 2894 3939
"200027_at" 14892 16384 14475
"200028_s_at" 18757 15192 5166
"200029_at" 7831 2913 4789
"200030_s_at" 5556 12423 16205
"200031_s_at" 7704 11954 14168
"200032_s_at" 7585 2410 4982
"200033_at" 14167 16678 14570
"200034_s_at" 3486 11992 5278
"200035_at" 16902 21742 5301
"200036_s_at" 13429 14418 14363
"200037_s_at" 2958 15866 3251
"200038_s_at" 7801 12384 2561
"200039_s_at" 16418 12693 18747
"200040_at" 4207 18022 4732
"200041_s_at" 5207 14909 4531
"200042_at" 14288 12494 17922
"200043_at" 4841 14861 2115
"200044_at" 13682 14402 16806
"200045_at" 18342 13391 17551
"200046_at" 16449 16270 14059
"200047_s_at" 13818 15210 15348
"200048_s_at" 3490 13145 4530
"200049_at" 13319 1184 18113
"200050_at" 15478 17677 17159
"200051_at" 4456 20009 14489
"200052_s_at" 5355 17786 3738
"200053_at" 2501 12714 15847
"200054_at" 15724 13805 17294
"200055_at" 14147 2892 5059
"200056_s_at" 15423 20844 18323
"200057_s_at" 4417 16370 16045
"200058_s_at" 5432 15656 15061
"200059_s_at" 5168 13977 4186
"200060_s_at" 13356 18314 18244
"200061_s_at" 7646 2620 14014
"200062_s_at" 7683 2343 5121
"200063_s_at" 7565 2183 4701
"200064_at" 14102 15403 15441
"200065_s_at" 5470 14554 16066
"200066_at" 3758 20319 19330
"200067_x_at" 15150 12989 1610
"200068_s_at" 4536 14069 4909
"200069_at" 15239 14328 3052
"200070_at" 19479 18493 21133
"200071_at" 15555 13585 17646
"200072_s_at" 13243 14812 17924
"200073_s_at" 4501 19177 16547
"200074_s_at" 14314 13064 14083
"200075_s_at" 3444 17660 15122
"200076_s_at" 16542 17520 17535
"200077_s_at" 4954 2615 4133
"200078_s_at" 4965 14117 15327
"200079_s_at" 17928 15013 15117
"200080_s_at" 4001 13128 3042
"200081_s_at" 3478 2416 5173
"200082_s_at" 13749 12327 4714
"200083_at" 15448 2602 17499
"200084_at" 14763 14765 14198
"200085_s_at" 4491 13452 14065
"200086_s_at" 4616 14786 3227
"200087_s_at" 4874 19934 14006
"200088_x_at" 7636 2016 4726
"200089_s_at" 4310 2547 3401
"200090_at" 15729 19932 5362
"200091_s_at" 4704 12766 3489
"200092_s_at" 14372 2642 14860
"200093_s_at" 4880 1319 15095
"200094_s_at" 15264 1573 4780
"200095_x_at" 7745 2072 4918
"200096_s_at" 2079 19902 2902
"200097_s_at" 13425 15674 3191
"200098_s_at" 14307 13504 14351
"200099_s_at" 7650 2476 15367
"200593_s_at" 4317 15670 15976
"200594_x_at" 15536 16113 16851
"200595_s_at" 13473 14780 14495
"200596_s_at" 13541 12874 17970
"200597_at" 15956 12366 2229
"200598_s_at" 13902 15098 15877
"200599_s_at" 15223 16519 5003
"200600_at" 4708 1576 11462
"200601_at" 2659 12523 4620
"200602_at" 834 21560 15732
"200603_at" 4405 15609 3262
"200604_s_at" 19099 17634 19795
"200605_s_at" 4075 16373 17388
"200606_at" 7333 18099 4305
"200607_s_at" 20096 2644 16361
"200608_s_at" 4691 18976 4074
"200609_s_at" 3790 14720 20149
"200610_s_at" 2496 12891 15566
"200611_s_at" 5457 15673 17688
"200612_s_at" 816 21178 18933
"200613_at" 15846 14388 4468
"200614_at" 14116 13272 5391
"200615_s_at" 17611 2931 5091
"200616_s_at" 16689 15085 4032
"200617_at" 13508 15939 18151
"200618_at" 15146 18158 3709
"200619_at" 3762 12293 17984
"200620_at" 4935 17410 17505
"200621_at" 18002 15508 19421
"200622_x_at" 18923 16156 18050
"200623_s_at" 2195 13454 2965
"200624_s_at" 14469 15220 14620
"200625_s_at" 5309 16998 4804
"200626_s_at" 15721 17042 14440
"200627_at" 15942 13912 5265
"200628_s_at" 17953 19025 19531
"200629_at" 17029 12298 20360
"200630_x_at" 4538 14025 14734
"200631_s_at" 5206 2648 15003
"200632_s_at" 21648 16704 602
"200633_at" 4544 12398 5287
"200634_at" 5125 13984 16301
"200635_s_at" 9921 12909 2751
"200636_s_at" 10806 18787 5068
"200637_s_at" 8430 20592 20622
"200638_s_at" 14666 14089 16876
"200639_s_at" 13444 15895 1625
"200640_at" 5438 14738 5122
"200641_s_at" 20103 17422 17783
"200642_at" 4595 13181 14711
"200643_at" 20274 20391 2044
"200644_at" 3753 12791 14671
"200645_at" 18025 18916 3040
"200646_s_at" 17089 14759 17706
"200647_x_at" 3734 19656 14958
"200648_s_at" 21346 14826 19757
"200649_at" 3384 15039 17761
"200650_s_at" 13981 2788 15735
"200651_at" 13345 2807 13984
"200652_at" 4293 12368 2879
"200653_s_at" 2590 20274 1616
"200654_at" 4723 14171 17609
"200655_s_at" 3528 16372 14915
"200656_s_at" 15558 18209 15620
"200657_at" 13324 2732 14964
"200658_s_at" 4430 15549 15325
"200659_s_at" 20284 20614 14960
"200660_at" 14065 16338 14856
"200661_at" 18274 16079 16424
"200662_s_at" 18278 13409 16687
"200663_at" 2841 2151 5000
"200664_s_at" 19432 2433 20874
"200665_s_at" 7808 5399 7759
"200666_s_at" 16250 20271 17640
"200667_at" 4772 14337 19312
"200668_s_at" 17122 17280 4445
"200669_s_at" 17813 19726 16736
"200670_at" 16507 18707 4717
"200671_s_at" 18719 11645 7477
"200672_x_at" 21831 14751 2004
"200673_at" 4928 18876 16186
"200674_s_at" 13362 1924 14224
"200675_at" 4783 15500 14893
"200676_s_at" 1570 21277 845
"200677_at" 1787 14571 15822
"200678_x_at" 13173 12879 15863
"200679_x_at" 3852 12021 4512
"200680_x_at" 3064 1678 4515
"200681_at" 15901 12517 14483
"200682_s_at" 14749 18227 14111
"200683_s_at" 18884 18833 16475
"200684_s_at" 16560 2737 20993
"200685_at" 14614 12544 19950
"200686_s_at" 2503 21470 1315
"200687_s_at" 13164 16820 4817
"200688_at" 14650 17649 3917
"200689_x_at" 13363 2864 14424
"200690_at" 20505 21325 21164
"200691_s_at" 15310 16398 4650
"200692_s_at" 16273 19373 17953
"200693_at" 5463 17160 5181
"200694_s_at" 4461 18361 14335
"200695_at" 21018 14001 20415
"200696_s_at" 2346 20292 18004
"200697_at" 14872 15389 4410
