"inst_3485" "inst_5805" "inst_6279"
"1007_s_at" 9855 4693 16707
"1053_at" 3554 9063 3262
"117_at" 14609 995 12419
"121_at" 5735 4441 3841
"1255_g_at" 13974 13879 6057
"1294_at" 1725 2647 19909
"1316_at" 6578 3695 20738
"1320_at" 12935 6920 12878
"1405_i_at" 13066 6203 3963
"1431_at" 1760 20948 9193
"1438_at" 10571 5966 14549
"1487_at" 3738 1817 4566
"1494_f_at" 4651 2567 19457
"1598_g_at" 21066 20713 22142
"160020_at" 20920 8623 1311
"1729_at" 10301 5853 19367
"1773_at" 5286 19120 289
"177_at" 11887 8290 13813
"179_at" 21890 21463 18312
"1861_at" 4493 17388 2899
"200000_s_at" 9622 10994 20609
"200001_at" 19144 12075 17070
"200002_at" 9787 9919 14440
"200003_s_at" 10498 18066 14021
"200004_at" 7848 10365 16760
"200005_at" 18900 12022 19113
"200006_at" 9198 10832 16842
"200007_at" 9401 11624 18676
"200008_s_at" 9560 20768 15159
"200009_at" 5422 17575 17397
"200010_at" 9020 18555 16513
"200011_s_at" 18819 7950 20158
"200012_x_at" 19743 19093 14173
"200013_at" 7873 9533 4957
"200014_s_at" 10591 9728 18902
"200015_s_at" 5042 8984 17982
"200016_x_at" 19123 17673 14300
"200017_at" 9469 11973 4681
"200018_at" 19328 17432 14212
"200019_s_at" 7991 11889 14919
"200020_at" 7248 17843 21133
"200021_at" 21123 11652 8797
"200022_at" 18998 18559 15446
"200023_s_at" 10606 11276 19088
"200024_at" 20004 17925 4900
"200025_s_at" 7851 11859 15143
"200026_at" 6817 18090 3872
"200027_at" 9703 11630 18720
"200028_s_at" 20186 10808 17191
"200029_at" 20597 17888 4591
"200030_s_at" 19951 18532 15105
"200031_s_at" 9017 13586 2993
"200032_s_at" 18911 17915 4604
"200033_at" 7712 18319 16524
"200034_s_at" 6203 18867 5362
"200035_at" 20013 10065 598
"200036_s_at" 19433 11141 15055
"200037_s_at" 7105 11318 15611
"200038_s_at" 10621 11482 5344
"200039_s_at" 10833 17759 18404
"200040_at" 8799 9345 19020
"200041_s_at" 18928 11205 16500
"200042_at" 8639 8298 16888
"200043_at" 8635 17796 3140
"200044_at" 8715 9322 15879
"200045_at" 9043 11598 18195
"200046_at" 20408 18404 17729
"200047_s_at" 19617 11410 16705
"200048_s_at" 19939 7610 15030
"200049_at" 4041 20108 14076
"200050_at" 2389 9788 20556
"200051_at" 2926 5355 2391
"200052_s_at" 9096 19627 19145
"200053_at" 6458 2298 862
"200054_at" 2707 9995 4127
"200055_at" 20794 10497 18073
"200056_s_at" 2615 9014 14225
"200057_s_at" 9672 12042 16155
"200058_s_at" 5387 6861 15676
"200059_s_at" 6732 17475 15299
"200060_s_at" 20809 5205 15264
"200061_s_at" 19126 13585 3993
"200062_s_at" 19439 13552 8408
"200063_s_at" 9142 18636 3081
"200064_at" 7457 19525 16530
"200065_s_at" 19890 18937 17670
"200066_at" 8582 9287 3559
"200067_x_at" 20991 9761 16207
"200068_s_at" 7533 10127 17164
"200069_at" 3041 3766 21488
"200070_at" 5653 10126 20911
"200071_at" 4793 10435 4056
"200072_s_at" 9743 19302 17860
"200073_s_at" 3515 7230 16602
"200074_s_at" 8396 9721 16219
"200075_s_at" 18962 8222 16570
"200076_s_at" 20915 19603 19636
"200077_s_at" 8429 10467 4351
"200078_s_at" 8732 11892 19410
"200079_s_at" 20731 18230 19127
"200080_s_at" 6603 11144 1879
"200081_s_at" 8601 17679 14834
"200082_s_at" 19746 18864 14220
"200083_at" 20029 10443 15394
"200084_at" 7453 8476 14830
"200085_s_at" 10838 9173 16337
"200086_s_at" 9342 12091 16473
"200087_s_at" 3005 9382 15726
"200088_x_at" 10353 11564 4822
"200089_s_at" 9898 10963 3795
"200090_at" 10899 19465 21168
"200091_s_at" 6199 6746 2871
"200092_s_at" 6418 7542 2003
"200093_s_at" 3194 8967 14006
"200094_s_at" 10370 7070 16715
"200095_x_at" 19699 11893 5231
"200096_s_at" 6117 11990 14387
"200097_s_at" 2383 18974 14118
"200098_s_at" 8640 10463 20391
"200099_s_at" 10609 18068 4899
"200593_s_at" 4013 5347 2715
"200594_x_at" 5935 10740 19976
"200595_s_at" 5294 4528 4015
"200596_s_at" 5108 11229 17277
"200597_at" 602 18450 14441
"200598_s_at" 20223 9705 17291
"200599_s_at" 6466 11021 16739
"200600_at" 15539 7930 8999
"200601_at" 8312 5782 1851
"200602_at" 3586 21005 313
"200603_at" 2694 8173 16298
"200604_s_at" 5099 21289 5074
"200605_s_at" 3791 5173 4960
"200606_at" 10462 18818 18425
