"inst_2437" "inst_3299" "inst_5399"
"1007_s_at" 2129 19730 10933
"1053_at" 4764 18706 5800
"117_at" 19483 14927 17908
"121_at" 4456 21042 3290
"1255_g_at" 15679 10928 12185
"1294_at" 5057 21123 21005
"1316_at" 20835 16249 21736
"1320_at" 11898 12131 20162
"1405_i_at" 20356 12613 17658
"1431_at" 2848 19594 418
"1438_at" 17551 3352 21043
"1487_at" 3376 20917 3024
"1494_f_at" 21952 20997 15581
"1598_g_at" 5331 21759 10775
"160020_at" 6897 311 1244
"1729_at" 8895 6631 20489
"1773_at" 19345 18451 20140
"177_at" 6114 10092 14398
"179_at" 21573 22015 21717
"1861_at" 3962 17205 10786
"200000_s_at" 19164 7777 18382
"200001_at" 8502 18536 10925
"200002_at" 11319 16651 7233
"200003_s_at" 13508 10895 11607
"200004_at" 6313 16823 9614
"200005_at" 8720 6279 9763
"200006_at" 7740 5108 11620
"200007_at" 6037 16131 6255
"200008_s_at" 2738 16990 9747
"200009_at" 9064 7693 18747
"200010_at" 18195 16437 8678
"200011_s_at" 8213 16685 10518
"200012_x_at" 18514 16440 20639
"200013_at" 8746 8017 9671
"200014_s_at" 19557 7099 6940
"200015_s_at" 9589 7878 3365
"200016_x_at" 13411 17469 10340
"200017_at" 13665 11102 13786
"200018_at" 13648 11072 13771
"200019_s_at" 18803 7238 10118
"200020_at" 21046 17920 8001
"200021_at" 20761 11312 19158
"200022_at" 13532 10931 18269
"200023_s_at" 10202 5126 7063
"200024_at" 11284 5504 19696
"200025_s_at" 13645 16477 8977
"200026_at" 13828 11321 19851
"200027_at" 18342 7889 6985
"200028_s_at" 9017 15909 10296
"200029_at" 13583 7832 18431
"200030_s_at" 9608 6547 18412
"200031_s_at" 13636 11052 13764
"200032_s_at" 13667 11107 19243
"200033_at" 7479 5678 3603
"200034_s_at" 10589 8152 11596
"200035_at" 18585 20399 11539
"200036_s_at" 10445 7243 11374
"200037_s_at" 10225 18302 6422
"200038_s_at" 13793 11271 11523
"200039_s_at" 9042 4748 19145
"200040_at" 10367 16024 8607
"200041_s_at" 10159 16164 9939
"200042_at" 6816 6491 11732
"200043_at" 5143 6970 2887
"200044_at" 3727 15961 5151
"200045_at" 9033 5958 11013
"200046_at" 6440 5024 5917
"200047_s_at" 6742 18464 1602
"200048_s_at" 7862 8484 6988
"200049_at" 5450 6250 7820
"200050_at" 8189 8147 5170
"200051_at" 5702 16985 9193
"200052_s_at" 4868 17561 8154
"200053_at" 18400 19969 719
"200054_at" 18498 1591 5534
"200055_at" 8620 4618 11466
"200056_s_at" 4345 7641 3096
"200057_s_at" 11371 3937 8934
"200058_s_at" 6611 7468 6530
"200059_s_at" 7600 16036 9857
"200060_s_at" 9102 7302 7492
"200061_s_at" 13634 11050 13762
"200062_s_at" 13485 10869 13681
"200063_s_at" 13707 11161 18361
"200064_at" 6857 5685 8392
"200065_s_at" 6365 5857 9591
"200066_at" 8399 3269 9279
"200067_x_at" 7061 7811 7959
"200068_s_at" 10569 8420 7871
"200069_at" 11187 19942 3084
"200070_at" 20099 16615 9480
"200071_at" 9636 2613 972
"200072_s_at" 6061 17136 5291
"200073_s_at" 7287 15877 10079
"200074_s_at" 10491 17199 10811
"200075_s_at" 4552 5797 8159
"200076_s_at" 8716 7763 10797
"200077_s_at" 9722 16097 10106
"200078_s_at" 7017 17649 10642
"200079_s_at" 6376 5920 11777
"200080_s_at" 18048 18646 7113
"200081_s_at" 18405 7389 11246
"200082_s_at" 13692 7432 19252
"200083_at" 19044 6806 4657
"200084_at" 7700 6873 4515
"200085_s_at" 7802 15931 9070
"200086_s_at" 11042 4064 9499
"200087_s_at" 5252 18236 1787
"200088_x_at" 13500 10887 13691
"200089_s_at" 11210 17838 9920
"200090_at" 19316 6019 20668
"200091_s_at" 18670 16217 8814
"200092_s_at" 18180 17755 19796
"200093_s_at" 18513 1023 2897
"200094_s_at" 9295 17568 19639
"200095_x_at" 13807 11286 13861
"200096_s_at" 7084 2250 18684
"200097_s_at" 18264 18753 2410
"200098_s_at" 7445 7120 6565
"200099_s_at" 13723 11180 13819
"200593_s_at" 4706 4833 7119
"200594_x_at" 10299 16508 3836
"200595_s_at" 6560 16886 2465
"200596_s_at" 5181 5621 10662
"200597_at" 9861 6836 11598
"200598_s_at" 3624 2301 8652
"200599_s_at" 8945 18535 2132
"200600_at" 6195 15207 16552
"200601_at" 2009 676 142
"200602_at" 11196 2415 8243
"200603_at" 7623 19268 4022
"200604_s_at" 1262 17346 6128
"200605_s_at" 7426 5600 5773
"200606_at" 20638 16019 5456
"200607_s_at" 3309 5093 11779
"200608_s_at" 8070 7914 4017
"200609_s_at" 18822 16094 7609
"200610_s_at" 4594 5645 6203
"200611_s_at" 3372 5266 7434
"200612_s_at" 4347 259 19928
"200613_at" 8581 19064 11645
"200614_at" 7335 6945 11234
"200615_s_at" 2630 16754 19863
"200616_s_at" 18230 4423 20590
"200617_at" 18491 7615 9578
"200618_at" 5845 5062 8005
"200619_at" 18138 18155 9118
"200620_at" 10390 6121 8442
"200621_at" 8980 7355 6984
"200622_x_at" 7593 4236 18672
"200623_s_at" 21663 2982 9808
"200624_s_at" 3315 15998 2472
"200625_s_at" 11190 3226 7707
"200626_s_at" 10314 4803 4263
"200627_at" 10444 8436 9922
"200628_s_at" 4661 2930 8327
"200629_at" 5889 19248 20253
"200630_x_at" 10726 18069 8660
"200631_s_at" 11024 7326 7460
"200632_s_at" 20747 19858 1711
"200633_at" 18590 11048 13761
"200634_at" 9828 8339 10063
"200635_s_at" 16955 6847 3072
"200636_s_at" 21982 4168 1598
"200637_s_at" 12191 4154 5508
"200638_s_at" 5988 8008 7061
"200639_s_at" 7761 17204 6076
"200640_at" 9195 8500 7679
"200641_s_at" 1559 7218 11715
"200642_at" 8587 3511 11225
"200643_at" 19341 3804 6650
"200644_at" 8769 18645 5316
"200645_at" 18188 6521 8656
"200646_s_at" 2472 21050 22109
"200647_x_at" 11254 7309 18802
"200648_s_at" 2691 7232 3507
"200649_at" 19286 2304 18685
"200650_s_at" 11144 7722 9805
"200651_at" 13775 16116 18767
"200652_at" 9032 16677 5572
"200653_s_at" 10058 16906 10478
"200654_at" 10629 7937 10444
"200655_s_at" 10397 16148 7364
"200656_s_at" 8894 17244 10053
"200657_at" 10167 7428 11547
"200658_s_at" 5624 15840 11446
"200659_s_at" 8473 17182 4184
"200660_at" 7869 4394 19811
"200661_at" 7551 18434 11128
"200662_s_at" 10634 4662 7906
"200663_at" 3630 16429 9506
"200664_s_at" 6263 2948 18764
"200665_s_at" 14627 13202 12057
"200666_s_at" 5730 17117 11356
"200667_at" 11283 16660 8668
"200668_s_at" 7219 4864 10250
"200669_s_at" 3718 8168 10612
"200670_at" 2504 19966 1502
"200671_s_at" 1103 16910 629
"200672_x_at" 9929 20359 2549
"200673_at" 7781 7642 3055
"200674_s_at" 13726 11188 20245
"200675_at" 9274 4478 4024
"200676_s_at" 10699 2599 21855
"200677_at" 9247 4999 5947
"200678_x_at" 6004 4700 11097
"200679_x_at" 4629 5498 5954
"200680_x_at" 8742 11302 11032
"200681_at" 8567 3903 8931
"200682_s_at" 6803 5305 9852
"200683_s_at" 6165 15976 9566
"200684_s_at" 20097 6972 6882
"200685_at" 7368 8487 6200
"200686_s_at" 2178 6044 180
"200687_s_at" 7409 3492 10486
"200688_at" 19620 1754 3655
"200689_x_at" 10767 17662 11490
"200690_at" 6624 3420 5010
"200691_s_at" 18741 6153 10481
"200692_s_at" 5351 5783 6832
"200693_at" 9404 16786 6992
"200694_s_at" 8531 4928 10922
"200695_at" 19880 20162 20456
"200696_s_at" 5488 6613 11731
"200697_at" 10361 18433 18377
"200698_at" 4006 7260 10557
"200699_at" 3691 4975 7224
"200700_s_at" 10241 7439 7153
"200701_at" 8514 3695 7872
"200702_s_at" 5231 7778 11776
"200703_at" 10128 7458 5498
"200704_at" 9050 4847 1058
"200705_s_at" 13515 16332 19507
"200706_s_at" 3780 20091 11205
"200707_at" 8823 3006 8191
"200708_at" 5592 4952 8787
"200709_at" 9762 3792 2855
"200710_at" 18857 19905 20611
"200711_s_at" 11013 5263 9240
"200712_s_at" 2346 5334 8583
"200713_s_at" 9442 5172 20155
"200714_x_at" 8231 19360 9744
"200715_x_at" 10737 4072 18647
"200716_x_at" 13794 11273 19412
"200717_x_at" 13630 11045 13758
"200718_s_at" 8311 5644 5426
"200719_at" 10999 19943 7890
"200720_s_at" 4202 4070 8989
"200721_s_at" 4921 4743 4044
"200722_s_at" 2631 1330 3086
"200723_s_at" 4604 4142 11485
"200724_at" 1056 449 10350
"200725_x_at" 19126 5361 19480
"200726_at" 5604 3158 10210
"200727_s_at" 3570 7934 7045
"200728_at" 7817 7906 11740
"200729_s_at" 6335 16808 4172
