"inst_2189" "inst_3767" "inst_3849" "inst_3942" "inst_4324" "inst_6044"
"1007_s_at" 444 12316 2689 10566 17115 13038
"1053_at" 6157 14430 19395 15314 5212 13488
"117_at" 17067 8541 14503 8694 12664 7012
"121_at" 3130 2915 9961 17652 20557 20312
"1255_g_at" 9335 10017 13854 6732 11242 10539
"1294_at" 21314 22044 6892 1511 367 19983
"1316_at" 19718 1527 20326 3749 1927 16468
"1320_at" 8565 2752 12127 21912 17891 18753
"1405_i_at" 16244 6875 12620 9802 13760 11756
"1431_at" 3317 15315 20290 1648 15606 3508
"1438_at" 13701 14674 967 17233 8277 16017
"1487_at" 15762 13105 9315 2335 18702 15578
"1494_f_at" 7355 21888 10756 3195 19855 13170
"1598_g_at" 19631 3583 21827 4742 17813 13019
"160020_at" 20543 14406 114 18032 5816 5211
"1729_at" 19089 4439 4607 16721 3701 18448
"1773_at" 4092 18456 20014 19835 3233 20909
"177_at" 14567 21183 20746 10809 2408 11061
"179_at" 14614 16414 6898 11837 21475 15982
"1861_at" 14702 15631 18759 4887 4393 13043
"200000_s_at" 14603 16344 11949 13854 7679 17877
"200001_at" 15421 12583 19501 12567 15823 12360
"200002_at" 4275 13014 12214 4528 7570 5034
"200003_s_at" 9940 7913 14531 7047 11000 8301
"200004_at" 17763 14587 10112 16487 16764 13192
"200005_at" 6505 14988 9539 13884 6419 13437
"200006_at" 14650 13028 11844 3909 5479 5381
"200007_at" 14131 6318 10776 11883 7999 6183
"200008_s_at" 7427 14254 18578 16571 4455 12740
"200009_at" 15081 14784 19080 13841 4873 6319
"200010_at" 9757 6314 12126 10882 7201 5655
"200011_s_at" 17354 13012 6316 11941 9257 4758
"200012_x_at" 15120 5665 19548 3388 7713 14953
"200013_at" 6011 5417 11475 3929 9288 13074
"200014_s_at" 3611 5941 12444 4340 6477 5299
"200015_s_at" 15716 4378 6743 13562 6697 12414
"200016_x_at" 9917 12656 19057 14337 16698 12988
"200017_at" 9838 7993 14645 7160 11086 8392
"200018_at" 9735 7986 14636 7150 11076 8385
"200019_s_at" 5018 12838 19344 11191 7514 12276
"200020_at" 16678 20570 10954 21860 17589 20189
"200021_at" 17357 8075 14769 7279 16899 8479
"200022_at" 9884 6067 18728 7066 6799 8315
"200023_s_at" 6617 12967 19781 11374 7199 12709
"200024_at" 7177 5575 19392 10662 8055 6270
"200025_s_at" 9976 5526 12014 7147 7790 6068
"200026_at" 9855 8077 7846 7284 9103 8484
"200027_at" 4540 12230 11377 10956 3480 5249
"200028_s_at" 14184 16351 8481 15822 16285 15542
"200029_at" 9935 6124 12165 3547 7094 4594
"200030_s_at" 14463 5772 19704 10948 15577 13953
"200031_s_at" 9846 7980 14628 7138 11068 8377
"200032_s_at" 9632 7995 14647 7164 15464 8393
"200033_at" 14748 5052 12544 15118 17718 16137
"200034_s_at" 6817 11816 10430 7054 15327 5822
"200035_at" 4592 17375 1677 19447 20080 12973
"200036_s_at" 6513 4878 19353 3843 7255 6555
"200037_s_at" 15387 5332 11358 14815 7962 5929
"200038_s_at" 9701 5816 14748 7255 5754 8457
"200039_s_at" 4151 14120 19280 12600 5425 13389
"200040_at" 17756 15875 11146 15271 16773 13679
"200041_s_at" 7022 16199 9908 4798 6184 5548
"200042_at" 7100 18918 11300 13902 9152 12481
"200043_at" 15726 12249 6913 4474 15265 5369
"200044_at" 5401 12070 9411 14444 16551 4179
"200045_at" 4836 18869 11070 4787 14911 15248
"200046_at" 3260 11760 18921 14599 5154 4778
"200047_s_at" 18412 14038 9335 15699 6962 13681
"200048_s_at" 14461 3887 18828 11588 8148 5815
"200049_at" 19405 13625 6046 17325 16200 5223
"200050_at" 4768 4345 7888 19528 3470 13449
