"inst_1403" "inst_2087" "inst_2250" "inst_6804" "inst_7156"
"1007_s_at" 22074 7831 19689 6821 7957
"1053_at" 7551 8118 17030 5547 2673
"117_at" 3055 12343 15572 15286 16961
"121_at" 4945 8352 2386 9300 4074
"1255_g_at" 11308 15806 15269 9883 14316
"1294_at" 6027 20642 838 1400 13585
"1316_at" 6706 10155 3630 724 2425
"1320_at" 17992 18513 14644 18012 18306
"1405_i_at" 1850 14989 12580 12235 1254
"1431_at" 11785 20182 19558 2555 12873
"1438_at" 11421 6033 3220 4648 21323
"1487_at" 8119 879 7535 5229 8572
"1494_f_at" 5428 15816 21036 6136 11389
"1598_g_at" 7793 966 17271 2626 21514
"160020_at" 841 20844 9318 1679 21082
"1729_at" 6015 2201 2963 2115 21106
"1773_at" 12589 10110 9221 700 2856
"177_at" 1227 13381 15946 4524 17085
"179_at" 19248 83 2193 575 13157
"1861_at" 20572 7274 2200 21578 7308
"200000_s_at" 7392 7646 8499 6327 3539
"200001_at" 2706 9821 10299 6932 5027
"200002_at" 18769 9647 18145 7857 10017
"200003_s_at" 20583 10310 13129 9137 20180
"200004_at" 8824 7809 17671 6702 10097
"200005_at" 6919 5358 18746 8071 4351
"200006_at" 8681 10559 9718 17940 9363
"200007_at" 8387 8139 8553 17593 10609
"200008_s_at" 6120 20458 18306 20365 8599
"200009_at" 19709 9886 19034 17591 9096
"200010_at" 2534 10608 19214 7886 20357
"200011_s_at" 19877 2902 10705 3981 5708
"200012_x_at" 19171 21366 17982 17001 20183
"200013_at" 8494 9959 17845 17441 19618
"200014_s_at" 21012 10091 6534 6290 4781
"200015_s_at" 7245 4587 6755 19557 10387
"200016_x_at" 20002 6574 9273 8343 19322
"200017_at" 5842 19887 12917 11878 19812
"200018_at" 20967 9382 12968 8833 10611
"200019_s_at" 18799 9552 9155 6792 10070
"200020_at" 6171 7345 19070 6074 21046
"200021_at" 3180 20478 13124 12036 8459
"200022_at" 19614 10844 13039 7577 20136
"200023_s_at" 19758 8433 8438 5395 9517
"200024_at" 19391 20432 8587 7399 10212
"200025_s_at" 4937 8956 9286 8140 19782
"200026_at" 4841 10254 13106 16744 10628
"200027_at" 21015 10701 7384 6833 8324
"200028_s_at" 5954 7718 10915 18156 5183
"200029_at" 6596 10373 18482 18719 20359
"200030_s_at" 6046 9257 18561 8406 9991
"200031_s_at" 20086 19834 12952 11854 19333
"200032_s_at" 7222 10716 13070 16635 19818
"200033_at" 7221 6353 10469 7817 9429
"200034_s_at" 2981 10750 18213 16539 20811
"200035_at" 1024 1817 7483 3094 3166
"200036_s_at" 21523 20193 7298 8951 8924
"200037_s_at" 8684 6530 9411 6719 9679
"200038_s_at" 6837 10820 17837 17910 19621
"200039_s_at" 19015 9992 9719 9307 19865
"200040_at" 22185 5642 18970 6099 4241
"200041_s_at" 4862 10732 10691 4641 7763
"200042_at" 7326 3808 9660 2784 7867
"200043_at" 1740 2202 8598 17562 10701
"200044_at" 19303 5729 8697 18594 9189
"200045_at" 6613 8543 10260 6330 6397
"200046_at" 3424 9212 17320 8180 19514
"200047_s_at" 20648 10225 10143 7915 5550
"200048_s_at" 19483 8097 8613 7067 7473
"200049_at" 8916 3590 18157 3756 2706
"200050_at" 20217 5236 7525 2461 10774
"200051_at" 19232 1104 5709 9260 2946
"200052_s_at" 7369 8024 7938 8419 9064
"200053_at" 5246 10692 18329 9160 7598
"200054_at" 21041 8355 18407 7899 1526
"200055_at" 19278 20797 6696 17564 4776
"200056_s_at" 8428 4793 4836 4097 7898
"200057_s_at" 7818 9614 10910 17839 10463
"200058_s_at" 8063 9180 9423 6246 5155
"200059_s_at" 7295 10264 9124 17732 10683
"200060_s_at" 6229 9493 20033 16840 7613
"200061_s_at" 5249 20943 13019 11852 20664
"200062_s_at" 8019 20150 13011 11715 20613
"200063_s_at" 20052 20690 13201 11921 19676
"200064_at" 4680 19803 10093 6841 19532
"200065_s_at" 19174 10336 18275 17273 9843
"200066_at" 5646 3802 20176 6520 7807
"200067_x_at" 4231 19852 7985 9150 6863
"200068_s_at" 5494 8712 18809 16993 7120
"200069_at" 1202 7860 7939 3866 2920
"200070_at" 22108 2936 6728 20426 19630
"200071_at" 5642 4896 18943 6331 5260
"200072_s_at" 2882 6537 18596 9030 7531
"200073_s_at" 7620 5894 6574 19291 10600
"200074_s_at" 8004 21084 9712 18405 10766
"200075_s_at" 19544 7320 5337 20500 7310
"200076_s_at" 21136 9347 6645 6019 5811
"200077_s_at" 5611 9889 17266 6438 19893
"200078_s_at" 19557 4221 4387 4778 6454
"200079_s_at" 5965 6584 9880 16657 6727
"200080_s_at" 6887 5675 10067 16754 19469
"200081_s_at" 4217 10330 17264 8815 20300
"200082_s_at" 6295 19619 18073 17407 19709
"200083_at" 19351 3269 10487 3587 6038
"200084_at" 2144 6333 17497 8997 6746
"200085_s_at" 20460 20713 9972 7328 5422
"200086_s_at" 20806 8856 7501 16626 8509
"200087_s_at" 7477 4361 10938 17030 6321
"200088_x_at" 19990 19936 13054 11729 20393
"200089_s_at" 20901 20080 9603 17034 8502
"200090_at" 21813 19725 3117 17836 4265
"200091_s_at" 8697 5676 17360 8094 9119
"200092_s_at" 6284 21148 13096 18879 7326
"200093_s_at" 20568 8306 4247 16485 9763
"200094_s_at" 18669 6830 9934 6369 8424
"200095_x_at" 19873 19837 12880 12017 10746
"200096_s_at" 5412 3916 6468 8611 9695
"200097_s_at" 3028 7739 10903 4250 20018
"200098_s_at" 21052 8987 7856 19045 8443
"200099_s_at" 5198 10465 13178 11937 20919
"200593_s_at" 2287 3978 8125 18284 6261
"200594_x_at" 4804 8152 19602 8718 6953
"200595_s_at" 2922 7498 8394 8882 6380
"200596_s_at" 4354 20435 19570 9365 7142
