"inst_1773" "inst_7139"
"200851_s_at" 14380 18694
"200852_x_at" 15850 19717
"200853_at" 21558 3522
"200854_at" 19639 20245
"200855_at" 14723 19144
"200856_x_at" 1434 22104
"200857_s_at" 3072 21267
"200858_s_at" 16904 13369
"200859_x_at" 18768 15389
"200860_s_at" 17575 16297
"200861_at" 20174 732
"200862_at" 15747 16455
"200863_s_at" 3835 13626
"200864_s_at" 18422 15263
"200865_at" 8691 5207
"200866_s_at" 17616 13554
"200867_at" 2140 15718
"200868_s_at" 2012 1901
"200869_at" 14261 3009
"200870_at" 18407 15755
"200871_s_at" 3633 14531
"200872_at" 2719 13024
"200873_s_at" 3561 13511
"200874_s_at" 15446 2446
"200875_s_at" 21561 12933
"200876_s_at" 2114 13463
"200877_at" 15472 1487
"200878_at" 2196 12722
"200879_s_at" 13890 9933
"200880_at" 254 161
"200881_s_at" 18 174
"200882_s_at" 2161 13575
"200883_at" 21553 12689
"200884_at" 16160 13172
"200885_at" 14683 13410
"200886_s_at" 18783 13033
"200887_s_at" 18666 17867
"200888_s_at" 14577 13651
"200889_s_at" 17327 15775
"200890_s_at" 17975 17427
"200891_s_at" 21222 17012
"200892_s_at" 20986 15947
"200893_at" 16766 12831
"200894_s_at" 1554 139
"200895_s_at" 663 306
"200896_x_at" 20330 13995
"200897_s_at" 6622 13558
"200898_s_at" 15267 433
"200899_s_at" 4095 17818
"200900_s_at" 19285 15344
"200901_s_at" 16723 2409
"200902_at" 19135 13481
"200903_s_at" 14259 12610
"200904_at" 3371 14890
"200905_x_at" 15812 14762
"200906_s_at" 6944 1352
"200907_s_at" 4916 18777
"200908_s_at" 16749 3339
"200909_s_at" 1745 2663
"200910_at" 3616 2234
"200911_s_at" 2495 19764
"200912_s_at" 17706 14175
"200913_at" 20767 18309
"200914_x_at" 21926 13531
"200915_x_at" 20500 14657
"200916_at" 18543 13090
"200917_s_at" 17266 2174
"200918_s_at" 17727 14466
"200919_at" 14288 21450
"200920_s_at" 16110 752
"200921_s_at" 19844 1293
"200922_at" 2052 16237
"200923_at" 15779 2404
"200924_s_at" 2179 48
"200925_at" 19168 13187
"200926_at" 2626 12867
"200927_s_at" 22170 20300
"200928_s_at" 10293 4731
"200929_at" 3489 2881
"200930_s_at" 10678 245
"200931_s_at" 15506 14984
"200932_s_at" 2828 1533
"200933_x_at" 15004 12457
"200934_at" 19930 17537
"200935_at" 10893 17490
"200936_at" 16177 2657
"200937_s_at" 3311 12521
"200938_s_at" 11053 9501
"200939_s_at" 9023 4767
"200940_s_at" 19842 21651
"200941_at" 2763 14077
"200942_s_at" 18319 14169
"200943_at" 1477 17619
"200944_s_at" 15415 13533
"200945_s_at" 14280 14226
"200946_x_at" 19280 16481
"200947_s_at" 18342 17484
"200948_at" 20417 2967
"200949_x_at" 3477 2728
"200950_at" 14633 17636
"200951_s_at" 21564 6880
"200952_s_at" 14076 3233
"200953_s_at" 22193 9579
"200954_at" 18771 3471
"200955_at" 20513 17438
"200956_s_at" 19828 13820
"200957_s_at" 21866 16850
"200958_s_at" 2280 14624
"200959_at" 20531 17579
"200960_x_at" 20441 3323
"200961_at" 18426 19503
"200962_at" 18197 19118
"200963_x_at" 15203 3523
"200964_at" 15208 13887
"200965_s_at" 11405 16666
"200966_x_at" 14780 3272
"200967_at" 19512 2340
"200968_s_at" 18440 13040
"200969_at" 14256 13252
"200970_s_at" 18722 3004
"200971_s_at" 18115 2097
"200972_at" 20867 15758
"200973_s_at" 16582 12515
"200974_at" 15402 10715
"200975_at" 19820 14782
"200976_s_at" 3693 13079
"200977_s_at" 2851 12812
"200978_at" 19397 14600
"200979_at" 20749 18624
"200980_s_at" 20694 15218
"200981_x_at" 14997 13028
"200982_s_at" 697 17900
"200983_x_at" 11877 19454
"200984_s_at" 390 20561
"200985_s_at" 12235 19197
"200986_at" 6538 3725
"200987_x_at" 17502 14404
"200988_s_at" 8755 18422
"200989_at" 17517 16437
"200990_at" 19928 17616
"200991_s_at" 22086 3329
"200992_at" 20456 16113
"200993_at" 18947 18026
"200994_at" 18751 19318
"200995_at" 17460 18771
"200996_at" 15766 15661
"200997_at" 2172 2580
"200998_s_at" 14299 14295
"200999_s_at" 17658 13842
"201000_at" 20136 14145
"201001_s_at" 455 12335
"201002_s_at" 15375 15863
"201003_x_at" 16350 15674
"201004_at" 19513 12592
"201005_at" 3706 17422
"201006_at" 1687 267
"201007_at" 15539 15685
"201008_s_at" 18157 21941
"201009_s_at" 15716 21459
"201010_s_at" 16549 21369
"201011_at" 21492 14759
"201012_at" 14446 1720
"201013_s_at" 21722 15687
"201014_s_at" 22100 14862
"201015_s_at" 1879 21704
"201016_at" 17977 15465
"201017_at" 21963 17583
"201018_at" 21087 19428
"201019_s_at" 18450 15415
"201020_at" 19021 20163
"201021_s_at" 19665 13514
"201022_s_at" 16151 12896
"201023_at" 14314 596
"201024_x_at" 19384 16724
"201025_at" 21133 18730
"201026_at" 21543 18194
"201027_s_at" 22065 16662
"201028_s_at" 14289 16420
"201029_s_at" 20077 14237
"201030_x_at" 20815 12826
"201031_s_at" 20329 14805
"201032_at" 3461 18926
"201033_x_at" 14355 3039
"201034_at" 2836 20193
"201035_s_at" 20331 14837
"201036_s_at" 22028 17710
"201037_at" 15907 17424
"201038_s_at" 18449 21590
"201039_s_at" 19174 14211
"201040_at" 22021 15927
"201041_s_at" 229 16
"201042_at" 12114 15519
"201043_s_at" 21339 2842
"201044_x_at" 8444 46
"201045_s_at" 7363 11418
"201046_s_at" 15254 15308
"201047_x_at" 19288 16370
"201048_x_at" 17049 21909
"201049_s_at" 16378 2753
"201050_at" 12024 20122
"201051_at" 21386 20450
"201052_s_at" 18195 15157
"201053_s_at" 16019 18633
"201054_at" 20850 20036
"201055_s_at" 19843 16684
"201056_at" 2237 21347
"201057_s_at" 21184 14773
"201058_s_at" 8425 12712
"201059_at" 14306 16429
"201060_x_at" 19675 13381
"201061_s_at" 20834 13829
"201062_at" 8133 9780
"201063_at" 19218 13598
"201064_s_at" 20335 19579
"201065_s_at" 17002 17306
"201066_at" 21818 2999
"201067_at" 434 16336
"201068_s_at" 3912 12846
"201069_at" 252 2122
"201070_x_at" 1574 13347
"201071_x_at" 15046 16159
"201072_s_at" 20039 15956
"201073_s_at" 17231 15667
"201074_at" 20511 18619
"201075_s_at" 22183 19673
"201076_at" 21922 2777
"201077_s_at" 20488 12936
"201078_at" 17504 17688
"201079_at" 635 13638
"201080_at" 1600 22240
"201081_s_at" 7551 17062
"201082_s_at" 9679 17020
"201083_s_at" 22255 12998
"201084_s_at" 21618 20293
"201085_s_at" 20722 12709
"201086_x_at" 18539 17538
"201087_at" 17868 21734
"201088_at" 19935 14998
"201089_at" 17036 17778
"201090_x_at" 19354 14550
"201091_s_at" 17095 16693
"201092_at" 19450 16672
"201093_x_at" 618 13385
"201094_at" 15663 12383
"201095_at" 20794 14815
"201096_s_at" 16800 2934
"201097_s_at" 15106 12888
"201098_at" 14790 15454
"201099_at" 19055 20502
"201100_s_at" 3908 17888
"201101_s_at" 20028 12930
"201102_s_at" 3813 16535
"201103_x_at" 16612 19698
"201104_x_at" 18071 18724
"201105_at" 3451 14942
"201106_at" 20556 13194
"201107_s_at" 7130 978
"201108_s_at" 6901 350
"201109_s_at" 9165 1348
"201110_s_at" 1167 1511
"201111_at" 20303 14275
"201112_s_at" 17589 14338
"201113_at" 20425 13583
"201114_x_at" 15467 12317
"201115_at" 21575 12901
"201116_s_at" 7210 1528
"201117_s_at" 12043 745
"201118_at" 209 16969
"201119_s_at" 21454 13825
"201120_s_at" 19353 13136
"201121_s_at" 3799 13732
"201122_x_at" 15773 3448
"201123_s_at" 21486 14296
"201124_at" 165 12009
"201125_s_at" 131 20049
"201126_s_at" 20472 15361
"201127_s_at" 20406 17205
"201128_s_at" 20761 14558
"201129_at" 19024 13609
"201130_s_at" 9149 644
"201131_s_at" 8238 14029
"201132_at" 15726 12375
"201133_s_at" 15249 16841
"201134_x_at" 20799 3377
"201135_at" 18567 3529
"201136_at" 3728 16354
"201137_s_at" 5596 9952
"201138_s_at" 16617 3315
"201139_s_at" 18590 15916
"201140_s_at" 2449 6865
"201141_at" 16491 9552
"201142_at" 21753 18005
"201143_s_at" 21946 15203
"201144_s_at" 20523 14849
"201145_at" 17693 13423
"201146_at" 17847 15143
"201147_s_at" 5656 10303
"201148_s_at" 10190 8846
"201149_s_at" 3683 9982
"201150_s_at" 13531 5888
"201151_s_at" 2619 20038
"201152_s_at" 21312 18266
"201153_s_at" 21455 17548
"201154_x_at" 14753 3118
"201155_s_at" 2714 16779
"201156_s_at" 15323 8784
"201157_s_at" 1843 13814
"201158_at" 14911 14715
"201159_s_at" 7262 1991
"201160_s_at" 18165 13724
"201161_s_at" 17790 2581
"201162_at" 9199 6625
"201163_s_at" 18693 8120
"201164_s_at" 2863 16293
"201165_s_at" 14342 17567
"201166_s_at" 20014 21110
"201167_x_at" 14681 21385
"201168_x_at" 16538 1904
"201169_s_at" 19668 22280
"201170_s_at" 21344 22204
"201171_at" 1348 2163
"201172_x_at" 3008 12632
"201173_x_at" 14977 1422
"201174_s_at" 19077 12398
"201175_at" 21035 2689
"201176_s_at" 3127 13907
"201177_s_at" 16496 16930
"201178_at" 17328 14676
"201179_s_at" 2392 13886
"201180_s_at" 18083 13955
"201181_at" 1209 3485
"201182_s_at" 14736 19175
"201183_s_at" 14813 14807
"201184_s_at" 15192 17974
"201185_at" 9056 2763
"201186_at" 15642 1914
"201187_s_at" 6090 5260
"201188_s_at" 1874 20928
"201189_s_at" 11057 18144
"201190_s_at" 16167 18789
"201191_at" 12110 21778
"201192_s_at" 15362 13950
"201193_at" 14927 16548
"201194_at" 1121 2931
"201195_s_at" 18329 992
"201196_s_at" 18142 14914
"201197_at" 21925 19880
"201198_s_at" 1674 15618
"201199_s_at" 20291 14144
"201200_at" 3754 13768
"201201_at" 3202 13600
"201202_at" 18255 18803
"201203_s_at" 8089 20956
"201204_s_at" 7655 17586
"201205_at" 14921 5469
"201206_s_at" 7195 14225
"201207_at" 18492 21848
"201208_s_at" 57 21023
"201209_at" 17006 14475
"201210_at" 18263 2778
"201211_s_at" 1841 3061
"201212_at" 8198 780
"201213_at" 18692 10370
"201214_s_at" 19505 15348
"201215_at" 5911 14022
"201216_at" 16734 2070
"201217_x_at" 15841 12890
"201218_at" 21237 21297
"201219_at" 19293 19166
"201220_x_at" 17788 19196
"201221_s_at" 20742 19861
"201222_s_at" 16022 1949
"201223_s_at" 17986 15619
"201224_s_at" 1272 12943
"201225_s_at" 21274 16748
"201226_at" 19975 13526
"201227_s_at" 16012 1742
"201228_s_at" 13449 19169
"201229_s_at" 21998 19710
"201230_s_at" 18201 17553
"201231_s_at" 17678 13510
"201232_s_at" 2622 3425
"201233_at" 18559 13695
"201234_at" 3630 20201
"201235_s_at" 2749 11920
"201236_s_at" 952 5707
"201237_at" 16873 18061
"201238_s_at" 1862 14960
"201239_s_at" 18349 13487
"201240_s_at" 17375 13225
"201241_at" 17146 14725
"201242_s_at" 231 1338
"201243_s_at" 3560 3152
"201244_s_at" 17694 18668
"201245_s_at" 14602 14540
"201246_s_at" 12988 2390
"201247_at" 20409 9843
"201248_s_at" 4046 3293
"201249_at" 10050 9179
"201250_s_at" 22158 15945
"201251_at" 14938 12329
"201252_at" 1867 14334
"201253_s_at" 19316 3005
"201254_x_at" 16484 3215
"201255_x_at" 19437 16654
"201256_at" 19788 14072
"201257_x_at" 1762 12642
"201258_at" 15303 3327
"201259_s_at" 16080 16258
"201260_s_at" 20021 17149
"201261_x_at" 1252 12063
"201262_s_at" 13025 6612
"201263_at" 18873 2477
"201264_at" 19119 13994
"201265_at" 91 2424
"201266_at" 33 2103
"201267_s_at" 2325 13629
"201268_at" 18218 13160
"201269_s_at" 9061 1146
"201270_x_at" 3483 15497
"201271_s_at" 16711 16540
"201272_at" 15041 304
"201273_s_at" 17360 13670
"201274_at" 15210 14001
"201275_at" 17159 3002
"201276_at" 16661 20417
"201277_s_at" 22149 15204
"201278_at" 17011 21200
"201279_s_at" 2484 15949
"201280_s_at" 11901 19820
"201281_at" 1589 14199
"201282_at" 1077 13978
"201283_s_at" 4217 622
"201284_s_at" 21290 14149
"201285_at" 20618 13218
"201286_at" 11692 19096
"201287_s_at" 18374 19739
"201288_at" 19923 20699
"201289_at" 7081 3554
"201290_at" 4133 2746
"201291_s_at" 15654 15028
"201292_at" 19985 19307
"201293_x_at" 16939 12393
"201294_s_at" 19425 18616
"201295_s_at" 15265 11858
"201296_s_at" 17701 13469
"201297_s_at" 18837 2414
"201298_s_at" 17595 15459
"201299_s_at" 16638 18636
"201300_s_at" 17042 14822
"201301_s_at" 21254 15421
"201302_at" 21003 15486
"201303_at" 16472 2769
"201304_at" 15215 15503
"201305_x_at" 17402 16647
"201306_s_at" 17890 16148
"201307_at" 20099 18925
"201308_s_at" 2667 19841
"201309_x_at" 16929 1394
"201310_s_at" 21985 16519
"201311_s_at" 15960 15162
"201312_s_at" 15409 16108
"201313_at" 22093 18027
"201314_at" 1749 22227
"201315_x_at" 21303 12316
"201316_at" 17224 16849
"201317_s_at" 15176 13911
"201318_s_at" 16745 2975
"201319_at" 504 15516
"201320_at" 19759 18054
"201321_s_at" 16399 20143
"201322_at" 20190 12520
"201323_at" 22054 2880
"201324_at" 15704 18298
"201325_s_at" 18483 18486
"201326_at" 15571 2104
"201327_s_at" 3516 3332
"201328_at" 1002 2508
"201329_s_at" 15982 887
"201330_at" 16223 19447
"201331_s_at" 19107 15000
"201332_s_at" 13650 5901
"201333_s_at" 11174 15172
"201334_s_at" 16597 18424
"201335_s_at" 12576 16981
"201336_at" 16225 16294
"201337_s_at" 3352 19285
"201338_x_at" 21704 12932
"201339_s_at" 18700 15410
"201340_s_at" 20751 1163
"201341_at" 19736 17699
"201342_at" 4122 15628
"201343_at" 15423 16941
"201344_at" 161 17030
"201345_s_at" 15195 16391
"201346_at" 17668 14326
"201347_x_at" 17548 15032
"201348_at" 15102 4365
"201349_at" 16319 1159
"201350_at" 21971 2512
"201351_s_at" 15392 15701
"201352_at" 18249 18750
"201353_s_at" 3607 1216
"201354_s_at" 18560 15269
"201355_s_at" 17470 8933
"201356_at" 16517 20544
"201357_s_at" 21277 14276
"201358_s_at" 2117 15948
"201359_at" 14829 15813
"201360_at" 1671 15240
"201361_at" 20309 20861
"201362_at" 21354 13207
"201363_s_at" 21700 21661
"201364_s_at" 3988 18423
"201365_at" 3888 18992
"201366_at" 2713 16530
"201367_s_at" 9879 5634
"201368_at" 21017 19975
"201369_s_at" 18055 1051
"201370_s_at" 3533 18868
"201371_s_at" 4153 19074
"201372_s_at" 10321 11246
"201373_at" 5564 20281
"201374_x_at" 7958 12058
"201375_s_at" 1325 1730
"201376_s_at" 19834 18759
"201377_at" 1433 15888
"201378_s_at" 14822 12725
"201379_s_at" 2505 16957
"201380_at" 14766 15170
"201381_x_at" 945 312
"201382_at" 983 185
"201383_s_at" 20359 20497
"201384_s_at" 16779 19109
"201385_at" 19224 15117
"201386_s_at" 20577 17059
"201387_s_at" 9763 6012
"201388_at" 1257 14519
"201389_at" 20010 1031
"201390_s_at" 17918 14121
"201391_at" 19076 15252
"201392_s_at" 15499 17594
"201393_s_at" 21600 18330
"201394_s_at" 3820 16856
"201395_at" 18228 16001
"201396_s_at" 1051 13227
"201397_at" 20411 3111
"201398_s_at" 15465 15371
"201399_s_at" 16203 12827
"201400_at" 16488 12898
"201401_s_at" 21116 16927
"201402_at" 7823 10032
"201403_s_at" 16213 2959
"201404_x_at" 17054 22201
"201405_s_at" 19392 15106
"201406_at" 14244 12978
"201407_s_at" 17526 18418
"201408_at" 2200 16950
"201409_s_at" 18488 17698
"201410_at" 14572 15904
"201411_s_at" 20771 13107
"201412_at" 15027 14360
"201413_at" 15623 20688
"201414_s_at" 21109 14957
"201415_at" 14583 15645
"201416_at" 593 21309
"201417_at" 20403 18169
"201418_s_at" 13837 21198
"201419_at" 21620 22056
"201420_s_at" 21142 15148
"201421_s_at" 21531 16347
"201422_at" 2099 15358
"201423_s_at" 19789 19275
"201424_s_at" 19636 18811
"201425_at" 18857 683
"201426_s_at" 16268 14706
"201427_s_at" 8357 4902
"201428_at" 10576 20593
"201429_s_at" 3689 3528
"201430_s_at" 13418 16865
"201431_s_at" 320 21152
"201432_at" 15917 17683
"201433_s_at" 21233 13421
"201434_at" 1441 2406
"201435_s_at" 21089 19967
"201436_at" 21598 16063
"201437_s_at" 21384 19178
"201438_at" 10996 19398
"201439_at" 1646 20983
"201440_at" 1970 19176
"201441_at" 3265 2252
"201442_s_at" 6699 5337
"201443_s_at" 18677 13897
"201444_s_at" 16985 14397
"201445_at" 4991 14140
"201446_s_at" 15785 17940
"201447_at" 21622 20752
"201448_at" 17934 21557
"201449_at" 15257 18940
"201450_s_at" 404 17200
"201451_x_at" 4666 10826
"201452_at" 11529 6064
"201453_x_at" 4006 13607
"201454_s_at" 20667 15625
"201455_s_at" 21327 17945
"201456_s_at" 15769 16780
"201457_x_at" 17497 13414
"201458_s_at" 22131 15563
"201459_at" 18553 2517
