"inst_2545" "inst_3404" "inst_3604" "inst_3706" "inst_4267" "inst_4728"
"1007_s_at" 21690 4541 3177 18280 15067 4093
"1053_at" 12616 20329 16629 6257 13937 15979
"117_at" 16340 10062 9333 11524 115 7190
"121_at" 1510 18917 13145 20035 12411 15943
"1255_g_at" 9026 5872 5259 11729 5956 10021
"1294_at" 12485 9345 11442 1207 2224 14788
"1316_at" 10839 9548 12093 21849 12692 22167
"1320_at" 4241 7963 18907 10539 14908 19446
"1405_i_at" 13308 12753 9897 9046 121 11408
"1431_at" 566 9301 11231 8391 2552 19761
"1438_at" 7558 21298 11833 8162 14637 2036
"1487_at" 15846 18773 12495 5229 19608 5686
"1494_f_at" 14215 14981 20690 2645 11090 18990
"1598_g_at" 21658 21376 1941 20574 11283 744
"160020_at" 18643 2789 18783 4259 14866 389
"1729_at" 3626 20435 10552 16323 20259 17021
"1773_at" 704 14897 18002 858 14863 12902
"177_at" 11951 11224 693 10495 12481 2946
"179_at" 18707 19501 3033 1995 17778 17287
"1861_at" 18606 19884 14926 3170 21112 4588
"200000_s_at" 14726 20134 15048 16644 18252 2522
"200001_at" 18535 14218 12204 6113 14320 4694
"200002_at" 3591 5302 4158 5946 16653 15811
"200003_s_at" 5570 15490 6209 10257 4341 12906
"200004_at" 16394 16082 12907 8626 8395 17492
"200005_at" 12234 4049 11146 5850 10571 6278
"200006_at" 13184 14224 10860 8350 12595 16184
"200007_at" 12664 3474 10796 4039 9533 13095
"200008_s_at" 19346 14947 16792 3013 18843 21008
"200009_at" 13058 5547 18419 7507 14604 17162
"200010_at" 3773 18230 12449 7914 18277 12729
"200011_s_at" 18710 14546 12508 16388 12779 5057
"200012_x_at" 3452 1655 2535 8480 1608 4283
"200013_at" 3264 16497 12867 14547 14865 13522
"200014_s_at" 14207 4283 11863 15631 18345 3531
"200015_s_at" 12929 17379 11172 16697 14422 18527
"200016_x_at" 5506 16491 3282 14895 2705 12660
"200017_at" 5678 15143 6316 10352 4433 8397
"200018_at" 5666 15283 6308 10343 9929 4114
"200019_s_at" 10751 19677 3920 7652 9382 5342
"200020_at" 18235 15656 13793 14560 19947 14381
"200021_at" 5779 5712 6417 10437 4540 8542
"200022_at" 5588 4689 6227 2276 20551 6008
"200023_s_at" 12412 4173 10472 15801 12852 12743
"200024_at" 2769 15766 11524 6441 9663 13258
"200025_s_at" 5665 3624 6306 5911 11313 12932
"200026_at" 5784 5637 6421 6503 2798 13963
"200027_at" 11544 4324 10877 6870 15383 15061
"200028_s_at" 16569 4861 10658 16379 10994 2266
"200029_at" 5626 2348 3100 3824 1402 13019
"200030_s_at" 13089 14730 3218 6953 1633 13177
"200031_s_at" 5657 16260 6302 10332 4417 8367
"200032_s_at" 5680 14358 6320 14741 2512 12860
"200033_at" 12019 4801 12579 8248 10354 17077
"200034_s_at" 2820 5109 6214 15634 9245 15346
"200035_at" 10731 22135 15410 18607 9891 12655
"200036_s_at" 3831 15720 4228 3571 13446 12931
"200037_s_at" 15035 3439 15051 14849 15870 16976
"200038_s_at" 5761 14901 6392 7865 9319 15418
"200039_s_at" 14546 18488 11545 4740 13409 13847
"200040_at" 15916 16088 14285 15448 15296 3821
"200041_s_at" 13258 3713 13031 4857 10576 15873
"200042_at" 16173 18797 12631 5719 12503 4475
"200043_at" 10518 4908 4368 4685 2149 6260
"200044_at" 13560 2403 17030 7872 12372 17848
"200045_at" 19752 18296 18834 16687 12327 4290
"200046_at" 13694 4028 4606 8088 19495 18094
"200047_s_at" 15087 15863 13818 6326 17024 16802
"200048_s_at" 16705 5361 3861 4719 14461 14750
"200049_at" 12055 3609 13937 14426 11413 14300
"200050_at" 15576 3533 18132 19137 14986 2934
"200051_at" 16402 19118 16679 17204 11480 5276
"200052_s_at" 14051 15275 15134 6093 16787 14398
"200053_at" 3737 19713 21511 4515 19485 18670
"200054_at" 17816 17751 11064 17241 14019 19579
"200055_at" 14730 15878 4507 3682 14793 4921
"200056_s_at" 19930 3583 13355 17275 17197 18297
"200057_s_at" 11490 17193 3152 5481 8521 14023
"200058_s_at" 13259 19315 13298 8003 11074 13120
"200059_s_at" 10996 3538 4437 6452 10488 16658
"200060_s_at" 15684 19206 14493 16227 9750 15480
"200061_s_at" 5654 16094 6300 10331 4416 8366
"200062_s_at" 5558 5593 6195 10245 4328 8233
"200063_s_at" 5705 14991 6345 10380 4466 8446
"200064_at" 12792 15928 12233 15687 8649 13821
"200065_s_at" 13616 15486 16928 8510 10607 13621
"200066_at" 11578 18349 12227 5839 8611 2291
"200067_x_at" 16251 4580 2272 5699 14786 5881
"200068_s_at" 13854 4766 12103 14705 10577 14632
"200069_at" 15103 2222 4043 8211 15036 14927
"200070_at" 16039 18832 18158 18776 12082 3945
"200071_at" 19918 14710 14609 18104 18085 20339
"200072_s_at" 14144 18929 18377 7294 11084 13972
"200073_s_at" 14648 5336 4706 16338 11714 2441
"200074_s_at" 3058 14271 10411 7822 9749 14288
"200075_s_at" 14689 3833 12510 4911 16838 12696
"200076_s_at" 18431 18440 13682 19098 13350 4900
"200077_s_at" 3401 5242 11638 7609 8355 5186
"200078_s_at" 15270 16703 12419 7564 17334 12863
"200079_s_at" 18416 4158 11399 14667 16703 5204
"200080_s_at" 11124 2582 3801 15651 1855 13992
"200081_s_at" 10523 16825 12761 8178 11848 14466
"200082_s_at" 5697 4577 11893 15588 10327 6341
"200083_at" 19438 2859 3281 7672 15855 3376
"200084_at" 13448 5126 3942 15464 11876 16805
"200085_s_at" 11366 16625 11578 6299 15945 5597
"200086_s_at" 11485 4824 3035 15410 18515 4850
"200087_s_at" 17742 16508 16759 18558 12805 21183
"200088_x_at" 5566 4270 6204 10253 2462 8241
"200089_s_at" 3355 14518 11498 6071 11449 15294
"200090_at" 16828 16293 2064 6148 17130 15218
"200091_s_at" 2758 17803 11722 8375 8467 15010
"200092_s_at" 5712 17353 6356 7429 1432 3656
"200093_s_at" 14442 18345 4103 6292 14668 16249
"200094_s_at" 10588 5429 17144 18624 17685 6023
"200095_x_at" 5771 15746 6402 10428 4532 8530
"200096_s_at" 15758 17327 17808 3904 18954 19819
"200097_s_at" 10891 2430 20562 18817 11508 15428
"200098_s_at" 18731 2766 12170 5854 12971 16465
"200099_s_at" 5716 4534 6359 7810 8866 8462
"200593_s_at" 12951 16103 19674 15664 18638 21046
"200594_x_at" 13844 14739 13137 18466 13243 5981
"200595_s_at" 14503 18264 15616 18923 17036 20110
"200596_s_at" 3218 19464 17694 7651 9185 5857
"200597_at" 13446 21787 1841 21286 12659 3431
"200598_s_at" 20607 4127 3512 17802 18864 17729
"200599_s_at" 19945 19546 16893 15837 13403 15216
"200600_at" 18321 14119 7187 15545 12676 5240
"200601_at" 3409 20784 4105 18501 12218 14227
"200602_at" 11772 15478 1803 19393 15525 12728
"200603_at" 15130 16281 12802 17576 13376 17766
"200604_s_at" 14121 5069 17968 18820 12730 16148
"200605_s_at" 15776 17237 14129 16381 15104 21442
"200606_at" 1720 2050 17142 2931 18881 17552
"200607_s_at" 13695 16906 17699 5049 15002 20532
"200608_s_at" 13188 5546 14150 17223 12050 17864
"200609_s_at" 14918 17721 4258 16542 12636 5179
"200610_s_at" 14457 2849 15094 7616 10812 13217
"200611_s_at" 16043 5084 11613 4364 17325 5654
"200612_s_at" 22185 19246 13020 5008 11702 21700
"200613_at" 15844 17881 11033 3574 9980 13158
"200614_at" 15523 17537 4010 8643 2739 12579
"200615_s_at" 13733 2547 13664 4368 9965 5034
"200616_s_at" 19948 4657 15120 15992 19003 16846
"200617_at" 17711 14305 13050 18333 8384 5781
"200618_at" 18860 19580 4694 15270 11720 4041
"200619_at" 20572 17256 10602 8399 10411 2923
"200620_at" 12786 4390 11240 5090 8981 6334
"200621_at" 18286 15330 12537 14663 13168 16829
"200622_x_at" 15632 20565 13063 14508 15897 13563
"200623_s_at" 18029 20339 10656 17757 826 5365
"200624_s_at" 18624 4998 14124 16154 15528 19423
"200625_s_at" 12876 16579 2465 8370 8545 5974
"200626_s_at" 16319 16639 10475 15585 11100 16940
"200627_at" 12640 5235 10605 16768 8957 16460
"200628_s_at" 1385 15792 14205 4176 15623 19984
"200629_at" 1929 19498 4556 20265 9559 2789
"200630_x_at" 14176 14419 10403 15946 11888 17748
"200631_s_at" 13585 16337 4633 5815 11740 16151
"200632_s_at" 12252 4672 13328 15253 10624 2081
"200633_at" 3849 5016 6299 10330 4415 5870
"200634_at" 10630 19455 4062 6686 13012 15334
"200635_s_at" 4321 4599 4535 16221 17717 19266
"200636_s_at" 6509 15791 13909 8575 11983 5813
"200637_s_at" 5897 19669 12454 18258 13232 6250
"200638_s_at" 17347 15911 12457 15543 8660 17888
"200639_s_at" 18738 19015 20654 8386 2624 18634
"200640_at" 13147 16119 12378 15318 8533 15576
"200641_s_at" 16848 5196 15196 2215 9060 20461
"200642_at" 12100 16795 4458 6013 12803 13838
"200643_at" 1446 20116 20454 19801 20412 13382
"200644_at" 20677 14403 17042 16811 2021 16569
"200645_at" 18101 5318 13177 14745 15771 5449
"200646_s_at" 15515 22147 1780 17140 670 17453
"200647_x_at" 16543 5700 3790 2186 12786 3102
"200648_s_at" 3819 20008 17471 722 9265 20260
"200649_at" 20609 21580 2552 17389 1252 16393
"200650_s_at" 5528 14522 4473 10214 4295 3202
"200651_at" 5755 4618 11572 15135 9096 13637
"200652_at" 17946 15985 2626 7766 17970 3302
