"inst_3069" "inst_4647" "inst_5245" "inst_5608" "inst_6446"
"1007_s_at" 19668 15847 2937 2412 5888
"1053_at" 16589 17497 17727 18947 19106
"117_at" 20292 10118 3224 12113 1616
"121_at" 865 11004 3623 3955 1816
"1255_g_at" 10626 5280 7734 11233 10416
"1294_at" 19562 2462 20555 8393 3641
"1316_at" 21458 2692 20942 16167 16045
"1320_at" 13747 12315 20186 19246 701
"1405_i_at" 18771 1065 5465 10011 246
"1431_at" 20956 11691 21318 19878 2320
"1438_at" 8583 22229 13254 21651 14993
"1487_at" 17496 20175 14744 1583 20413
"1494_f_at" 1713 428 2009 8481 15265
"1598_g_at" 3855 13768 15943 4140 16619
"160020_at" 4058 20509 12960 116 21890
"1729_at" 1612 12815 10996 19115 2977
"1773_at" 1933 22027 3300 16496 1904
"177_at" 3063 497 11917 12950 366
"179_at" 19612 20631 12889 21988 22213
"1861_at" 16816 13034 16721 3956 14771
"200000_s_at" 17822 10653 20589 8540 19502
"200001_at" 16877 13444 17743 15182 20220
"200002_at" 16625 10166 2547 3841 7568
"200003_s_at" 11955 6462 6198 10559 16240
"200004_at" 7444 13024 4185 4254 5099
"200005_at" 16909 14316 12446 8671 15675
"200006_at" 7480 3773 2470 7572 14275
"200007_at" 8695 3117 11615 6707 6515
"200008_s_at" 8021 20750 15755 6785 21606
"200009_at" 5444 18597 10625 7816 6087
"200010_at" 17192 14049 3750 8283 7682
"200011_s_at" 18732 13802 14732 8644 3792
"200012_x_at" 17814 3173 11865 18342 15829
"200013_at" 16553 11203 3257 15327 14616
"200014_s_at" 7926 10429 4013 8678 6478
"200015_s_at" 17775 13810 3866 5048 15191
"200016_x_at" 16618 3722 3386 8197 4798
"200017_at" 12078 4227 6378 10660 14845
"200018_at" 12067 6543 6359 10652 14593
"200019_s_at" 9637 3501 18781 15221 5102
"200020_at" 4083 13843 15418 7523 5876
"200021_at" 16806 6625 6576 10796 9491
"200022_at" 9793 11773 3532 10576 16482
"200023_s_at" 5226 3047 11988 8292 7224
"200024_at" 16966 10089 2033 5787 15018
"200025_s_at" 9379 4111 3235 7434 5229
"200026_at" 12206 11327 2084 10800 7278
"200027_at" 7090 10428 13725 4883 5421
"200028_s_at" 7861 10061 12012 7355 2845
"200029_at" 17127 3308 14954 14872 7388
"200030_s_at" 8139 3736 3795 6575 7369
"200031_s_at" 12054 6528 6339 10647 14388
"200032_s_at" 12083 3112 6385 10666 7219
"200033_at" 6325 10852 2312 4076 14458
"200034_s_at" 9291 11506 2638 8429 14725
"200035_at" 9645 14454 16951 8945 5436
"200036_s_at" 8685 2830 3980 6518 14879
"200037_s_at" 5544 4342 11108 2282 5630
"200038_s_at" 12183 3966 3932 10773 14279
"200039_s_at" 2797 10471 12441 8420 14935
"200040_at" 7077 13893 13402 7571 15579
"200041_s_at" 3903 14425 17428 2737 16893
"200042_at" 16546 17935 14058 8865 6400
"200043_at" 5431 11134 14264 3846 2289
"200044_at" 6095 14202 13567 15999 5871
"200045_at" 4993 13867 14200 7129 6429
"200046_at" 6260 3887 10655 4491 7100
