"inst_427" "inst_488" "inst_496"
"1007_s_at" 20640 8213 8936
"1053_at" 18982 7246 8943
"117_at" 21678 21492 583
"121_at" 16143 19152 7456
"1255_g_at" 15805 16980 8067
"1294_at" 14811 19898 16545
"1316_at" 8392 7301 20395
"1320_at" 4316 15925 14484
"1405_i_at" 6140 14303 15313
"1431_at" 11693 15601 14068
"1438_at" 620 17708 5438
"1487_at" 18006 8970 8618
"1494_f_at" 18466 19521 6774
"1598_g_at" 15381 5753 6084
"160020_at" 15295 21172 8517
"1729_at" 14699 17748 400
"1773_at" 20307 18485 4758
"177_at" 14247 20001 6507
"179_at" 19063 20132 3696
"1861_at" 2121 2993 19586
"200000_s_at" 5010 7015 19292
"200001_at" 16059 4547 8897
"200002_at" 3461 9120 20016
"200003_s_at" 14490 5495 7942
"200004_at" 14399 7074 7194
"200005_at" 5341 2963 6732
"200006_at" 2677 3197 9676
"200007_at" 2970 5297 6237
"200008_s_at" 15342 9563 18140
"200009_at" 5524 5452 7712
"200010_at" 172 406 2189
"200011_s_at" 5773 6103 4182
"200012_x_at" 2501 18217 8436
"200013_at" 15756 18461 6627
"200014_s_at" 4775 1624 2989
"200015_s_at" 3308 6272 17379
"200016_x_at" 769 7710 7873
"200017_at" 2424 2163 1924
"200018_at" 5702 10538 9636
"200019_s_at" 2267 9762 9312
"200020_at" 5157 3832 18068
"200021_at" 16624 18738 9370
"200022_at" 5442 10277 16777
"200023_s_at" 4282 7657 17264
"200024_at" 1204 10694 7529
"200025_s_at" 3410 18492 6729
"200026_at" 3290 7218 16396
"200027_at" 2196 4273 5262
"200028_s_at" 2699 1837 2682
"200029_at" 1278 10496 8320
"200030_s_at" 15358 7017 16556
"200031_s_at" 3158 18498 9565
"200032_s_at" 4917 6716 5024
"200033_at" 14534 17569 5800
"200034_s_at" 5117 10109 8302
"200035_at" 1191 7903 7096
"200036_s_at" 14375 4105 4208
"200037_s_at" 2209 4400 4370
"200038_s_at" 15141 8327 8362
"200039_s_at" 14296 7904 7290
"200040_at" 2399 1358 5426
"200041_s_at" 2475 9091 4019
"200042_at" 19883 9904 2275
"200043_at" 1391 9649 7236
"200044_at" 5227 2518 9657
"200045_at" 16880 2370 5092
"200046_at" 15130 6235 4344
"200047_s_at" 3245 6886 8088
"200048_s_at" 14918 8201 7173
"200049_at" 17733 14394 16710
"200050_at" 3663 4183 17785
"200051_at" 2461 17967 7879
"200052_s_at" 3488 3018 9560
"200053_at" 4408 18090 3615
"200054_at" 16538 18565 6840
"200055_at" 15641 10223 7474
"200056_s_at" 90 3124 2388
"200057_s_at" 14169 5801 16604
"200058_s_at" 16229 5785 9603
"200059_s_at" 1116 1936 2950
"200060_s_at" 16046 5441 5643
"200061_s_at" 5269 18171 9385
"200062_s_at" 4308 17968 17993
"200063_s_at" 16040 10188 8741
"200064_at" 15133 7184 6464
"200065_s_at" 4702 5961 7521
"200066_at" 2638 2903 17014
