"inst_6864" "inst_6869" "inst_6906"
"1007_s_at" 12469 15276 19278
"1053_at" 2513 16025 20393
"117_at" 6319 10800 9343
"121_at" 16687 18664 15561
"1255_g_at" 7801 5903 12503
"1294_at" 11163 21988 5181
"1316_at" 15750 8105 18210
"1320_at" 19768 10336 14640
"1405_i_at" 4913 13148 6594
"1431_at" 6694 9805 7545
"1438_at" 22106 16990 21236
"1487_at" 3328 6825 382
"1494_f_at" 2546 17932 860
"1598_g_at" 4171 376 264
"160020_at" 21438 21862 499
"1729_at" 14614 1805 19276
"1773_at" 20923 21858 19630
"177_at" 1735 11409 6596
"179_at" 3740 3363 21685
"1861_at" 14082 15847 20727
"200000_s_at" 20971 8115 21708
"200001_at" 19544 16670 21848
"200002_at" 17559 6009 16085
"200003_s_at" 15079 7809 17827
"200004_at" 3116 14948 6995
"200005_at" 4284 8200 15071
"200006_at" 13776 6998 14882
"200007_at" 12618 4902 2041
"200008_s_at" 20670 22025 22248
"200009_at" 14827 17639 18549
"200010_at" 18005 16024 17896
"200011_s_at" 5148 4699 17887
"200012_x_at" 12690 6952 5956
"200013_at" 4559 5951 17133
"200014_s_at" 18657 5956 5280
"200015_s_at" 14091 2513 2361
"200016_x_at" 4006 4792 4673
"200017_at" 2269 5841 7105
"200018_at" 3920 7567 5122
"200019_s_at" 4657 6075 2475
"200020_at" 14078 6060 3935
"200021_at" 2559 4070 4284
"200022_at" 18639 7227 19180
"200023_s_at" 12475 15861 16920
"200024_at" 12286 15768 17409
"200025_s_at" 4508 15202 5593
"200026_at" 11323 7983 4909
"200027_at" 13873 8034 2982
"200028_s_at" 15133 4347 2478
"200029_at" 3826 8101 5929
"200030_s_at" 11680 16421 16482
"200031_s_at" 4303 7464 5473
"200032_s_at" 4842 8146 6661
"200033_at" 3885 7883 5459
"200034_s_at" 2509 5433 6255
"200035_at" 14638 3635 4745
"200036_s_at" 14845 15263 17148
"200037_s_at" 13613 7552 3999
"200038_s_at" 13849 16620 7329
"200039_s_at" 16813 15121 18942
"200040_at" 4751 7505 6148
"200041_s_at" 14593 17220 20046
"200042_at" 12168 3907 7268
"200043_at" 1151 3202 4087
"200044_at" 13329 18080 4809
"200045_at" 12823 15004 18650
"200046_at" 15225 17210 20280
"200047_s_at" 12106 6219 19138
"200048_s_at" 14925 15628 18481
"200049_at" 11317 2555 17117
"200050_at" 4364 15165 2000
"200051_at" 13285 1949 1297
"200052_s_at" 18569 16269 19718
"200053_at" 11786 21923 20023
"200054_at" 19388 15492 16201
"200055_at" 16300 6937 15785
"200056_s_at" 11534 1751 15108
"200057_s_at" 4879 8153 5868
"200058_s_at" 19148 4834 16784
"200059_s_at" 14687 17070 19763
"200060_s_at" 15303 4926 300
"200061_s_at" 4279 7747 6233
"200062_s_at" 4753 7814 6984
"200063_s_at" 4750 16413 6872
"200064_at" 13148 15950 20062
"200065_s_at" 19414 18391 20077
"200066_at" 2457 15116 1696
"200067_x_at" 17527 19058 17278
"200068_s_at" 12410 6383 1716
"200069_at" 14521 8140 5368
"200070_at" 15921 3082 1068
"200071_at" 20390 5434 3471
"200072_s_at" 14308 6557 3156
"200073_s_at" 11280 3821 6863
"200074_s_at" 4957 5155 15964
"200075_s_at" 12859 7489 18890
"200076_s_at" 18049 7237 17549
"200077_s_at" 4495 17401 16353
"200078_s_at" 16546 19606 16296
"200079_s_at" 11720 16382 16795
"200080_s_at" 3332 6883 3806
"200081_s_at" 5116 15394 5739
"200082_s_at" 3952 16186 16336
"200083_at" 11938 3507 19027
"200084_at" 12488 6253 3380
"200085_s_at" 18113 6563 6224
"200086_s_at" 17508 5668 5482
"200087_s_at" 11788 2214 3575
"200088_x_at" 12461 14947 15062
"200089_s_at" 12725 17622 4112
"200090_at" 13356 20322 1527
"200091_s_at" 1573 4577 4943
"200092_s_at" 3845 5422 5717
"200093_s_at" 4548 3225 15695
"200094_s_at" 16360 5975 17212
"200095_x_at" 4062 7645 5214
"200096_s_at" 18494 6418 19712
"200097_s_at" 12101 2829 2856
"200098_s_at" 14720 4470 5157
"200099_s_at" 12031 16300 16569
