"inst_6896" "inst_6901" "inst_6919"
"1007_s_at" 19444 18604 20283
"1053_at" 11480 5294 21486
"117_at" 8958 10627 12622
"121_at" 15672 3912 16372
"1255_g_at" 7152 13358 15509
"1294_at" 11614 10421 17548
"1316_at" 2710 1995 2662
"1320_at" 9425 13157 12511
"1405_i_at" 6238 4132 9820
"1431_at" 13403 14668 12952
"1438_at" 315 669 19996
"1487_at" 17279 15767 5307
"1494_f_at" 11418 3284 6617
"1598_g_at" 14036 7032 3050
"160020_at" 19687 13174 4740
"1729_at" 20523 19772 6015
"1773_at" 11474 21799 14932
"177_at" 16643 5782 7635
"179_at" 2784 19250 19054
"1861_at" 13876 6555 21497
"200000_s_at" 14834 18494 21990
"200001_at" 12853 16893 22037
"200002_at" 12274 5981 15764
"200003_s_at" 4323 6929 15772
"200004_at" 10842 7241 5783
"200005_at" 19505 19489 19739
"200006_at" 11105 15880 14261
"200007_at" 11605 6114 5709
"200008_s_at" 1326 19190 22183
"200009_at" 12459 16390 17840
"200010_at" 11331 6421 15840
"200011_s_at" 13664 6882 16819
"200012_x_at" 4512 16804 14544
"200013_at" 4716 7140 14295
"200014_s_at" 12930 15860 4986
"200015_s_at" 13706 5130 3758
"200016_x_at" 10895 7284 4383
"200017_at" 4916 5505 4289
"200018_at" 3548 7299 5679
"200019_s_at" 3992 15323 4558
"200020_at" 16784 15973 6362
"200021_at" 3215 6884 5025
"200022_at" 11537 15558 19378
"200023_s_at" 12987 15782 14348
"200024_at" 3520 15448 15943
"200025_s_at" 10731 5373 4163
"200026_at" 10514 15339 5631
"200027_at" 13979 15522 6566
"200028_s_at" 16479 15679 5979
"200029_at" 4524 15306 14158
"200030_s_at" 3664 6481 15762
"200031_s_at" 3238 7624 14832
"200032_s_at" 3964 6565 6028
"200033_at" 4828 15388 3750
"200034_s_at" 11492 6056 6600
"200035_at" 20229 19137 15890
"200036_s_at" 11586 16206 15669
"200037_s_at" 17361 7190 15123
"200038_s_at" 10710 7520 14533
"200039_s_at" 14440 16468 18101
"200040_at" 15273 15320 6419
"200041_s_at" 19766 19892 21296
"200042_at" 13015 4988 6498
"200043_at" 16483 1089 2561
"200044_at" 16234 15098 18962
"200045_at" 18676 20550 20259
"200046_at" 10526 3731 4772
"200047_s_at" 20001 19468 17355
"200048_s_at" 16196 16606 15292
"200049_at" 21918 21482 20666
"200050_at" 20980 21214 18799
"200051_at" 20628 20587 16652
"200052_s_at" 13536 16400 17860
"200053_at" 19651 21681 20499
"200054_at" 17218 17249 6550
"200055_at" 16469 16497 13992
"200056_s_at" 16070 15826 17427
"200057_s_at" 14089 15430 6339
"200058_s_at" 15925 6996 16018
"200059_s_at" 4161 6081 18862
"200060_s_at" 17814 15597 6473
"200061_s_at" 3885 6873 5702
"200062_s_at" 3953 6680 6427
"200063_s_at" 3945 5718 6587
"200064_at" 4604 7636 18072
"200065_s_at" 12041 17403 19853
"200066_at" 11512 1856 5024
"200067_x_at" 15210 15859 15644
"200068_s_at" 12179 5806 5042
"200069_at" 21382 21397 18012
"200070_at" 21379 20389 15813
"200071_at" 20412 20343 16497
"200072_s_at" 16436 16734 15758
"200073_s_at" 17311 7492 6443
"200074_s_at" 10679 5497 15948
"200075_s_at" 4820 4079 14969
"200076_s_at" 19849 20110 20370
"200077_s_at" 3702 6976 6244
"200078_s_at" 10401 5842 6019
"200079_s_at" 13996 7680 15537
"200080_s_at" 3771 4069 4010
"200081_s_at" 4254 7097 14772
"200082_s_at" 3330 6212 14466
"200083_at" 21569 21591 21426
"200084_at" 15893 6804 14436
"200085_s_at" 13326 16759 15624
"200086_s_at" 14393 6957 5827
"200087_s_at" 13055 4234 5445
"200088_x_at" 10459 15434 15212
"200089_s_at" 11037 4496 6222
"200090_at" 19755 21524 16035
"200091_s_at" 3329 6334 5128
"200092_s_at" 4342 5363 6012
"200093_s_at" 12784 5383 6808
"200094_s_at" 4529 7656 17031
"200095_x_at" 3627 15699 5425
"200096_s_at" 12176 6215 16969
"200097_s_at" 16405 5518 5314
"200098_s_at" 17698 15099 15189
"200099_s_at" 3350 16678 15083
"200593_s_at" 18856 19855 17441
"200594_x_at" 16704 18689 16743
"200595_s_at" 18985 4209 16294
"200596_s_at" 20561 16568 3901
"200597_at" 18917 20369 16654
"200598_s_at" 1284 2478 996
"200599_s_at" 2019 1196 1940
"200600_at" 14308 13459 21017
"200601_at" 17296 2957 19678
"200602_at" 16358 3732 1496
"200603_at" 11496 5524 4737
"200604_s_at" 14885 18572 20168
"200605_s_at" 4546 7590 20099
"200606_at" 16329 15291 14198
"200607_s_at" 19342 20007 20288
"200608_s_at" 19284 18855 19931
"200609_s_at" 12319 17298 6716
"200610_s_at" 15844 18007 14735
"200611_s_at" 15609 18553 15456
"200612_s_at" 20464 21223 4470
"200613_at" 11460 15621 20300
"200614_at" 11241 16392 14140
"200615_s_at" 13774 16780 20038
"200616_s_at" 2286 3589 371
"200617_at" 3878 2293 18574
"200618_at" 13650 2553 3571
"200619_at" 21188 20640 14458
"200620_at" 12420 6511 17698
"200621_at" 1590 2224 15187
"200622_x_at" 10801 16031 13945
"200623_s_at" 17034 1169 2794
"200624_s_at" 16356 17419 20153
"200625_s_at" 11436 2653 4219
"200626_s_at" 17070 17465 5035
"200627_at" 11248 15870 18031
"200628_s_at" 4435 6142 21726
"200629_at" 19442 6063 14771
"200630_x_at" 12917 16419 15027
"200631_s_at" 19230 18629 15902
"200632_s_at" 1770 491 190
"200633_at" 2912 5504 5371
"200634_at" 13869 6471 17454
"200635_s_at" 15551 19565 3104
"200636_s_at" 16710 7294 4254
"200637_s_at" 14077 20701 20802
"200638_s_at" 4202 7410 16823
"200639_s_at" 11058 3938 3688
"200640_at" 3759 15912 16857
"200641_s_at" 2363 18057 21178
"200642_at" 3706 5870 5121
"200643_at" 11815 7424 19786
"200644_at" 13304 5135 3622
"200645_at" 11863 6659 18996
"200646_s_at" 11452 6221 21967
"200647_x_at" 16912 6324 17908
"200648_s_at" 1610 16600 2590
