"inst_3053" "inst_5352" "inst_6753"
"1007_s_at" 1679 16692 7596
"1053_at" 15449 13344 16406
"117_at" 14055 9952 9400
"121_at" 16111 790 1387
"1255_g_at" 8548 10240 12671
"1294_at" 4186 297 3276
"1316_at" 14544 2182 14742
"1320_at" 10456 8072 17524
"1405_i_at" 5858 8861 13127
"1431_at" 2231 1312 14115
"1438_at" 11999 13252 18098
"1487_at" 20707 19968 2534
"1494_f_at" 21920 3045 17984
"1598_g_at" 22214 804 16567
"160020_at" 19928 2456 15559
"1729_at" 21728 20734 3084
"1773_at" 854 12461 20281
"177_at" 20858 8721 1883
"179_at" 2835 14571 19321
"1861_at" 21722 1558 8269
"200000_s_at" 5953 19072 7999
"200001_at" 16083 17286 16666
"200002_at" 13453 3022 17163
"200003_s_at" 8880 12959 9725
"200004_at" 13863 17536 15530
"200005_at" 15212 19586 16174
"200006_at" 13699 16902 6211
"200007_at" 15515 13780 8143
"200008_s_at" 16929 14265 22003
"200009_at" 13980 15103 19371
"200010_at" 13844 14353 20379
"200011_s_at" 14972 20082 7937
"200012_x_at" 4896 2739 13719
"200013_at" 13708 2133 15483
"200014_s_at" 15876 15463 5895
"200015_s_at" 5369 20467 7014
"200016_x_at" 8824 15336 7156
"200017_at" 8969 14328 7770
"200018_at" 8957 12522 7174
"200019_s_at" 13112 12703 15251
"200020_at" 21317 17498 17363
"200021_at" 13643 1962 9839
"200022_at" 8893 18108 14621
"200023_s_at" 15354 17676 6180
"200024_at" 5332 14454 14000
"200025_s_at" 8955 2984 6031
"200026_at" 9067 13907 7040
"200027_at" 13111 16596 4509
"200028_s_at" 17007 18647 6024
"200029_at" 15336 17911 15301
"200030_s_at" 13242 16780 15714
"200031_s_at" 8947 2459 9772
"200032_s_at" 8974 12865 6463
"200033_at" 15072 16298 6929
"200034_s_at" 6465 12604 17809
"200035_at" 4210 13805 14672
"200036_s_at" 6990 2625 6122
"200037_s_at" 7148 15294 3569
"200038_s_at" 9045 12614 14361
"200039_s_at" 16924 17427 17018
"200040_at" 7177 17364 14712
"200041_s_at" 14504 18124 18479
"200042_at" 15524 13977 17558
"200043_at" 5735 19001 2712
"200044_at" 13053 16906 17542
"200045_at" 15315 17655 8248
"200046_at" 18832 18103 15957
"200047_s_at" 14621 14899 3092
"200048_s_at" 7164 14297 3988
"200049_at" 13252 19818 6067
"200050_at" 15324 20137 3007
"200051_at" 3551 16710 14055
"200052_s_at" 13407 15485 15302
"200053_at" 4265 1849 22080
"200054_at" 2866 1950 7694
"200055_at" 19440 18295 6426
"200056_s_at" 15253 18497 3663
"200057_s_at" 7380 17714 7441
"200058_s_at" 4543 14950 5859
"200059_s_at" 15343 16162 15183
"200060_s_at" 7046 14060 15561
"200061_s_at" 8945 2230 9770
"200062_s_at" 8866 2385 9716
"200063_s_at" 8997 2207 9800
"200064_at" 7137 17044 19041
"200065_s_at" 15440 20696 14626
"200066_at" 4214 2936 21222
"200067_x_at" 14628 18866 4092
"200068_s_at" 5789 13686 15165
"200069_at" 14243 15224 2421
"200070_at" 15909 19459 4569
"200071_at" 14595 3325 14792
"200072_s_at" 13082 15985 18265
"200073_s_at" 13227 18725 6825
"200074_s_at" 7068 14762 14194
"200075_s_at" 17610 13526 8058
"200076_s_at" 18107 21132 20056
"200077_s_at" 13396 14343 7253
"200078_s_at" 13452 15031 6645
"200079_s_at" 15583 21562 14794
"200080_s_at" 14125 14544 5760
"200081_s_at" 16283 12599 21756
