"inst_2202" "inst_3637" "inst_3740" "inst_4296" "inst_4762" "inst_6058"
"1007_s_at" 7448 9813 19486 19565 8795 18428
"1053_at" 16752 9110 3846 5175 10183 15096
"117_at" 1139 4982 1797 14 11355 63
"121_at" 2013 8221 12547 5892 10493 12914
"1255_g_at" 13564 13917 17299 10941 13155 8413
"1294_at" 18669 21988 7722 15186 1223 2043
"1316_at" 22013 22142 10972 13125 9755 10619
"1320_at" 13528 957 3469 1983 4799 14524
"1405_i_at" 2242 17662 18514 9204 5379 198
"1431_at" 1327 20223 10476 2673 743 1595
"1438_at" 12093 13804 4703 21808 22094 21102
"1487_at" 17114 5724 5581 15335 3645 20434
"1494_f_at" 18570 19428 8314 19978 10322 1108
"1598_g_at" 21204 19034 20413 18531 3233 4331
"160020_at" 18418 4025 21252 18620 20648 11871
"1729_at" 6650 6948 10913 19408 17849 20475
"1773_at" 3457 12442 2047 14206 7460 21782
"177_at" 2052 853 19421 2618 20631 576
"179_at" 5984 7147 11845 4800 5731 10604
"1861_at" 15767 19562 11664 6743 10371 13355
"200000_s_at" 16922 8806 13630 19685 17305 16090
"200001_at" 15141 10775 6962 16275 8676 16376
"200002_at" 8734 19076 13152 5169 18800 10630
"200003_s_at" 10929 15511 15861 8721 12549 6327
"200004_at" 16189 13139 12170 15327 9155 12373
"200005_at" 8622 8051 6738 6418 7022 13472
"200006_at" 18253 19290 13729 6975 7333 15587
"200007_at" 16717 19071 20217 6185 17586 14678
"200008_s_at" 15890 6574 682 4679 5564 17718
"200009_at" 8699 11304 8761 14062 10532 13281
"200010_at" 10840 12785 12126 6592 17115 11819
"200011_s_at" 15651 13841 20415 20105 10411 16385
"200012_x_at" 7198 18974 19676 12825 17699 3990
"200013_at" 7640 19042 14160 6583 10562 11516
"200014_s_at" 8410 12009 10390 12895 7678 13360
"200015_s_at" 16713 10468 12004 14719 16488 16009
"200016_x_at" 10923 19242 20069 5552 10143 10776
"200017_at" 11116 15592 15946 8832 12680 6408
"200018_at" 11186 15585 15940 8824 8307 6400
"200019_s_at" 15837 19001 20719 6424 17582 13252
"200020_at" 21418 20299 13969 17815 19447 17887
"200021_at" 20739 15679 16015 8954 12807 6488
"200022_at" 11178 15523 13880 5520 10287 6341
"200023_s_at" 15694 10726 19444 6369 8892 15626
"200024_at" 15361 13327 19629 6439 9056 13837
"200025_s_at" 11065 15584 20503 5222 10044 4462
"200026_at" 11050 15682 20264 6205 6916 6491
"200027_at" 4462 9175 6355 2712 4791 14476
"200028_s_at" 18502 19898 11654 17829 19282 17975
"200029_at" 11109 13077 19841 6729 9873 4609
"200030_s_at" 16911 12445 13338 13657 9100 10142
"200031_s_at" 11100 15581 15928 8812 12653 6395
"200032_s_at" 11159 15595 13976 5493 7389 6410
"200033_at" 18909 20927 20598 16593 20353 16452
"200034_s_at" 17060 15513 13329 6806 8395 3568
"200035_at" 6312 20312 9885 20273 19083 4702
"200036_s_at" 8704 19119 12954 6636 8935 11469
"200037_s_at" 18245 20014 14116 13267 7908 14742
"200038_s_at" 11158 15658 13177 13802 10445 6469
"200039_s_at" 19224 11157 11267 14623 16907 18135
"200040_at" 18422 20052 10534 14010 10552 17531
"200041_s_at" 15727 9012 10783 17494 10204 15024
"200042_at" 15384 9934 10123 18464 9947 17034
"200043_at" 19474 12596 19749 15833 7519 13925
"200044_at" 16934 7752 8509 13336 6137 14594
"200045_at" 17404 9345 10680 18916 16712 18349
"200046_at" 18631 20800 19535 14797 20867 17681
"200047_s_at" 17402 12564 13277 12616 18213 13751
"200048_s_at" 15062 13261 13336 14777 10047 15827
"200049_at" 6910 6562 13410 15011 5265 13792
"200050_at" 20543 7053 10590 1683 1860 10545
"200051_at" 7536 6938 9230 16711 6529 14100
"200052_s_at" 19763 11976 9862 16228 17006 15732
"200053_at" 19815 13857 1775 12989 19991 18157
"200054_at" 5903 9723 12634 3532 7668 20360
"200055_at" 16115 6054 12291 17091 18446 14652
"200056_s_at" 19011 20903 13563 13173 18050 20102
"200057_s_at" 15271 12023 14187 15376 9505 12132
"200058_s_at" 7855 9472 12032 17867 8997 13398
"200059_s_at" 16046 19578 11965 13115 10228 13201
"200060_s_at" 16419 9225 12770 16868 10229 10918
"200061_s_at" 11124 15579 15927 8811 12652 6393
"200062_s_at" 11045 15498 15852 8703 12538 6316
"200063_s_at" 10944 15621 15968 8869 12723 6430
"200064_at" 19190 19068 19467 17506 19547 12659
"200065_s_at" 16511 11220 13649 18603 17020 17506
"200066_at" 15952 10823 6600 18136 16691 4461
"200067_x_at" 16073 7614 11550 5955 10062 16236
"200068_s_at" 7887 11667 10988 6899 9695 11383
"200069_at" 16504 10007 12723 3707 18413 20330
"200070_at" 5020 4514 5055 15619 4533 10777
"200071_at" 16437 19672 11538 17448 20328 20919
"200072_s_at" 19985 13478 10647 19029 17382 15606
"200073_s_at" 17901 13731 11651 4646 5775 11649
"200074_s_at" 15471 11553 12543 5185 17694 11058
"200075_s_at" 8585 8604 7133 13946 6050 16103
"200076_s_at" 8415 9316 6140 18636 10108 18597
"200077_s_at" 16587 19893 20406 5396 17818 4160
"200078_s_at" 18340 11884 13797 14458 18197 18586
"200079_s_at" 15926 10627 7206 14336 8880 18491
"200080_s_at" 18110 20058 20482 5000 8462 3959
"200081_s_at" 15895 13300 10174 4301 7159 4320
"200082_s_at" 11018 15613 14183 6898 8699 6423
"200083_at" 4856 6635 12477 13343 20193 16556
"200084_at" 15082 13048 10101 5544 7491 15211
"200085_s_at" 15782 19543 13310 16797 10358 14026
"200086_s_at" 17454 13562 12522 4253 16530 12973
"200087_s_at" 15906 10484 8802 16606 17344 12714
"200088_x_at" 11034 15507 19961 5852 12546 6324
"200089_s_at" 15120 13536 12339 6164 10360 4489
"200090_at" 6138 3386 12950 2726 3753 19019
"200091_s_at" 15626 20017 19455 6076 8107 4122
"200092_s_at" 11046 15628 20601 4876 8321 4694
"200093_s_at" 18306 19200 20300 5818 9468 14931
"200094_s_at" 5920 9683 6095 12962 6394 4720
"200095_x_at" 10909 15668 16010 8947 12794 6477
"200096_s_at" 20536 21165 11804 14647 19078 20766
"200097_s_at" 18291 11154 10916 15494 8359 14379
"200098_s_at" 18694 11074 11627 17315 17226 14778
