"inst_1493" "inst_1911" "inst_1993" "inst_4976" "inst_6631"
"1007_s_at" 5546 5157 88 9867 17574
"1053_at" 16868 3532 2700 6141 15567
"117_at" 14963 7256 7202 12755 19713
"121_at" 3653 21173 15593 10107 1776
"1255_g_at" 10876 12950 7778 16068 12356
"1294_at" 20764 1856 1503 20576 20366
"1316_at" 19733 3874 20971 9440 22257
"1320_at" 2451 7110 15329 1063 4001
"1405_i_at" 10538 10602 19147 17878 11813
"1431_at" 1744 7518 5752 389 3038
"1438_at" 1882 12138 12024 3402 4874
"1487_at" 19677 21319 2932 11300 15663
"1494_f_at" 20912 20143 21260 11710 20779
"1598_g_at" 21469 1693 2098 7003 16130
"160020_at" 21495 17893 20894 21643 2774
"1729_at" 20167 4399 1913 11776 19517
"1773_at" 7092 4220 13060 482 6300
"177_at" 13825 14509 18042 13851 21719
"179_at" 2002 18823 19191 20934 21267
"1861_at" 19506 17146 657 9732 3941
"200000_s_at" 19097 3965 17843 5578 6493
"200001_at" 16447 5233 19351 4442 4605
"200002_at" 6203 16157 17206 10119 8559
"200003_s_at" 17739 16060 4459 9248 8350
"200004_at" 6889 18540 17951 8581 8354
"200005_at" 5688 2271 21206 6508 9176
"200006_at" 7175 18375 20059 19341 17390
"200007_at" 16112 4991 16978 11474 8407
"200008_s_at" 16805 1913 21652 3136 3617
"200009_at" 15949 2643 17634 10781 5405
"200010_at" 7950 18360 17109 8247 3566
"200011_s_at" 5714 17127 16120 10711 6101
"200012_x_at" 16158 3576 4400 20454 9581
"200013_at" 17708 18308 16220 11987 16613
"200014_s_at" 5748 19167 17556 10552 15988
"200015_s_at" 7002 17632 15873 10104 18344
"200016_x_at" 5817 20789 2184 11205 16305
"200017_at" 18048 4507 17214 14779 17575
"200018_at" 7143 4268 18969 12289 15804
"200019_s_at" 6860 17476 3292 10986 8446
"200020_at" 15931 17805 16785 5948 6601
"200021_at" 16384 666 19938 20683 15678
"200022_at" 6152 2321 3528 9855 4819
"200023_s_at" 16053 2474 16081 8424 16907
"200024_at" 5185 873 4559 19999 7295
"200025_s_at" 7428 4709 16044 11934 15475
"200026_at" 4432 2830 16275 21172 8838
"200027_at" 7005 15722 17394 8487 17770
"200028_s_at" 4654 19337 3508 6452 17739
"200029_at" 19160 4027 17383 19913 15926
"200030_s_at" 5532 4864 18478 19336 6980
"200031_s_at" 7889 2818 3436 11183 11375
"200032_s_at" 17264 16510 16476 21050 16567
"200033_at" 7326 2614 18793 9499 17712
"200034_s_at" 7835 4476 17137 19386 7298
"200035_at" 17108 3935 700 5460 15632
"200036_s_at" 17692 4059 16966 11139 17631
"200037_s_at" 4861 3093 16600 7731 8893
"200038_s_at" 17982 4581 2357 11758 8659
"200039_s_at" 7913 2128 17465 10412 17162
"200040_at" 6498 17899 3182 6874 9020
"200041_s_at" 7837 19749 20789 9320 7346
"200042_at" 7781 3505 15444 4185 7571
"200043_at" 4384 1558 18055 657 18783
"200044_at" 16051 17870 19012 5946 7231
"200045_at" 15915 20187 628 8547 6479
"200046_at" 4116 16567 20065 6809 4771
"200047_s_at" 16087 19631 17353 8077 16189
"200048_s_at" 8023 2912 17028 8395 19169
"200049_at" 5749 18633 4622 1883 991
"200050_at" 2534 17711 17703 2948 9269
"200051_at" 7947 2558 2141 6187 18255
"200052_s_at" 17919 3089 15628 7710 8675
"200053_at" 4752 18232 1951 20789 18734
"200054_at" 6093 3850 4181 10500 9465
"200055_at" 17072 4874 4253 10565 7284
"200056_s_at" 2562 19767 20145 7185 7806
"200057_s_at" 16939 18922 21639 11219 17670
"200058_s_at" 7625 2191 16162 9063 17213
"200059_s_at" 7967 5049 19215 5712 16080
"200060_s_at" 17864 20418 21158 9211 6457
"200061_s_at" 7388 2468 2497 20631 11374
"200062_s_at" 10412 17064 17116 14590 11306
"200063_s_at" 20041 21506 1193 20477 11413
"200064_at" 17470 17170 17152 5670 7570
"200065_s_at" 5610 2079 16525 10654 8356
"200066_at" 6531 3219 18612 11241 8451
"200067_x_at" 4984 20129 2295 7922 16461
"200068_s_at" 7917 20784 2168 8865 8085
"200069_at" 18900 20791 672 10384 8119
"200070_at" 20442 3512 21749 3524 18649
"200071_at" 19682 20110 22226 6972 15886
"200072_s_at" 17640 20467 16159 4870 16308
"200073_s_at" 7944 21325 4755 12028 16763
"200074_s_at" 7253 17379 18272 11377 9635
"200075_s_at" 5941 1642 3858 8267 7113
"200076_s_at" 3016 4400 1914 2116 8751
"200077_s_at" 5916 3529 18979 8447 6812
"200078_s_at" 5294 4050 15806 5774 6731
"200079_s_at" 17948 5194 20878 11303 17306
"200080_s_at" 16161 19610 21353 10070 16108
"200081_s_at" 18538 4429 3882 8268 3091
"200082_s_at" 7746 19241 20152 19396 6355
"200083_at" 1464 20286 15429 4501 7747
"200084_at" 17263 20145 21248 9160 17563
"200085_s_at" 5590 4575 17866 5651 5762
"200086_s_at" 3706 19179 17699 10664 18986
"200087_s_at" 3477 17973 17499 9150 6543
"200088_x_at" 16460 17246 2156 11654 16375
"200089_s_at" 17193 3934 17291 19583 17492
"200090_at" 18688 18388 22095 9289 20265
"200091_s_at" 18396 19058 17222 11882 17524
"200092_s_at" 19582 16345 1967 20026 18460
"200093_s_at" 17699 1555 17334 4605 18534
"200094_s_at" 17661 4340 4352 11742 15656
"200095_x_at" 7202 16563 17725 12082 11463
"200096_s_at" 19973 18566 21344 6407 18755
"200097_s_at" 17468 17206 16318 6709 5819
"200098_s_at" 16125 5094 16724 7417 9364
"200099_s_at" 17088 18047 18729 14852 18156
"200593_s_at" 5737 19011 3307 11100 5627
"200594_x_at" 5709 2621 18655 4458 5034
"200595_s_at" 3216 17856 20311 4931 8866
"200596_s_at" 19373 20932 15582 9319 8773
"200597_at" 19824 2982 21052 8590 17086
"200598_s_at" 18324 16552 18164 10817 6214
"200599_s_at" 3489 15728 20450 7607 4822
"200600_at" 13767 2168 19993 18803 3020
"200601_at" 17563 19448 4349 20847 1330
"200602_at" 1146 20910 19693 8909 18716
"200603_at" 17764 21854 19017 8284 15781
"200604_s_at" 5063 15641 16722 5569 2819
"200605_s_at" 5537 22132 19009 4985 6249
"200606_at" 7284 3058 11454 10178 6915
"200607_s_at" 16760 17169 20447 8792 17201
"200608_s_at" 16006 3891 20631 7497 15624
"200609_s_at" 6259 2480 21279 4554 5107
"200610_s_at" 6601 4600 16581 8718 4197
"200611_s_at" 16962 15985 4460 5450 4656
"200612_s_at" 21985 17245 16758 342 20721
"200613_at" 3529 4848 18737 4181 6809
"200614_at" 5605 4092 19885 19552 16125
"200615_s_at" 6776 19350 1842 19397 6534
"200616_s_at" 3620 19319 16287 9646 6576
"200617_at" 17019 1822 1426 10367 5436
"200618_at" 19687 16628 20258 10890 6251
"200619_at" 2546 1697 21472 8586 6737
"200620_at" 5938 18789 4482 5887 5971
"200621_at" 16889 3324 15849 6207 9003
"200622_x_at" 16332 16682 4365 5311 4593
"200623_s_at" 20316 371 1135 6636 19288
"200624_s_at" 6753 21125 17001 2195 16099
"200625_s_at" 2158 16792 18366 11781 6204
"200626_s_at" 7160 5065 21259 5694 9524
"200627_at" 7254 5174 20665 10647 9490
"200628_s_at" 16731 1448 4699 2816 17317
"200629_at" 3040 17362 18442 11549 8700
"200630_x_at" 6763 21737 20780 11857 3240
"200631_s_at" 7932 19137 3706 7399 9256
"200632_s_at" 2854 19217 18938 6146 7528
"200633_at" 7490 3185 17730 19902 11373
"200634_at" 15967 1861 18609 7256 3361
"200635_s_at" 19298 18300 5282 3254 1462
"200636_s_at" 18228 21594 12190 12293 17757
"200637_s_at" 4684 4404 5209 7456 628
"200638_s_at" 18656 16012 4254 7790 8662
"200639_s_at" 17146 1559 4313 20953 16317
"200640_at" 17080 2673 17691 7745 5574
