"inst_640" "inst_1542" "inst_1959" "inst_2043" "inst_5320" "inst_6720"
"200848_at" 778 8341 17588 21661 20775 5652
"200849_s_at" 17903 6112 2561 20612 3461 7205
"200850_s_at" 20245 18275 17526 18556 4828 8180
"200851_s_at" 15318 19869 2017 5804 20231 1296
"200852_x_at" 16107 9071 1404 18147 5555 21529
"200853_at" 13623 17866 19415 5164 6397 17074
"200854_at" 5418 870 2720 3012 1569 9056
"200855_at" 5538 3274 17235 14509 2366 17315
"200856_x_at" 543 21265 21358 19919 21853 3114
"200857_s_at" 16033 2397 16593 3682 6265 8830
"200858_s_at" 15259 18406 20774 3055 20389 14831
"200859_x_at" 19603 5028 1957 2982 4218 21133
"200860_s_at" 17502 18264 4033 7524 6690 7129
"200861_at" 14904 16739 17236 18806 1803 14477
"200862_at" 815 2858 16831 2224 5044 15806
"200863_s_at" 15726 8205 3330 21119 17562 6740
"200864_s_at" 18539 7839 22138 5610 18605 8751
"200865_at" 8543 1101 4686 12975 9944 16981
"200866_s_at" 18034 17460 15468 18822 19237 21734
"200867_at" 19342 5731 2610 5048 6143 15646
"200868_s_at" 13892 5508 2903 4268 16521 20718
"200869_at" 5938 18463 3798 4957 16388 14697
"200870_at" 4835 18538 20205 6045 19400 7991
"200871_s_at" 4725 8370 2793 21335 17316 5567
"200872_at" 5639 8372 1754 20954 16366 14646
"200873_s_at" 13596 7335 4362 20593 16771 14793
"200874_s_at" 21006 21532 16498 2372 20647 18962
"200875_s_at" 15098 8393 16840 3251 6871 18547
"200876_s_at" 15756 17625 3698 8078 18465 18449
"200877_at" 3899 8118 3214 5521 2718 14618
"200878_at" 13500 2235 1972 8611 1923 7124
"200879_s_at" 6546 11353 11330 9614 11702 20026
"200880_at" 5278 17383 21119 19952 4170 6566
"200881_s_at" 5121 6249 3870 4793 5153 17992
"200882_s_at" 18446 8921 2698 18894 5777 5703
"200883_at" 17492 7886 16656 21756 19000 20151
"200884_at" 20993 19054 950 2534 18143 17688
"200885_at" 17139 1081 1144 4650 1233 20845
"200886_s_at" 16511 9244 17133 20038 20738 5798
"200887_s_at" 3557 18438 17579 2097 17554 4814
"200888_s_at" 16520 18002 18910 2891 19082 3941
"200889_s_at" 5882 18206 20690 1021 6272 15157
"200890_s_at" 2787 4100 20223 3426 3394 7203
"200891_s_at" 3206 6529 21509 104 21734 1100
"200892_s_at" 3400 2456 15839 2586 16810 8994
"200893_at" 5694 6968 18650 7562 17905 4043
"200894_s_at" 17153 18474 540 3124 6746 21944
"200895_s_at" 17074 9601 16265 21508 16722 21479
"200896_x_at" 2836 9501 2572 21966 4352 5852
"200897_s_at" 15037 3577 4251 17920 4322 7703
"200898_s_at" 20834 6798 2586 21747 16358 20502
"200899_s_at" 17510 8181 20835 20820 17249 2689
"200900_s_at" 5612 4371 867 6736 19310 21839
"200901_s_at" 5160 5185 523 19157 6207 18476
"200902_at" 1148 7354 22188 1887 2726 4272
"200903_s_at" 16105 9225 3885 19315 4088 17047
"200904_at" 516 22200 4169 20713 5058 15906
"200905_x_at" 20605 5804 1704 8233 2276 20835
"200906_s_at" 14618 6288 618 15043 3331 14400
"200907_s_at" 16347 6313 1320 8628 5807 5032
"200908_s_at" 65 325 331 7932 22056 7
"200909_s_at" 14212 17205 3439 19431 4846 19371
"200910_at" 16064 8778 1569 8030 2851 18616
"200911_s_at" 14193 5083 17397 19359 18327 8816
"200912_s_at" 19484 9245 16112 2552 20136 5280
"200913_at" 2186 20920 1675 21980 4193 21889
"200914_x_at" 4915 18086 22259 20814 6160 1494
"200915_x_at" 5025 17516 21117 21040 17864 1322
"200916_at" 15626 3907 2932 5942 18414 19669
"200917_s_at" 17072 19404 18366 7319 6704 18837
"200918_s_at" 13965 16738 15953 3326 18801 15943
"200919_at" 17793 7626 4125 1247 18777 6741
"200920_s_at" 493 19535 3437 8071 3895 21046
"200921_s_at" 1463 6344 15714 4755 2049 14368
"200922_at" 17025 19370 2402 7031 17641 22167
"200923_at" 14287 167 16679 2365 3702 21941
"200924_s_at" 19681 8050 4324 1531 19855 19301
"200925_at" 15102 6899 15291 7383 5885 19402
"200926_at" 3732 11958 17809 18424 16872 10662
"200927_s_at" 3115 2642 462 5297 17740 18744
"200928_s_at" 4749 12426 14496 10562 16185 1408
"200929_at" 13772 17448 1604 19785 4067 3646
"200930_s_at" 13364 1796 7161 17903 15499 19209
"200931_s_at" 15194 2542 4464 18250 5484 6798
"200932_s_at" 20747 20178 1439 20536 18150 19027
"200933_x_at" 4683 17561 4513 6489 4765 9037
"200934_at" 15488 20170 21889 650 20931 2037
"200935_at" 4279 18863 2980 716 1540 20689
"200936_at" 14477 11988 3653 7323 17655 14447
"200937_s_at" 4837 20481 4488 19557 4258 14993
"200938_s_at" 8544 13178 8213 13591 13906 12674
"200939_s_at" 11769 10362 9519 8352 14363 17172
"200940_s_at" 14278 5618 17938 462 5781 16344
"200941_at" 18100 18422 16847 3231 17034 4027
"200942_s_at" 18838 8723 1974 6920 5846 20725
"200943_at" 5742 16794 18644 20343 18511 3927
"200944_s_at" 14445 18362 17822 20240 18763 2786
"200945_s_at" 5134 8089 20521 4928 3813 8663
"200946_x_at" 14421 7440 2931 7290 20591 19976
"200947_s_at" 14452 4597 4308 2946 17211 15093
"200948_at" 3831 6926 19170 7805 2773 20007
"200949_x_at" 5541 9347 2091 5618 18946 16615
"200950_at" 16634 5862 2001 19653 4267 19828
"200951_s_at" 7254 14676 5290 18880 10749 12013
"200952_s_at" 11944 10602 12669 18009 13483 10487
"200953_s_at" 8444 9317 6834 20926 8136 5440
"200954_at" 18830 19899 3473 20342 2418 19177
"200955_at" 16148 17773 3117 6375 16525 20025
"200956_s_at" 20273 8655 562 7576 20494 17888
"200957_s_at" 18323 8499 634 19132 20569 19292
"200958_s_at" 5749 7904 21586 2158 18245 5529
"200959_at" 20843 6372 17255 1849 5437 18306
"200960_x_at" 13800 18213 2581 6612 20620 19580
"200961_at" 17400 16990 16610 22032 5741 4267
"200962_at" 4005 21935 19672 20046 21859 4102
"200963_x_at" 3100 18500 3523 7523 18343 19660
"200964_at" 13435 8677 2504 3985 18091 22022
"200965_s_at" 16230 16838 20902 4558 21322 16659
"200966_x_at" 15178 18274 3113 7419 5209 17155
"200967_at" 5674 17763 16334 644 4862 16475
"200968_s_at" 5235 7854 708 7979 6630 18552
"200969_at" 19926 19956 21907 2485 5931 1314
"200970_s_at" 17324 17688 20756 2030 17380 4469
"200971_s_at" 13410 19262 20764 18247 18812 6548
"200972_at" 20994 18384 17281 5588 19096 14430
"200973_s_at" 16541 18634 2126 19198 20093 21251
"200974_at" 3017 17967 18581 1135 21224 14507
"200975_at" 17773 7316 17617 4782 19148 3640
"200976_s_at" 20414 8466 2883 4294 4379 4505
"200977_s_at" 14619 5882 19650 4298 17524 1592
"200978_at" 15645 7042 15852 20062 3921 14460
"200979_at" 2706 20108 21826 98 20012 14945
"200980_s_at" 15124 7738 468 18626 18930 20327
"200981_x_at" 15174 8483 1253 7091 4099 17603
"200982_s_at" 20113 3177 73 22077 6036 20261
"200983_x_at" 14806 5076 15286 5197 20895 22127
"200984_s_at" 17871 9571 15296 6626 19325 22058
"200985_s_at" 19919 17112 15929 13325 21189 21585
"200986_at" 9107 13194 14926 10131 12885 10772
"200987_x_at" 5803 19241 17134 20442 16790 17844
"200988_s_at" 1843 1586 18212 18248 6872 20909
"200989_at" 14403 9265 19812 3439 6327 5670
"200990_at" 19638 3256 2971 20396 6427 21269
"200991_s_at" 16465 21410 138 3906 16875 19698
"200992_at" 3818 19215 19094 6537 18746 2620
"200993_at" 2681 5814 21176 18896 5792 5093
"200994_at" 5469 7527 21378 18116 4421 3888
"200995_at" 3474 19278 21249 6953 18970 1794
"200996_at" 15538 17668 21332 3642 6534 7939
"200997_at" 21090 19342 16981 22171 21319 7545
"200998_s_at" 2990 17710 3296 1047 5918 9109
"200999_s_at" 16841 9680 18831 18671 3537 1290
"201000_at" 17815 6929 1257 3180 16460 20787
"201001_s_at" 14564 7509 1596 3628 6592 7047
"201002_s_at" 16939 16975 18635 8222 6176 20144
