"inst_1688" "inst_1810" "inst_1852" "inst_5098" "inst_5523"
"1007_s_at" 2584 7697 13093 12971 15244
"1053_at" 18488 3975 17840 17289 14096
"117_at" 9030 10316 1043 9734 11486
"121_at" 1583 2813 19633 10892 5769
"1255_g_at" 12672 11622 10181 6130 10952
"1294_at" 18234 9601 19733 18749 19622
"1316_at" 11225 12657 15480 2035 913
"1320_at" 7787 9817 9317 7603 9915
"1405_i_at" 15120 10677 3216 2740 9634
"1431_at" 8815 21283 4875 626 945
"1438_at" 1563 3161 12878 3731 9422
"1487_at" 18247 21343 18254 18621 4378
"1494_f_at" 20570 6408 2575 1450 1104
"1598_g_at" 18007 19375 10521 11331 19161
"160020_at" 21473 17192 12237 2801 4180
"1729_at" 19969 1668 5049 2686 18507
"1773_at" 2179 5630 2442 15909 19774
"177_at" 8258 16402 22076 4403 9554
"179_at" 771 21992 22242 21656 1690
"1861_at" 1134 4824 18548 20118 18346
"200000_s_at" 17504 21052 20584 2610 6305
"200001_at" 16934 18802 18494 13958 16876
"200002_at" 6940 5347 4669 13232 15942
"200003_s_at" 6440 17810 15967 11113 14116
"200004_at" 6957 7185 5357 13556 18445
"200005_at" 16601 5474 18381 12710 16061
"200006_at" 15915 20651 16948 13208 15491
"200007_at" 16659 3278 17054 13162 15960
"200008_s_at" 17762 544 19134 18688 16505
"200009_at" 17071 17947 16351 13731 15416
"200010_at" 17296 5653 15851 14627 15601
"200011_s_at" 5943 7830 15902 12727 6320
"200012_x_at" 16628 18881 16342 3691 6616
"200013_at" 18173 7538 5931 12587 15531
"200014_s_at" 15848 21051 17103 18042 14904
"200015_s_at" 18432 20551 3514 18757 17308
"200016_x_at" 5227 6013 3219 10995 14140
"200017_at" 15925 17842 4500 17808 13510
"200018_at" 6847 6687 4936 13752 6069
"200019_s_at" 18435 5229 18695 4700 13494
"200020_at" 4498 7316 4473 14697 4191
"200021_at" 4778 2547 18789 7431 8681
"200022_at" 5381 6546 6096 14537 13788
"200023_s_at" 17454 5058 4945 12712 16384
"200024_at" 5411 7858 16356 13662 13847
"200025_s_at" 6686 17664 4203 12412 15381
"200026_at" 6347 5950 15886 11282 4090
"200027_at" 5389 20161 19114 16633 17807
"200028_s_at" 6418 5998 4988 13738 4189
"200029_at" 18550 4202 19067 11792 4935
"200030_s_at" 6480 4671 15897 11403 14242
"200031_s_at" 6046 7688 6023 7368 13359
"200032_s_at" 17599 20125 4333 13161 16239
"200033_at" 16993 19756 4183 11426 15131
"200034_s_at" 6579 19853 4676 11492 18686
"200035_at" 21707 19037 20442 3205 16887
"200036_s_at" 16809 7296 17936 11458 6595
"200037_s_at" 3415 5896 867 18364 16437
"200038_s_at" 17908 6012 5053 10940 14762
"200039_s_at" 17323 18729 16834 14408 5913
"200040_at" 3084 6832 4395 16592 16411
"200041_s_at" 5597 19582 4740 12388 15604
"200042_at" 17007 17327 16407 13245 4922
"200043_at" 17283 1405 889 13149 17316
"200044_at" 6155 4681 4084 15951 6335
"200045_at" 19913 20425 19984 14946 16671
"200046_at" 2900 6626 1910 17820 4636
"200047_s_at" 5042 18302 5258 18535 15167
"200048_s_at" 17232 6644 17146 5059 13520
"200049_at" 4760 6414 16008 16281 14721
"200050_at" 1852 6052 2060 19123 4175
"200051_at" 15919 17049 19068 14779 3212
"200052_s_at" 17922 6852 19676 17715 17632
"200053_at" 19995 21010 2154 12321 18183
"200054_at" 17889 5826 18777 13237 17369
"200055_at" 18741 7002 18717 11314 13931
"200056_s_at" 5039 7924 4825 19116 20927
"200057_s_at" 4748 5397 4267 11508 13726
"200058_s_at" 18469 20366 20139 12134 17492
"200059_s_at" 5619 4392 4755 15166 16582
"200060_s_at" 18184 5831 6107 19876 13941
"200061_s_at" 17518 17754 16557 7367 13901
"200062_s_at" 6810 7753 15910 7325 13827
"200063_s_at" 17349 20822 5120 4760 14048
"200064_at" 17052 17069 4748 11243 6337
"200065_s_at" 16986 19342 17158 11527 15962
"200066_at" 17864 5243 3587 12860 4707
"200067_x_at" 6390 5568 5368 19397 19351
"200068_s_at" 6487 6080 3842 12582 15174
"200069_at" 1872 1951 18117 19860 17325
"200070_at" 19353 22051 19256 18033 20468
"200071_at" 2534 5706 3513 19566 13546
"200072_s_at" 18728 3634 17674 12284 15383
"200073_s_at" 6860 18408 2338 16557 14475
"200074_s_at" 16381 6571 17101 15158 15459
"200075_s_at" 20353 17962 16624 15717 17100
"200076_s_at" 17877 4364 5698 17914 15806
"200077_s_at" 5945 6046 3762 13370 6135
"200078_s_at" 5589 4425 16581 14303 17051
"200079_s_at" 6549 19868 19789 11762 6232
"200080_s_at" 4046 18825 3209 12314 15613
"200081_s_at" 17514 3501 17795 13561 15517
"200082_s_at" 17437 17230 4363 12955 5746
"200083_at" 20064 17370 5434 16618 15673
"200084_at" 4304 3355 5370 14546 15145
"200085_s_at" 17272 6599 20340 12783 6724
"200086_s_at" 16416 19970 3684 17041 5875
"200087_s_at" 20274 6903 3502 18420 15562
"200088_x_at" 6617 7921 18011 5025 5444
"200089_s_at" 15971 17659 4898 13274 15049
"200090_at" 6320 19425 20330 16508 20630
"200091_s_at" 17664 17260 4745 19523 16452
"200092_s_at" 2189 6211 5344 3693 3766
"200093_s_at" 16433 7461 19424 16111 15281
"200094_s_at" 19013 18321 5409 11981 18246
"200095_x_at" 6488 6633 15978 7423 6104
"200096_s_at" 4069 7404 16625 18101 18831
"200097_s_at" 16973 17151 4209 16927 15375
"200098_s_at" 19652 17566 16649 14467 18656
"200099_s_at" 6869 18870 6189 13334 14675
"200593_s_at" 17937 6355 4051 19664 15927
"200594_x_at" 3151 7843 5321 14269 16761
"200595_s_at" 4585 2196 3872 16083 19247
"200596_s_at" 4028 7807 17566 13753 20555
"200597_at" 19828 20597 16843 4138 3187
"200598_s_at" 6070 7887 17843 18921 15256
"200599_s_at" 5329 17693 1351 13694 16317
"200600_at" 9045 19639 3803 15978 11374
"200601_at" 2023 7861 1544 20354 17260
"200602_at" 1457 19277 4542 16135 15852
"200603_at" 5867 5538 1587 20936 17516
"200604_s_at" 5161 845 16804 21408 16632
"200605_s_at" 4113 432 17708 18977 13874
"200606_at" 2084 3008 7556 17705 14369
"200607_s_at" 3988 3649 6220 15984 5086
