"inst_2300" "inst_2338" "inst_3671" "inst_4694" "inst_7370"
"1007_s_at" 11937 21322 13548 4266 19096
"1053_at" 20681 5922 20763 14528 20244
"117_at" 6748 17539 4353 8008 11845
"121_at" 2721 5156 4940 16830 2136
"1255_g_at" 8054 7644 5010 7376 8454
"1294_at" 3941 2192 2359 12186 1026
"1316_at" 19207 21740 17887 2158 19853
"1320_at" 6226 11600 17236 363 13012
"1405_i_at" 4779 1775 8689 13405 13707
"1431_at" 19655 11686 1464 12050 334
"1438_at" 22061 10899 3631 20154 14601
"1487_at" 2139 15803 14232 12881 15799
"1494_f_at" 10806 9382 3085 1699 7870
"1598_g_at" 11338 18051 14163 19912 17156
"160020_at" 132 1719 21332 18077 18391
"1729_at" 20190 15363 12079 19136 4133
"1773_at" 20852 16303 17973 3233 16911
"177_at" 12711 2473 4177 10175 11604
"179_at" 19259 2947 22261 13301 4949
"1861_at" 12696 17737 16446 12750 4170
"200000_s_at" 19414 20431 14586 16294 17377
"200001_at" 15471 5846 12036 11754 15419
"200002_at" 12330 16224 14111 11636 4045
"200003_s_at" 6409 5503 6389 3875 14637
"200004_at" 14347 6795 16381 15198 5543
"200005_at" 11808 17401 15424 11605 16859
"200006_at" 12455 17872 13662 13523 5524
"200007_at" 14288 17603 12298 13037 13923
"200008_s_at" 19011 6305 21331 14614 15981
"200009_at" 10966 5580 13092 13262 18087
"200010_at" 11532 6900 11538 3790 4250
"200011_s_at" 19077 6585 12764 17482 15712
"200012_x_at" 2323 7032 3454 4072 3911
"200013_at" 11824 6966 11192 11274 15382
"200014_s_at" 14186 18091 15333 14957 15020
"200015_s_at" 17510 17364 16235 17662 5358
"200016_x_at" 12665 6633 4739 10994 15401
"200017_at" 6512 6578 6477 3335 4930
"200018_at" 6492 15642 6469 3143 15671
"200019_s_at" 11483 15896 4005 3567 15407
"200020_at" 4040 17686 2944 12356 2703
"200021_at" 6357 5870 6563 6488 4745
"200022_at" 6474 6837 4364 3427 3206
"200023_s_at" 11541 5838 14303 13337 14759
"200024_at" 10692 6739 10691 3789 5679
"200025_s_at" 10813 15549 11686 3683 4978
"200026_at" 6303 9502 6568 14229 14815
"200027_at" 13685 19900 12330 14834 5120
"200028_s_at" 17098 18687 14213 19002 16980
"200029_at" 3781 6931 3561 3066 5992
"200030_s_at" 11247 15501 4921 11539 16067
"200031_s_at" 6498 9778 6461 3547 5070
"200032_s_at" 6361 9611 6479 3362 5348
"200033_at" 12505 17369 13150 11729 15073
"200034_s_at" 11537 17115 4565 3590 5539
"200035_at" 11637 4820 16937 18347 15577
"200036_s_at" 13066 6348 11972 4226 14471
"200037_s_at" 11701 17190 16734 17825 17141
"200038_s_at" 4301 9805 11472 4305 4312
"200039_s_at" 12533 19634 12716 11250 14561
"200040_at" 18376 18742 17600 17872 17847
"200041_s_at" 3551 3074 4570 12502 1898
"200042_at" 16519 17754 15808 12228 19650
"200043_at" 12565 21338 14424 14107 17425
"200044_at" 15188 18834 14035 14071 16271
"200045_at" 15458 18929 4559 13022 5908
"200046_at" 14071 5891 13296 11240 19624
"200047_s_at" 11717 18884 13760 15633 14213
"200048_s_at" 15340 17371 14518 11610 14717
"200049_at" 16507 17831 4529 14193 17829
"200050_at" 12308 18315 19975 17484 17865
"200051_at" 20492 3941 12974 15168 21900
"200052_s_at" 14701 20017 15743 12904 5852
"200053_at" 12411 20013 20520 19708 16937
"200054_at" 15452 20258 17414 14854 17576
"200055_at" 13517 5312 3895 14422 15316
"200056_s_at" 15258 17480 19821 19174 16807
