"inst_1543" "inst_1960" "inst_2044" "inst_4683" "inst_5278" "inst_5643"
"1007_s_at" 8514 1879 564 6450 9986 17143
"1053_at" 4329 22276 6038 10014 9088 5465
"117_at" 10101 13824 712 18991 12055 1470
"121_at" 20102 5297 2870 21081 7498 17879
"1255_g_at" 13692 15661 18293 14950 14523 13828
"1294_at" 13808 19085 4762 19963 21905 9110
"1316_at" 19950 13796 9677 21766 21183 1285
"1320_at" 16333 9503 13686 2312 9553 7145
"1405_i_at" 14189 10703 4952 7032 14862 14995
"1431_at" 6188 14656 12976 21114 21964 21455
"1438_at" 2453 7426 16891 2812 20081 3461
"1487_at" 8595 20305 5284 5125 21307 20348
"1494_f_at" 1677 17386 5405 6479 19790 431
"1598_g_at" 536 2026 2992 19330 1898 7073
"160020_at" 21310 18924 6576 3489 459 319
"1729_at" 19808 20884 3453 11545 2841 17431
"1773_at" 4243 5970 4419 20514 21374 6074
"177_at" 16959 7641 21095 12427 18487 2612
"179_at" 9426 18423 50 2392 21715 1715
"1861_at" 18857 5063 1848 7641 4312 7594
"200000_s_at" 8465 2730 20999 8086 11076 4626
"200001_at" 9925 388 9112 8313 7832 6524
"200002_at" 9774 17823 8695 12531 18271 7842
"200003_s_at" 17969 6361 9611 15050 18506 12218
"200004_at" 6534 17303 2141 8804 18251 9288
"200005_at" 8117 1653 8606 11345 7851 9911
"200006_at" 10208 5255 7111 19726 9328 10440
"200007_at" 20518 18001 5731 11800 8251 8078
"200008_s_at" 7550 1550 10562 2616 7657 8507
"200009_at" 18906 5187 10761 11952 8797 17499
"200010_at" 10410 158 8931 11314 19143 8733
"200011_s_at" 4994 20350 7564 10454 11233 16916
"200012_x_at" 18335 2048 21493 13182 10074 16328
"200013_at" 7699 1880 8623 12016 18733 9493
"200014_s_at" 5752 4919 6872 19928 10897 17025
"200015_s_at" 20987 2682 4088 9636 18589 7022
"200016_x_at" 7909 5638 3143 19136 17604 16257
"200017_at" 9068 17727 6434 19033 13710 12321
"200018_at" 7772 20544 20641 15130 18079 12313
