"inst_2301" "inst_2339" "inst_3672" "inst_4695" "inst_7371"
"1007_s_at" 11458 20367 13797 11489 16249
"1053_at" 17601 1339 16959 18339 2653
"117_at" 6052 19659 1343 5392 1045
"121_at" 3149 18008 2930 4084 2652
"1255_g_at" 6783 12105 4921 8177 6624
"1294_at" 20575 21668 21478 1509 3085
"1316_at" 21236 20227 15688 2671 18270
"1320_at" 98 12397 18956 251 7914
"1405_i_at" 6225 18661 8730 1481 5747
"1431_at" 9707 11055 11920 18738 8952
"1438_at" 20789 13872 2125 1380 3859
"1487_at" 19394 6967 18651 3194 2342
"1494_f_at" 20369 9895 1991 8465 5147
"1598_g_at" 21286 427 13723 19124 15357
"160020_at" 1392 743 21984 19916 2497
"1729_at" 1647 20325 12049 20169 21892
"1773_at" 18202 4010 2873 4093 3045
"177_at" 12003 1237 10179 4759 11548
"179_at" 18971 13743 2156 13524 18841
"1861_at" 1083 20241 12065 14856 17756
"200000_s_at" 16594 2311 14757 14123 21650
"200001_at" 14839 6571 3335 16406 13763
"200002_at" 11696 18349 12354 11602 14441
"200003_s_at" 4922 6456 6374 11604 11632
"200004_at" 11234 5426 17575 13555 3357
"200005_at" 9994 3712 11057 3734 13719
"200006_at" 12601 5227 11640 12922 15264
"200007_at" 12050 4891 11668 2785 12158
"200008_s_at" 15051 6821 15744 3570 16958
"200009_at" 3148 5938 10503 12557 13703
"200010_at" 3019 5729 11497 4207 13827
"200011_s_at" 14489 17531 10272 2952 14325
"200012_x_at" 2211 16719 4737 4021 3523
"200013_at" 10457 6317 11265 12113 14108
"200014_s_at" 14117 7563 10494 15041 15612
"200015_s_at" 19016 5849 16370 18895 18132
"200016_x_at" 10201 5823 11391 12476 11591
"200017_at" 5150 6632 6466 3995 12358
"200018_at" 5090 7292 6457 11539 4202
"200019_s_at" 11146 7270 3668 12851 15115
"200020_at" 2301 19291 15474 13492 15710
"200021_at" 5152 7275 6566 7081 3654
"200022_at" 5037 4727 3618 3290 14027
"200023_s_at" 2764 5144 14484 12731 17175
"200024_at" 10772 6006 3471 12144 3851
"200025_s_at" 11337 7854 10419 12325 11596
"200026_at" 5141 10591 6569 14317 3612
"200027_at" 14512 17187 13792 12394 15094
"200028_s_at" 14047 6705 3517 17542 15246
"200029_at" 10046 17421 11604 11575 2456
"200030_s_at" 3110 5862 4462 3178 3435
"200031_s_at" 5166 10286 6450 3690 3359
"200032_s_at" 5100 10302 6469 12237 12058
"200033_at" 2975 5279 12284 3895 14317
"200034_s_at" 2192 6322 2789 15358 1979
"200035_at" 1488 20645 14925 4859 14170
"200036_s_at" 14227 16723 12585 11891 15796
"200037_s_at" 2831 3255 14763 14609 14908
"200038_s_at" 9817 16950 11001 13190 13921
"200039_s_at" 14121 7839 13054 12733 14775
"200040_at" 13180 7714 15115 15726 13963
"200041_s_at" 12218 16821 3351 12516 18551
"200042_at" 14164 18027 4680 12305 15120
"200043_at" 13322 18704 2263 3948 4198
