"inst_2321" "inst_3887" "inst_4541"
"1007_s_at" 12387 11925 4896
"1053_at" 13420 11578 12491
"117_at" 7238 6470 6690
"121_at" 11464 3871 3125
"1255_g_at" 6814 4364 9609
"1294_at" 2970 14177 4098
"1316_at" 10729 1476 18417
"1320_at" 8249 17242 11564
"1405_i_at" 6812 7787 10046
"1431_at" 1377 2071 13016
"1438_at" 18871 3064 1777
"1487_at" 16149 14136 12788
"1494_f_at" 12893 190 14379
"1598_g_at" 11185 1829 970
"160020_at" 499 1785 14574
"1729_at" 17930 15574 16247
"1773_at" 9996 16378 13668
"177_at" 11026 15063 14709
"179_at" 12600 11844 17567
"1861_at" 1043 1574 1397
"200000_s_at" 11812 3294 2805
"200001_at" 2170 2777 2498
"200002_at" 3189 2164 2853
"200003_s_at" 5084 5800 7361
"200004_at" 9789 10590 4233
"200005_at" 12454 13149 4980
"200006_at" 2666 2775 3081
"200007_at" 1811 3929 3349
"200008_s_at" 12088 14241 11854
"200009_at" 11231 12348 13565
"200010_at" 2015 2925 1669
"200011_s_at" 11720 3925 4211
"200012_x_at" 2477 3106 12999
"200013_at" 3264 3746 4242
"200014_s_at" 10409 10387 4651
"200015_s_at" 13010 2367 3427
"200016_x_at" 10061 11221 4451
"200017_at" 4999 5905 7457
"200018_at" 5180 5892 4881
"200019_s_at" 1978 2524 3974
"200020_at" 14148 18575 17137
"200021_at" 4956 6021 7548
"200022_at" 5103 5809 2848
"200023_s_at" 10114 2825 5273
"200024_at" 2739 2717 4486
"200025_s_at" 10083 4084 4343
"200026_at" 10540 11790 12002
"200027_at" 10982 11987 12020
"200028_s_at" 16717 17708 17376
"200029_at" 2881 5844 5606
"200030_s_at" 9677 10436 5195
"200031_s_at" 5011 5883 7435
"200032_s_at" 5233 5909 5587
"200033_at" 12511 13588 15375
"200034_s_at" 9838 3214 4407
"200035_at" 11781 10742 11898
"200036_s_at" 3028 2484 2689
"200037_s_at" 11584 14142 15761
"200038_s_at" 9763 6001 5501
"200039_s_at" 10953 4143 4131
"200040_at" 11872 12721 12670
"200041_s_at" 9823 10242 4215
"200042_at" 15142 14339 13793
"200043_at" 12428 3707 3649
"200044_at" 2569 10914 4378
"200045_at" 17713 17422 18100
"200046_at" 1515 2751 1871
"200047_s_at" 15028 17456 19901
"200048_s_at" 10115 4027 3239
"200049_at" 21441 21693 22101
"200050_at" 22047 21559 21543
"200051_at" 15914 12232 13093
"200052_s_at" 10586 3560 2127
"200053_at" 1706 12064 4406
"200054_at" 16050 15774 13556
"200055_at" 1029 1292 1551
"200056_s_at" 16627 16273 15716
"200057_s_at" 10120 10860 12677
"200058_s_at" 12733 10369 2485
"200059_s_at" 2890 3640 4570
"200060_s_at" 18015 18282 19938
"200061_s_at" 5102 5881 7434
"200062_s_at" 5026 5788 7345
"200063_s_at" 5195 5944 12339
"200064_at" 9750 3777 3054
"200065_s_at" 2742 3232 4341
"200066_at" 14002 14870 3851
"200067_x_at" 10997 10506 4475
"200068_s_at" 10365 3942 3668
"200069_at" 21975 21915 21918
"200070_at" 12220 11310 4947
"200071_at" 20836 21729 21566
"200072_s_at" 11132 12065 12952
"200073_s_at" 12324 11181 13080
"200074_s_at" 10104 11094 4469
"200075_s_at" 3280 1626 1470
"200076_s_at" 10465 12713 3852
"200077_s_at" 2378 3527 5278
"200078_s_at" 10073 10293 1427
"200079_s_at" 11631 3734 3136
"200080_s_at" 10101 10214 5191
"200081_s_at" 2078 3649 2529
"200082_s_at" 9844 5931 5576
"200083_at" 20346 18964 18874
"200084_at" 12860 11538 3565
"200085_s_at" 2261 1933 2429
"200086_s_at" 3135 3706 2530
"200087_s_at" 10950 10596 3203
"200088_x_at" 5090 5796 12588
"200089_s_at" 10390 3542 4863
"200090_at" 19437 19243 19350
"200091_s_at" 11441 2132 2909
"200092_s_at" 10145 5951 13405
"200093_s_at" 11881 1633 2924
"200094_s_at" 10153 3922 2974
"200095_x_at" 5157 6012 7535
"200096_s_at" 2743 12213 1981
"200097_s_at" 9691 11130 4581
"200098_s_at" 12356 10592 12135
"200099_s_at" 4980 5955 4902
"200593_s_at" 15106 13076 16271
"200594_x_at" 11807 11250 12598
"200595_s_at" 18719 18416 18260
"200596_s_at" 18386 19441 17861
"200597_at" 20496 18466 21230
"200598_s_at" 10233 4117 3605
"200599_s_at" 1964 2897 2630
"200600_at" 3971 9134 4046
"200601_at" 12201 2080 2215
"200602_at" 11331 11597 1864
"200603_at" 11302 10472 12202
"200604_s_at" 10399 11704 3300
"200605_s_at" 11808 11060 5554
"200606_at" 11311 13679 13703
"200607_s_at" 16110 17655 17005
"200608_s_at" 16053 16939 17391
"200609_s_at" 2967 3344 4210
"200610_s_at" 10993 3603 3109
"200611_s_at" 2208 3055 1947
"200612_s_at" 10706 12632 4615
"200613_at" 2157 2970 1460
"200614_at" 12213 12275 12250
"200615_s_at" 2181 2926 3694
"200616_s_at" 2866 3538 4854
"200617_at" 11477 3122 1634
"200618_at" 12289 13489 12443
"200619_at" 11498 11900 14997
"200620_at" 11694 12072 2986
"200621_at" 2023 2244 2922
"200622_x_at" 1616 1831 924
"200623_s_at" 3268 2676 3366
"200624_s_at" 10135 11202 2376
"200625_s_at" 1878 3107 4987
"200626_s_at" 2380 13368 1917
"200627_at" 10931 11976 11836
"200628_s_at" 2356 13517 2407
"200629_at" 2340 2445 2396
"200630_x_at" 2449 3074 4534
"200631_s_at" 10342 10938 4936
"200632_s_at" 14707 1966 14888
"200633_at" 5049 5880 7433
"200634_at" 2068 3067 1666
"200635_s_at" 16422 11596 3905
"200636_s_at" 13151 10935 2681
"200637_s_at" 14942 12586 3639
"200638_s_at" 2388 11390 3965
"200639_s_at" 9757 11393 4093
"200640_at" 2801 3251 3991
"200641_s_at" 3220 12421 2642
"200642_at" 10331 2350 2397
"200643_at" 13783 3510 3087
"200644_at" 11046 3248 1667
"200645_at" 2470 3402 1671
"200646_s_at" 1203 4083 2325
"200647_x_at" 2595 3803 2522
"200648_s_at" 13664 14203 2016
"200649_at" 1633 3334 878
"200650_s_at" 9791 3738 7313
"200651_at" 10050 5993 2692
"200652_at" 12848 12561 5203
"200653_s_at" 2558 10431 1115
"200654_at" 1630 2293 1162
"200655_s_at" 2535 1892 3550
"200656_s_at" 10991 3566 883
"200657_at" 2358 10660 5684
"200658_s_at" 2230 3062 872
"200659_s_at" 939 1602 364
"200660_at" 1429 1191 1269
"200661_at" 1868 2919 1885
"200662_s_at" 12027 15515 5149
"200663_at" 2473 11172 11861
"200664_s_at" 19079 18172 3742
"200665_s_at" 5396 7819 2077
"200666_s_at" 20521 18561 14022
"200667_at" 20016 20012 16449
"200668_s_at" 14239 15256 14135
"200669_s_at" 15361 16061 14632
"200670_at" 22063 20659 14402
"200671_s_at" 14937 17585 15028
"200672_x_at" 12205 11255 16172
"200673_at" 3037 4128 2916
"200674_s_at" 3288 5963 12733
"200675_at" 2246 2488 1246
"200676_s_at" 11251 2018 5602
"200677_at" 10922 10224 4806
"200678_x_at" 792 1711 952
"200679_x_at" 3291 2656 1914
"200680_x_at" 2614 6015 4298
"200681_at" 3144 3727 3458
"200682_s_at" 11780 12798 12818
"200683_s_at" 11282 14710 5119
"200684_s_at" 11699 16959 5230
"200685_at" 19741 20497 21350
"200686_s_at" 19980 20678 19077
"200687_s_at" 14834 13626 14258
"200688_at" 11754 14201 12110
"200689_x_at" 2287 10261 5577
"200690_at" 14092 10237 12040
"200691_s_at" 10297 11374 4453
"200692_s_at" 11334 2923 3957
"200693_at" 2883 4023 3437
"200694_s_at" 15813 16110 17435
"200695_at" 9837 2265 482
"200696_s_at" 11008 3235 3424
"200697_at" 13526 12933 12441
"200698_at" 11368 10949 11881
"200699_at" 2334 2051 4433
"200700_s_at" 1941 2691 3702
"200701_at" 10218 10571 1382
"200702_s_at" 14948 15683 16478
"200703_at" 1202 1794 1272
"200704_at" 11359 13261 12533
"200705_s_at" 10188 3646 11971
"200706_s_at" 11575 11213 14508
"200707_at" 3293 2316 2842
"200708_at" 2433 3138 4498
"200709_at" 1181 2181 2388
"200710_at" 2253 1646 734
"200711_s_at" 3126 2477 3478
"200712_s_at" 13963 15159 5308
"200713_s_at" 11841 14114 15677
"200714_x_at" 9684 2930 2412
"200715_x_at" 1289 2880 992
"200716_x_at" 5207 6002 4577
"200717_x_at" 5097 5878 7431
"200718_s_at" 9774 3298 12138
"200719_at" 10606 1593 2251
"200720_s_at" 13116 14350 2840
"200721_s_at" 17169 15922 15451
"200722_s_at" 17492 18579 14827
"200723_s_at" 13846 17045 16514
"200724_at" 1331 663 15435
"200725_x_at" 2198 3031 12100
"200726_at" 18833 19358 18631
"200727_s_at" 12322 2731 12594
"200728_at" 9909 10524 4434
"200729_s_at" 9957 10256 3862
"200730_s_at" 14859 16867 5560
"200731_s_at" 16948 18402 20391
"200732_s_at" 16935 16478 17474
"200733_s_at" 17512 17798 16152
"200734_s_at" 10243 2534 3307
"200735_x_at" 5159 5948 4306
"200736_s_at" 6440 4346 2494
"200737_at" 1564 2402 1444
"200738_s_at" 2864 2169 5401
"200739_s_at" 1443 3155 1615
"200740_s_at" 2623 4009 3783
"200741_s_at" 5125 5789 7347
"200742_s_at" 10811 13954 1161
"200743_s_at" 9760 11959 2902
"200744_s_at" 10534 3955 2886
"200745_s_at" 2946 3584 11925
"200746_s_at" 11148 11311 1760
"200747_s_at" 19159 19277 19531
"200748_s_at" 9712 3305 5138
"200749_at" 13517 11549 5062
"200750_s_at" 3260 5852 4718
"200751_s_at" 3257 10861 1707
"200752_s_at" 1279 10633 3244
"200753_x_at" 10920 13110 1658
"200754_x_at" 11454 14237 4713
"200755_s_at" 9702 13274 3388
"200756_x_at" 14875 14423 908
