"inst_2547" "inst_3406" "inst_3606" "inst_3708" "inst_4269" "inst_4730"
"200821_at" 13396 20513 14761 17737 18702 2911
"200822_x_at" 12708 18556 3180 15410 8324 4757
"200823_x_at" 10027 4402 2940 11043 9026 17822
"200824_at" 13497 785 2114 16713 20520 1214
"200825_s_at" 19872 14054 2872 12853 8236 2345
"200826_at" 11992 16080 2921 5008 14114 14979
"200827_at" 14445 1341 12725 18480 10805 19777
"200828_s_at" 21578 17135 18847 12057 13211 19598
"200829_x_at" 19790 3025 15350 12125 18724 15500
"200830_at" 14770 16280 14322 13253 10372 13757
"200831_s_at" 13321 21053 13369 17396 12167 17758
"200832_s_at" 10457 18922 9400 4072 12657 6134
"200833_s_at" 16375 20202 11519 16104 16254 4383
"200834_s_at" 5270 13267 4745 6621 8966 9351
"200835_s_at" 2720 16437 21595 19469 22126 22013
"200836_s_at" 1272 16444 21795 21945 1310 17342
"200837_at" 17493 13315 11358 12990 15649 18623
"200838_at" 12486 17872 13946 10771 19095 18143
"200839_s_at" 13111 16675 11526 14164 11798 5855
"200840_at" 16104 13576 3018 13262 14738 5715
"200841_s_at" 21541 16417 21739 13832 21398 7029
"200842_s_at" 15871 3320 3169 13220 19823 3618
"200843_s_at" 13509 15246 2285 13047 8779 5472
"200844_s_at" 17606 14661 11611 12936 8784 15875
"200845_s_at" 16364 14944 12560 4922 8311 4094
"200846_s_at" 16471 17419 12619 12324 14359 17155
"200847_s_at" 10379 18256 12615 19520 15238 6609
"200848_at" 19629 17782 16925 11843 19574 19077
"200849_s_at" 11078 15444 10991 3456 17922 2160
"200850_s_at" 15992 13715 15459 13107 10939 2144
"200851_s_at" 19675 17202 14624 17605 17516 18563
"200852_x_at" 13485 13170 10428 13089 18884 20391
"200853_at" 11733 4457 9578 4615 10851 15367
"200854_at" 19938 18410 20273 12185 9760 15128
"200855_at" 20756 1164 18483 12052 14104 1663
"200856_x_at" 12701 1161 11727 11896 16970 16243
"200857_s_at" 20479 20496 12574 20588 19291 16801
"200858_s_at" 11016 13561 10740 11851 13132 17887
"200859_x_at" 12071 21348 17297 13427 1563 17708
"200860_s_at" 19482 13476 15624 14489 11970 14773
"200861_at" 19256 13081 16697 17076 2186 5696
"200862_at" 19800 20555 11247 4005 12481 13806
"200863_s_at" 15196 14002 15640 13186 11517 14801
"200864_s_at" 21483 17985 11691 12223 18010 4552
"200865_at" 12896 377 9029 12455 1965 1912
"200866_s_at" 17860 21013 11899 3643 15434 19592
"200867_at" 17591 14430 14845 4835 9135 6990
"200868_s_at" 16440 15718 10778 3718 11296 7052
"200869_at" 5255 13215 4725 11470 10237 15216
"200870_at" 19162 4130 10464 16589 13014 3762
"200871_s_at" 17316 15803 12032 11545 16431 14416
"200872_at" 10997 4285 2520 3740 8254 15629
"200873_s_at" 12571 13053 9245 3518 9383 4188
"200874_s_at" 11807 19349 12750 18492 16979 19252
"200875_s_at" 14142 16360 1718 15276 8965 3244
"200876_s_at" 13965 14953 10138 5052 12506 6247
"200877_at" 16063 13933 12076 12534 8273 14032
"200878_at" 942 21786 15107 13972 10568 5538
"200879_s_at" 1441 8212 15463 364 16801 10101
"200880_at" 19580 14304 9528 11138 18710 4682
"200881_s_at" 21656 17429 13699 4416 15638 5633
"200882_s_at" 13221 4299 10603 13758 12760 15205
"200883_at" 19002 17379 15366 16220 20208 14364
"200884_at" 1933 17598 10008 12986 18678 19283
"200885_at" 18689 15056 2364 1530 19183 4703
"200886_s_at" 12856 2746 11478 3144 2703 6116
"200887_s_at" 18011 18242 10676 4417 19351 6580
"200888_s_at" 2865 13574 2665 4183 11431 6670
"200889_s_at" 15982 3182 10520 13964 14715 2827
"200890_s_at" 15846 13700 14697 3417 16360 14059
"200891_s_at" 11946 18123 13172 12317 16694 2961
"200892_s_at" 19178 14969 15276 13507 17821 6563
"200893_at" 17218 3843 10780 4964 14103 4800
"200894_s_at" 19939 15848 14183 20347 15911 3157
"200895_s_at" 18673 13233 2625 16035 19559 3501
"200896_x_at" 18552 14987 12002 14273 19138 13985
"200897_s_at" 1591 13604 15345 18968 16506 3954
"200898_s_at" 10828 17280 18606 15973 11380 14007
"200899_s_at" 13629 3885 13423 15215 15877 18613
"200900_s_at" 20422 15928 16265 18596 20765 20177
"200901_s_at" 13709 16961 3278 18771 11479 19127
"200902_at" 17432 13567 11797 4507 14151 4883
"200903_s_at" 16986 3983 10282 16312 11089 15370
"200904_at" 14788 1056 19776 14061 8830 19936
"200905_x_at" 13174 14682 14770 15872 16637 7376
"200906_s_at" 492 19940 18637 14618 18331 20410
"200907_s_at" 5588 15039 16566 11350 21454 6769
"200908_s_at" 2472 1433 1451 22243 475 2329
"200909_s_at" 5286 13934 9192 6634 2868 16257
"200910_at" 15064 17501 10590 10916 11719 16587
"200911_s_at" 15970 21958 20659 14968 13994 21753
"200912_s_at" 16360 3738 11463 15924 15271 15916
"200913_at" 17112 17561 11922 20230 17111 15393
"200914_x_at" 17032 15509 11752 4611 17530 6040
"200915_x_at" 16207 16869 13977 3580 16583 14911
"200916_at" 15425 3603 11796 4297 10451 14777
"200917_s_at" 22089 1629 21685 19289 22145 20754
