"inst_1484" "inst_1903" "inst_1984" "inst_4246" "inst_4829"
"1007_s_at" 20719 21469 9481 13637 12259
"1053_at" 20420 21607 21045 13738 14813
"117_at" 5644 14684 7958 677 9303
"121_at" 15102 19799 18456 18001 13778
"1255_g_at" 8777 5657 8617 8877 8532
"1294_at" 15850 18015 18937 19591 17579
"1316_at" 13854 8836 21307 12617 20167
"1320_at" 8283 6836 9193 1866 10419
"1405_i_at" 7242 9034 2942 9225 6656
"1431_at" 306 12267 14769 19778 6597
"1438_at" 4518 6743 15025 12176 21279
"1487_at" 19462 4432 20274 14070 17598
"1494_f_at" 20651 20951 21599 16243 19477
"1598_g_at" 20844 3657 21267 21413 21044
"160020_at" 14699 21321 4201 1286 18645
"1729_at" 20567 19208 420 6310 4568
"1773_at" 15509 20749 14140 2041 1604
"177_at" 10438 14462 18865 20357 15064
"179_at" 22204 15607 5043 6538 1843
"1861_at" 15795 19497 3736 18044 20434
"200000_s_at" 16186 15900 18008 19067 21118
"200001_at" 18091 20259 21809 13281 18225
"200002_at" 3053 19453 19980 4565 4197
"200003_s_at" 4710 15649 18523 7681 15850
"200004_at" 15251 460 21393 14579 14662
"200005_at" 17203 15051 18555 5694 17125
"200006_at" 13073 15247 17729 12608 3203
"200007_at" 14218 3963 20973 12706 15076
"200008_s_at" 14948 21223 21079 4571 18975
"200009_at" 13907 15344 2685 4789 13139
"200010_at" 12502 19531 19096 11769 17533
"200011_s_at" 19935 15767 5643 15722 17666
"200012_x_at" 3541 1437 16522 2309 4151
"200013_at" 3211 3900 18639 4598 11870
"200014_s_at" 4054 3927 4677 5742 11773
"200015_s_at" 12554 20555 18087 13465 14138
"200016_x_at" 3283 15087 19141 15172 11949
"200017_at" 4228 2388 5481 7729 2169
"200018_at" 4382 760 16369 7727 3606
"200019_s_at" 14186 1993 5552 11554 14536
"200020_at" 20780 14872 18622 12618 18159
"200021_at" 7354 22206 2939 7773 6986
"200022_at" 12948 21147 21667 2900 4321
"200023_s_at" 17939 21184 5195 11579 11885
"200024_at" 3479 3729 16431 11883 2814
"200025_s_at" 3310 16462 17767 12198 4355
"200026_at" 1697 22258 19067 6155 3421
"200027_at" 15359 1886 4051 4978 3207
"200028_s_at" 17880 19510 2374 18267 14853
"200029_at" 13105 2765 4891 4432 4119
"200030_s_at" 13147 15825 16573 6287 12471
"200031_s_at" 4210 2865 17072 7723 3188
"200032_s_at" 3419 19538 3662 4224 3534
"200033_at" 4447 18375 2941 14032 14054
"200034_s_at" 2211 3701 17998 15021 12905
"200035_at" 16780 15820 3177 18376 19353
"200036_s_at" 12970 3200 5448 4033 11802
"200037_s_at" 13832 2537 1708 12059 12046
"200038_s_at" 13624 3051 17539 4187 4464
"200039_s_at" 19721 4034 18138 4424 4383
"200040_at" 16460 15579 19418 16549 14210
"200041_s_at" 19038 3902 16993 15969 16723
"200042_at" 16147 20812 16582 14156 17073
"200043_at" 14121 18031 20158 18284 12690
"200044_at" 14265 15205 3004 5408 14895
"200045_at" 19169 4207 2426 14440 20255
"200046_at" 4411 3467 5554 3066 4618
"200047_s_at" 4044 109 5201 13347 3398
"200048_s_at" 16117 3942 4656 14133 12510
"200049_at" 18109 2898 17831 17162 21067
"200050_at" 15053 3617 16958 12267 4556
"200051_at" 20547 20056 21360 16832 20507
"200052_s_at" 15051 18611 20477 5190 17623
"200053_at" 3707 16404 2596 3223 20966
"200054_at" 13719 2755 17209 12046 4626
"200055_at" 19122 15084 4603 12437 14161
"200056_s_at" 13874 15565 17283 15547 13114
"200057_s_at" 18139 2575 2076 14346 11918
"200058_s_at" 18174 2614 4360 15302 19797
"200059_s_at" 14848 3694 19342 12292 12217
"200060_s_at" 17149 21079 20622 20243 4600
"200061_s_at" 3070 18337 17240 7722 4703
"200062_s_at" 7190 19729 2899 7673 6757
"200063_s_at" 4344 516 19452 7746 3675
"200064_at" 15487 15749 21474 13967 16376
"200065_s_at" 16906 2563 18068 15200 14463
"200066_at" 19377 4429 3831 17117 19943
"200067_x_at" 15817 22256 5460 2511 12268
"200068_s_at" 14917 15845 1279 6297 12900
"200069_at" 21281 18987 17497 17166 17916
"200070_at" 21285 2675 4714 4441 16725
"200071_at" 15914 20999 21085 15412 13940
"200072_s_at" 19534 16794 20726 16540 17720
"200073_s_at" 13431 18365 18402 14354 12020
"200074_s_at" 12669 16874 19697 3501 3066
"200075_s_at" 14375 14833 17285 11680 11998
