"inst_1387" "inst_2070" "inst_2233" "inst_6787" "inst_7140"
"1007_s_at" 16341 15083 15892 6157 21548
"1053_at" 17920 3046 4895 17332 18970
"117_at" 8007 8546 1454 11973 12509
"121_at" 20076 3191 17022 18704 19639
"1255_g_at" 12744 8562 13439 6814 9757
"1294_at" 21261 14798 21670 1231 13940
"1316_at" 21615 10666 18654 462 20214
"1320_at" 6514 4775 10945 19775 7551
"1405_i_at" 2674 9110 14227 12745 14130
"1431_at" 13755 17966 19764 1962 7885
"1438_at" 7049 16169 21253 6330 16056
"1487_at" 19033 14405 7777 15225 3905
"1494_f_at" 15943 8144 2089 18556 13435
"1598_g_at" 20342 19834 15737 13818 895
"160020_at" 17825 21102 22066 1159 21963
"1729_at" 3246 15807 3370 4171 18663
"1773_at" 6969 19686 4321 1491 1673
"177_at" 2400 8855 15048 8157 7544
"179_at" 21893 961 20091 1132 11677
"1861_at" 17638 16234 15947 15288 4380
"200000_s_at" 2154 17937 15739 19728 5376
"200001_at" 4013 3149 7842 16924 4356
"200002_at" 2887 13575 16879 14157 17772
"200003_s_at" 17551 16426 11360 14378 15677
"200004_at" 18751 12855 7514 16048 17729
"200005_at" 16492 3592 6229 4412 5617
"200006_at" 18684 14133 7267 5420 17908
"200007_at" 17842 13553 8640 6314 16978
"200008_s_at" 18263 20662 4315 6543 15775
"200009_at" 17622 12790 6596 13707 4181
"200010_at" 4030 15407 8471 5586 17248
"200011_s_at" 18761 13319 9208 18790 18259
"200012_x_at" 16071 3368 8044 15654 6008
"200013_at" 17957 14577 17261 4673 17800
"200014_s_at" 19006 16614 8590 3154 16733
"200015_s_at" 4296 17444 16225 17523 18196
"200016_x_at" 16373 2765 8498 5679 6180
"200017_at" 4334 13543 11047 8937 15587
"200018_at" 18226 2426 11260 5201 17031
"200019_s_at" 18702 12716 7466 5762 15477
"200020_at" 4376 14893 6184 6138 18906
"200021_at" 1845 13391 11291 9095 4642
"200022_at" 15138 2974 11348 5809 15175
"200023_s_at" 16007 12826 15777 4194 6400
"200024_at" 16170 12724 8521 6106 15643
"200025_s_at" 3601 12822 8873 4896 16906
"200026_at" 18623 12441 11297 15095 5762
"200027_at" 17661 14011 6816 5350 17836
"200028_s_at" 4574 2092 6794 18483 5043
"200029_at" 1081 13619 17138 17279 5261
"200030_s_at" 3818 2943 8123 13621 5126
"200031_s_at" 15310 14938 11035 8908 16535
"200032_s_at" 16066 13251 11237 8941 17931
"200033_at" 18846 14692 9031 5378 16997
"200034_s_at" 2061 12920 8553 5861 17607
"200035_at" 3265 2620 6540 18136 4462
"200036_s_at" 16721 16921 8095 4109 17467
"200037_s_at" 18577 13088 16336 6214 18261
"200038_s_at" 4143 13125 16353 14488 4501
"200039_s_at" 15114 13913 8243 5005 5974
"200040_at" 18706 17737 8824 14129 16806
"200041_s_at" 4745 14243 16284 6246 4580
"200042_at" 19228 16409 8580 3601 19482
"200043_at" 2847 21119 17986 6564 17863
"200044_at" 3285 17340 17267 18205 4427
"200045_at" 3538 3413 7775 5860 4861
"200046_at" 16252 15186 8710 4455 16112
"200047_s_at" 19368 17716 18120 3704 17478
"200048_s_at" 19109 15837 8714 5471 16711
"200049_at" 1131 14042 8579 4872 2006
"200050_at" 18744 13584 15905 4240 20326
"200051_at" 2346 13062 5017 16003 4640
"200052_s_at" 20960 15760 3091 3936 16864
"200053_at" 4636 16515 2527 6066 2969
"200054_at" 2688 17359 18268 5847 1958
"200055_at" 18018 14876 9146 18735 15118
"200056_s_at" 21563 17567 17947 4614 20805
"200057_s_at" 15770 2461 16786 17070 15068
"200058_s_at" 17547 13917 15876 18939 17289
"200059_s_at" 4273 14960 15525 15694 16844
"200060_s_at" 1390 3164 18928 16619 4939
"200061_s_at" 1186 12615 11395 8906 4971
"200062_s_at" 17509 14207 11365 8767 5063
"200063_s_at" 1757 13147 11265 8983 16199
"200064_at" 15705 13865 6656 6536 17017
"200065_s_at" 3512 12551 8262 14418 15760
"200066_at" 1975 18892 6674 20500 19083
"200067_x_at" 17766 15192 8349 14513 4801
"200068_s_at" 3717 12635 8083 15860 15219
"200069_at" 15652 15082 17500 5252 5009
"200070_at" 16461 22180 19430 19945 5689
"200071_at" 21958 15178 15695 15834 1394
"200072_s_at" 2548 14916 6713 15703 4647
"200073_s_at" 15677 19296 19233 17685 19194
"200074_s_at" 19048 15578 17545 15460 17681
"200075_s_at" 15386 15494 7274 16874 19044
"200076_s_at" 16678 17957 3698 18465 17549
"200077_s_at" 2347 13206 16697 13754 19102
"200078_s_at" 15844 12814 8234 17160 4934
"200079_s_at" 3811 16958 15683 14821 3514
"200080_s_at" 16901 3389 18272 6456 15552
"200081_s_at" 3925 18118 5483 4283 5946
"200082_s_at" 20611 13078 8864 14011 16212
"200083_at" 4219 13739 16390 4034 16965
"200084_at" 4436 15265 17119 13932 16158
"200085_s_at" 17296 15522 5696 3568 4531
"200086_s_at" 18838 12759 3492 6215 17019
"200087_s_at" 19080 13195 5781 14217 17639
"200088_x_at" 15128 3724 11258 8784 15269
"200089_s_at" 18424 17294 16138 5317 5347
"200090_at" 19505 17089 3285 3274 21177
"200091_s_at" 16221 16700 17105 14150 18154
"200092_s_at" 16190 16541 16293 16794 15579
"200093_s_at" 4450 17093 2161 15363 17156
"200094_s_at" 17987 13541 15978 15777 3642
"200095_x_at" 15591 12430 11032 9072 5226
"200096_s_at" 21312 14440 3898 4496 16704
"200097_s_at" 3865 15661 16813 13723 17202
"200098_s_at" 1824 13737 8622 17353 4873
