"inst_3420" "inst_3763" "inst_3845" "inst_3939" "inst_4320"
"1007_s_at" 3984 12551 9867 4053 5068
"1053_at" 17471 15839 8885 17179 9960
"117_at" 6357 1745 4947 719 1297
"121_at" 2682 5470 9636 19206 21231
"1255_g_at" 10642 8357 11644 13332 12466
"1294_at" 5038 22115 20634 1862 20963
"1316_at" 1023 14135 8576 19843 21853
"1320_at" 7461 15191 21516 21926 10099
"1405_i_at" 12858 2803 13490 1452 15597
"1431_at" 9596 21278 10389 1499 20997
"1438_at" 21451 19793 3949 8307 1221
"1487_at" 1726 3522 20748 7200 3538
"1494_f_at" 15014 20908 1620 2826 21937
"1598_g_at" 20314 15481 5724 21816 4646
"160020_at" 7267 18837 78 2921 3830
"1729_at" 3039 2224 3363 10778 1627
"1773_at" 17586 20200 576 10846 5845
"177_at" 9331 11440 1342 334 6221
"179_at" 1567 21133 9466 20964 5487
"1861_at" 20270 19905 10269 11844 7093
"200000_s_at" 2429 11747 18364 4275 3164
"200001_at" 3577 3868 19399 18754 8702
"200002_at" 15831 12495 18398 11849 9364
"200003_s_at" 4960 7458 13457 13523 12903
"200004_at" 14836 5765 9658 18596 8764
"200005_at" 14293 16877 10304 20170 6798
"200006_at" 5058 5777 18033 11761 10063
"200007_at" 15524 5983 8827 9295 17350
"200008_s_at" 19711 19382 5107 11787 6563
"200009_at" 5397 13581 10394 10808 7669
"200010_at" 15336 13131 10984 11346 8813
"200011_s_at" 14619 12416 5683 5264 5175
"200012_x_at" 3667 4848 19129 17504 18678
"200013_at" 16260 5447 10620 10345 9414
"200014_s_at" 14636 16810 8595 19912 8016
"200015_s_at" 17951 4493 9535 7710 9198
"200016_x_at" 14669 7395 17636 18766 10198
"200017_at" 14773 7543 13574 13633 12984
"200018_at" 4087 7536 13563 13620 12977
"200019_s_at" 15339 12323 19743 17106 9636
"200020_at" 3790 13095 10298 9662 5207
"200021_at" 15725 7623 13694 13764 18608
"200022_at" 4810 5237 11365 13539 7813
"200023_s_at" 4208 11344 17484 7109 9116
"200024_at" 5307 4835 19149 18664 11091
"200025_s_at" 14192 5942 17953 13618 16829
"200026_at" 17419 7626 8059 13769 10230
"200027_at" 15754 11603 9989 5643 9257
"200028_s_at" 4993 12879 7474 5239 17045
"200029_at" 15447 14443 11570 10933 18440
"200030_s_at" 4594 13872 19142 17570 11182
"200031_s_at" 14597 7527 13550 13612 12970
"200032_s_at" 4941 7545 13577 13638 17226
"200033_at" 5175 4735 9277 9312 9566
"200034_s_at" 3560 12252 9896 13529 11236
"200035_at" 18507 17886 5714 9884 10071
"200036_s_at" 14767 16788 20689 10472 17312
"200037_s_at" 3227 3766 7909 7444 10049
"200038_s_at" 16083 11569 13671 13738 10499
"200039_s_at" 14852 14298 17479 8126 7976
"200040_at" 16116 16165 19334 4655 9443
"200041_s_at" 5139 16578 10771 11353 8096
"200042_at" 2200 17797 11253 3909 4757
"200043_at" 17656 2790 8476 10448 19969
"200044_at" 17234 11855 9470 18641 10976
"200045_at" 5560 15402 20196 5270 5787
"200046_at" 16571 12670 7412 2580 6726
"200047_s_at" 16687 13017 11250 17858 8594
"200048_s_at" 4933 5177 18124 10600 9684
"200049_at" 15085 17434 5224 18460 4719
"200050_at" 5096 14435 2523 10648 854
"200051_at" 14265 18167 19311 8472 2989
"200052_s_at" 3822 14888 9673 6334 5935
"200053_at" 5099 17915 713 18446 21753
"200054_at" 19276 16322 20296 9728 8015
"200055_at" 15514 17882 20986 5468 10987
"200056_s_at" 18223 5493 6745 3260 9666
"200057_s_at" 15564 5688 9939 17603 8779
"200058_s_at" 16626 14543 8660 3625 5205
"200059_s_at" 14500 11652 11167 18542 8885
"200060_s_at" 2589 12518 9835 8123 6477
"200061_s_at" 17412 7526 13548 13610 18407
"200062_s_at" 16080 7447 13438 13508 12892
"200063_s_at" 16005 7570 13619 13677 17710
"200064_at" 5518 13379 6290 9429 6193
"200065_s_at" 4746 4681 10299 4557 6256
"200066_at" 2356 20699 19732 9740 2093
"200067_x_at" 5570 16634 9820 7832 8857
"200068_s_at" 15696 13790 9388 6091 17570
"200069_at" 20837 18443 8444 4760 6192
"200070_at" 18515 4113 6922 6751 18636
"200071_at" 19523 18060 5710 9947 9752
"200072_s_at" 17639 14690 7931 11840 4610
"200073_s_at" 16617 4226 9081 21439 9310
"200074_s_at" 14334 4318 10431 11165 8464
"200075_s_at" 4375 12636 18438 10217 5641
"200076_s_at" 18085 13251 20427 11352 3987
"200077_s_at" 5374 5144 11142 18092 16760
"200078_s_at" 2278 15548 17662 2733 6728
"200079_s_at" 3021 17879 10138 10573 3913
"200080_s_at" 14789 3250 6930 19831 19053
"200081_s_at" 4953 11677 10199 17874 10053
"200082_s_at" 4143 5694 11088 13659 17087
"200083_at" 2813 12019 6941 8765 4232
"200084_at" 16685 15851 6978 7139 7290
"200085_s_at" 16164 16848 19158 8649 17845
"200086_s_at" 3487 11806 17502 8112 7338
"200087_s_at" 3281 3957 6215 11406 7471
"200088_x_at" 4759 7456 13451 13519 10583
"200089_s_at" 16077 11545 17995 11790 18452
"200090_at" 15069 4406 7926 4672 8024
"200091_s_at" 17233 4793 10181 18374 17928
"200092_s_at" 17240 5049 13624 13685 19264
"200093_s_at" 17441 13229 7974 10781 11180
"200094_s_at" 5169 5702 10231 8376 18538
"200095_x_at" 5183 7614 13681 13749 13064
"200096_s_at" 17787 13341 17962 11146 7710
"200097_s_at" 2912 4435 3926 9153 6791
"200098_s_at" 3624 13039 19300 7650 17839
"200099_s_at" 3704 7577 13627 13689 10155
"200593_s_at" 15283 4783 6944 10272 16872
"200594_x_at" 18010 4495 9719 10363 4477
"200595_s_at" 15833 14706 18517 10044 10712
"200596_s_at" 5566 18869 7575 10751 2219
"200597_at" 20927 16782 19679 7639 4062
"200598_s_at" 2246 14918 3572 17868 20930
"200599_s_at" 20055 14258 10256 8920 10023
"200600_at" 11095 12320 13012 11018 5593
"200601_at" 20485 2455 10883 18176 4431
"200602_at" 19182 5485 17745 17513 9371
"200603_at" 17461 5117 6433 19294 9959
"200604_s_at" 16932 18287 4928 19323 4796
"200605_s_at" 17988 12819 17739 11687 10014
"200606_at" 5432 15308 6484 3278 3465
"200607_s_at" 17674 11375 993 6317 21405
"200608_s_at" 15660 3137 6093 17763 10130
"200609_s_at" 1205 18218 5279 9594 7601
"200610_s_at" 15964 4627 10163 10538 17293
"200611_s_at" 15836 16818 8416 8392 6225
"200612_s_at" 16365 21175 192 8243 4697
"200613_at" 2823 13713 9632 9318 3938
"200614_at" 14964 15179 10195 13528 8266
"200615_s_at" 20037 19823 18523 6427 6017
"200616_s_at" 3940 3907 4064 18818 19756
"200617_at" 4819 17826 9467 11651 6829
"200618_at" 2422 12370 10807 2798 4928
"200619_at" 20774 17123 17867 6086 17560
"200620_at" 4520 17524 7759 8214 8710
"200621_at" 3334 14771 11102 2867 17359
"200622_x_at" 16559 13421 8678 19367 17925
"200623_s_at" 20029 5088 9884 8742 18014
"200624_s_at" 19601 18035 4817 11254 7092
"200625_s_at" 16646 11406 19506 9415 6359
"200626_s_at" 2849 15363 6447 7136 9261
"200627_at" 4947 5480 9682 9688 10535
"200628_s_at" 5326 16402 2887 21147 898
"200629_at" 19005 18388 7573 4845 7562
"200630_x_at" 15675 14362 17558 18544 20556
"200631_s_at" 17269 16023 19567 7392 16756
"200632_s_at" 19702 15643 10040 11175 5220
"200633_at" 14458 7525 13547 13609 17737
"200634_at" 5227 12818 18065 9601 18085
"200635_s_at" 19391 3541 985 1471 9032
"200636_s_at" 14551 16408 10647 10642 3346
"200637_s_at" 19542 12450 1602 2972 3303
"200638_s_at" 17912 12614 9381 8493 8740
"200639_s_at" 18175 11561 8783 19109 19384
"200640_at" 15245 14276 11164 8385 9824
"200641_s_at" 18438 17483 5753 17368 9227
"200642_at" 15913 13451 19019 8719 7956
"200643_at" 1313 4056 18593 18178 10667
"200644_at" 18706 15695 10876 17764 18738
"200645_at" 3649 5498 9696 10478 8715
"200646_s_at" 21092 20641 11413 11088 18428
"200647_x_at" 4003 20747 20016 7472 5983
"200648_s_at" 20129 20136 3850 9799 9799
"200649_at" 16631 3820 5911 6270 6250
"200650_s_at" 4162 7414 11533 13464 12865
"200651_at" 4919 5601 11564 13728 8852
"200652_at" 15049 3706 9681 8154 5373
"200653_s_at" 3789 4230 6019 11887 8739
"200654_at" 2667 15500 10994 8106 4734
"200655_s_at" 17905 14515 20225 10686 20040
"200656_s_at" 3212 5964 2869 8490 1690
"200657_at" 4936 5136 10548 17755 10851
"200658_s_at" 14611 12098 9458 6210 4674
"200659_s_at" 5482 17454 8226 4108 4637
"200660_at" 4074 12084 19290 19468 7457
"200661_at" 3668 18260 11316 10861 6207
"200662_s_at" 3484 12454 8230 18684 6591
"200663_at" 4098 4778 4849 5624 10068
"200664_s_at" 3996 17832 3028 4491 3185
"200665_s_at" 5984 1077 16846 17307 3256
"200666_s_at" 17357 3352 4526 11380 4932
"200667_at" 18918 14559 8794 5872 8849
"200668_s_at" 14642 12415 7896 11431 7061
"200669_s_at" 16993 5579 3484 7628 8155
"200670_at" 17622 15177 6155 8149 11216
"200671_s_at" 119 14544 1548 6017 20757
"200672_x_at" 20321 17463 19236 18376 20626
"200673_at" 15928 4331 5122 11824 7142
"200674_s_at" 3218 11495 19497 13695 17432
"200675_at" 5324 4050 9428 7461 4869
"200676_s_at" 14604 18374 19069 21167 2500
"200677_at" 1228 12207 8897 5335 7352
"200678_x_at" 18658 15469 3482 10902 3083
"200679_x_at" 17920 14563 7002 11605 17753
"200680_x_at" 14346 7617 17485 13755 19212
"200681_at" 3768 11918 17570 10494 17775
"200682_s_at" 15064 11785 6676 8877 9015
"200683_s_at" 15915 16974 10848 4268 5065
"200684_s_at" 16062 13463 7604 7609 4939
"200685_at" 2210 3177 6798 9744 4140
"200686_s_at" 20150 16845 7435 19928 2099
"200687_s_at" 17646 12476 7710 3492 2786
"200688_at" 2577 16285 7137 1673 5428
"200689_x_at" 4433 11782 10510 18409 11220
"200690_at" 19252 12439 8084 2799 16890
"200691_s_at" 14831 13978 9257 7402 9419
"200692_s_at" 15668 17597 4116 11287 10340
"200693_at" 15229 5345 10330 11561 8470
"200694_s_at" 5112 4032 8868 10086 9834
"200695_at" 3067 3904 8395 3073 2906
"200696_s_at" 16934 12576 7136 7509 19962
"200697_at" 16402 19367 17701 17873 3475
"200698_at" 16750 15499 17429 11597 9247
"200699_at" 2932 15855 9597 11678 6867
"200700_s_at" 4548 16016 18015 10425 11169
"200701_at" 18046 12805 18715 18501 6595
"200702_s_at" 16760 4299 2321 5801 17285
"200703_at" 4452 3677 8021 17923 18338
"200704_at" 15706 1591 20036 5604 19327
"200705_s_at" 4191 4298 10301 11189 9776
"200706_s_at" 18279 2819 7991 7520 17497
"200707_at" 18015 12512 19696 7127 7716
"200708_at" 3684 13865 11054 6617 8116
"200709_at" 18144 16738 17809 7343 19906
"200710_at" 18514 17925 9776 18813 2783
"200711_s_at" 17940 15723 17840 11841 6064
"200712_s_at" 17351 21007 4894 8702 8905
"200713_s_at" 15457 5733 10426 5267 8325
"200714_x_at" 14406 13537 10830 7490 3077
"200715_x_at" 2419 16598 17936 9943 10890
"200716_x_at" 3643 7610 13672 13739 10584
"200717_x_at" 4875 7522 13544 13606 12969
"200718_s_at" 16500 3242 7058 10628 11152
"200719_at" 18664 11674 4489 18944 20105
"200720_s_at" 4534 14660 8482 4193 4049
"200721_s_at" 18559 3834 17989 10387 4956
"200722_s_at" 19052 18930 2132 18047 4704
"200723_s_at" 5269 14608 5119 19075 4984
"200724_at" 779 2814 21345 11521 17643
"200725_x_at" 2844 17039 10723 17288 18877
"200726_at" 18381 17633 6697 9829 7118
"200727_s_at" 1773 1197 295 11829 22105
"200728_at" 20224 13772 4714 11170 18985
"200729_s_at" 16448 12120 3334 10544 8709
"200730_s_at" 21462 20614 1576 17194 10479
"200731_s_at" 19016 19498 4040 18580 9468
"200732_s_at" 15667 4188 10492 8986 8723
"200733_s_at" 18242 2966 4052 6319 6641
"200734_s_at" 3199 13435 20612 18381 19451
"200735_x_at" 5452 7575 13622 13683 9532
"200736_s_at" 6677 5204 15084 11017 9801
"200737_at" 15629 15983 7327 17917 7462
"200738_s_at" 16371 12133 10390 11389 10121
"200739_s_at" 1108 14111 7420 10863 9360
"200740_s_at" 2990 3915 10797 11502 6330
"200741_s_at" 15998 7448 13440 13509 12893
"200742_s_at" 4522 13714 20412 4501 9650
"200743_s_at" 3956 18147 10515 3345 4507
"200744_s_at" 15972 16282 8663 5314 17792
"200745_s_at" 15289 12866 2762 9453 17169
"200746_s_at" 19346 14726 9664 17124 10478
"200747_s_at" 18614 17040 11309 11989 3792
"200748_s_at" 15266 3644 18592 17637 13077
"200749_at" 19111 13224 6282 6364 5364
"200750_s_at" 15441 7499 17513 17634 10415
"200751_s_at" 20980 5391 3372 17319 10745
"200752_s_at" 5168 12397 5668 1713 4624
"200753_x_at" 15121 5348 5184 8964 4487
"200754_x_at" 16038 15419 10538 11359 8596
"200755_s_at" 3986 14336 8067 19874 6834
"200756_x_at" 18813 20414 3417 19243 4635
"200757_s_at" 14634 17719 18082 3725 8577
"200758_s_at" 19320 14392 18356 18006 4166
"200759_x_at" 1775 19175 4983 20147 3548
"200760_s_at" 18464 16873 2007 5954 19077
"200761_s_at" 5312 14618 10666 17671 9245
"200762_at" 4711 14714 5442 6680 6574
"200763_s_at" 16823 7582 13633 13700 17271
"200764_s_at" 19286 11189 3262 20492 15063
"200765_x_at" 14802 6830 8304 17808 11346
"200766_at" 18633 4133 9513 3786 7514
"200767_s_at" 19958 18939 1111 17173 3453
"200768_s_at" 15715 15988 5748 11794 17450
"200769_s_at" 18810 20489 1368 8545 8532
"200770_s_at" 3865 20950 9085 9692 1693
"200771_at" 15150 16934 4318 9764 6282
"200772_x_at" 15133 5646 13581 18201 10293
"200773_x_at" 5020 4544 17722 11509 17657
"200774_at" 14534 11503 9002 10178 16820
"200775_s_at" 19983 17891 6029 17900 1410
"200776_s_at" 17227 16958 4675 17211 6764
"200777_s_at" 18099 12871 8098 8617 9211
"200778_s_at" 3207 15247 6541 6346 8880
"200779_at" 14772 16399 9141 7662 7567
"200780_x_at" 3804 5594 17695 13676 17053
"200781_s_at" 14185 11866 18009 13588 18205
"200782_at" 18307 5151 7368 9705 7569
"200783_s_at" 17604 4702 10854 5620 10359
"200784_s_at" 10379 14792 14953 14687 20509
"200785_s_at" 11597 4333 13182 16650 20032
"200786_at" 14440 12873 17755 9118 10226
"200787_s_at" 17766 18113 11113 3518 16950
"200788_s_at" 3089 13481 20056 19809 8112
"200789_at" 17290 20650 19368 19193 3357
"200790_at" 4809 11787 9504 3991 7022
"200791_s_at" 15996 18929 9927 5696 9598
"200792_at" 5285 4351 8171 8946 5707
"200793_s_at" 2364 16416 11534 5516 3821
"200794_x_at" 17426 17909 18161 10417 10862
"200795_at" 3765 12117 7427 6616 21431
"200796_s_at" 21836 18817 655 2775 9669
"200797_s_at" 19847 14766 2820 2676 1822
"200798_x_at" 18321 12709 1158 9630 1971
"200799_at" 15341 5301 8132 10792 9721
"200800_s_at" 3007 13050 8164 18773 5678
"200801_x_at" 15369 7419 13406 13473 12868
"200802_at" 3614 11362 10811 9178 7025
"200803_s_at" 3457 12938 4246 9416 6196
"200804_at" 3927 14748 9226 17160 3376
"200805_at" 5453 4950 10507 9290 6165
"200806_s_at" 16269 11978 4276 11563 5450
"200807_s_at" 14178 7429 10903 13486 17031
"200808_s_at" 17845 14518 19495 8177 18616
"200809_x_at" 15137 13761 17663 17038 17338
"200810_s_at" 3675 3387 8723 17187 7828
"200811_at" 16178 17257 4256 7910 8855
"200812_at" 5308 14262 18264 9817 10231
"200813_s_at" 14675 15400 3561 19992 2250
"200814_at" 5034 16871 19297 8022 8838
"200815_s_at" 17548 13568 19159 9205 18376
"200816_s_at" 15417 15574 9550 8058 6160
"200817_x_at" 8457 7431 13423 13488 12877
"200818_at" 2840 11683 9856 9125 10685
"200819_s_at" 5494 12926 13552 13614 9229
"200820_at" 4579 13339 19154 9458 5790
"200821_at" 19509 5551 7134 6335 6435
"200822_x_at" 17570 11992 11299 11234 7744
"200823_x_at" 2024 14381 20177 7030 16819
"200824_at" 13277 14491 20597 21940 5075
"200825_s_at" 16762 17624 7387 6480 2816
"200826_at" 17005 18106 18700 8587 7467
"200827_at" 18141 20239 7951 9811 10184
"200828_s_at" 15002 19959 7566 10542 3430
"200829_x_at" 15009 11620 9155 4869 8958
"200830_at" 15616 5821 10603 8970 4912
"200831_s_at" 16047 15392 4824 18190 18982
"200832_s_at" 14680 20999 6306 11048 10241
"200833_s_at" 20895 15202 10016 5218 10261
"200834_s_at" 14898 7469 13472 13540 12914
"200835_s_at" 21367 2082 2111 4344 22210
"200836_s_at" 22119 5300 5462 2693 7723
"200837_at" 5252 18449 11427 19188 5097
"200838_at" 19599 19074 7751 10753 6787
"200839_s_at" 14965 17618 9799 10269 7872
"200840_at" 5447 5620 9023 17163 17538
"200841_s_at" 18380 4683 796 6152 21867
"200842_s_at" 4745 12719 6437 4129 17344
"200843_s_at" 14646 15395 19369 6871 11038
"200844_s_at" 3720 5067 11384 17216 9751
"200845_s_at" 15287 11994 7940 7321 11008
"200846_s_at" 5329 16817 5222 6925 3617
"200847_s_at" 5362 3624 5900 9961 10163
"200848_at" 15307 17159 4134 7412 9474
"200849_s_at" 18246 5855 9178 992 9425
"200850_s_at" 14231 12053 6835 4121 6110
"200851_s_at" 5286 5668 9420 2988 4983
"200852_x_at" 14927 2835 8420 10405 4502
"200853_at" 14812 5537 8662 18116 9818
"200854_at" 15062 21149 20512 5381 3020
"200855_at" 21822 13281 6319 6213 3463
"200856_x_at" 795 16688 20705 17681 16764
"200857_s_at" 18523 20876 2648 3947 7399
"200858_s_at" 17302 4897 17981 18543 18897
"200859_x_at" 17584 4473 10875 17016 4369
"200860_s_at" 14387 14102 10180 8228 7087
"200861_at" 19231 19248 11150 5031 18269
"200862_at" 3246 16949 18805 6592 7208
"200863_s_at" 14599 13982 18919 10121 17519
"200864_s_at" 19253 16421 4729 17801 4542
"200865_at" 16576 11080 14662 9486 16604
"200866_s_at" 18767 19405 3872 10170 1415
"200867_at" 17478 12348 7990 2591 10985
"200868_s_at" 17449 12325 4881 4968 6264
"200869_at" 5132 14129 13453 13521 10188
"200870_at" 3527 5967 8129 6702 8313
"200871_s_at" 14350 11498 4791 7813 5198
"200872_at" 3787 13226 18982 13477 18963
"200873_s_at" 5386 14511 11154 19033 8391
"200874_s_at" 20657 11356 11330 20730 20488
"200875_s_at" 2751 4271 20150 21374 19833
"200876_s_at" 16661 13604 9290 18241 9690
"200877_at" 15971 15124 18781 11031 9259
"200878_at" 14263 15848 8808 7273 9497
"200879_s_at" 13268 2609 21990 16776 814
"200880_at" 16379 19890 5581 8359 9056
"200881_s_at" 16470 18486 9588 9544 7660
"200882_s_at" 3641 4692 18455 18235 17670
"200883_at" 16851 14527 3313 18018 3568
"200884_at" 18732 13025 20407 1243 4526
"200885_at" 1541 16266 19124 8599 9020
"200886_s_at" 16635 5670 8893 17048 17287
"200887_s_at" 18650 19822 4283 20736 9789
"200888_s_at" 14709 11755 9169 18491 9913
"200889_s_at" 19223 13468 4096 11751 6528
"200890_s_at" 18676 17037 11213 18574 18776
"200891_s_at" 21225 14084 20537 8047 20761
"200892_s_at" 20524 5335 6703 4383 6903
"200893_at" 14717 14434 11458 8584 8660
"200894_s_at" 5268 16490 3863 17147 5940
"200895_s_at" 18398 18145 10109 3482 18268
"200896_x_at" 15294 5311 18849 5650 11268
"200897_s_at" 2580 15176 10985 17531 5004
"200898_s_at" 19660 22174 5817 3555 7504
"200899_s_at" 4048 11317 18191 17620 3836
"200900_s_at" 1160 14263 4269 17003 18004
"200901_s_at" 18353 3573 19029 20113 10838
"200902_at" 5473 12897 6742 17549 4824
"200903_s_at" 3000 14290 11055 20714 1882
"200904_at" 4710 16049 10028 17101 6217
"200905_x_at" 14413 17681 18801 11927 5171
"200906_s_at" 21175 4138 4447 18916 21331
"200907_s_at" 3997 18926 7980 17627 10089
"200908_s_at" 21055 17959 9098 21447 19641
"200909_s_at" 16346 4476 11241 17595 10011
"200910_at" 3297 5877 7495 9269 6366
"200911_s_at" 15278 17221 9105 7947 6944
"200912_s_at" 3073 14022 6627 9057 8343
"200913_at" 1747 20020 8872 11349 2300
"200914_x_at" 19004 4905 5449 5272 19442
