"inst_3348" "inst_4010" "inst_4128"
"1007_s_at" 10057 6130 6158
"1053_at" 10462 3441 4080
"117_at" 9303 9399 11648
"121_at" 13511 15586 14719
"1255_g_at" 7587 10931 9124
"1294_at" 15045 14316 1074
"1316_at" 13421 15510 16871
"1320_at" 9585 11711 880
"1405_i_at" 6192 19433 9264
"1431_at" 13378 13680 15410
"1438_at" 19516 20317 21909
"1487_at" 20579 14760 16531
"1494_f_at" 430 15429 20428
"1598_g_at" 19318 2593 6593
"160020_at" 10732 18903 4190
"1729_at" 17189 6504 19111
"1773_at" 21637 21832 21858
"177_at" 4939 12318 18106
"179_at" 12588 16278 22219
"1861_at" 13914 1820 16552
"200000_s_at" 2240 6016 14438
"200001_at" 1894 1592 2487
"200002_at" 2675 3733 4898
"200003_s_at" 5084 8149 6516
"200004_at" 10605 4786 3820
"200005_at" 11691 5035 13459
"200006_at" 2613 5436 3933
"200007_at" 2016 4964 5414
"200008_s_at" 12870 5528 12775
"200009_at" 2492 4461 4475
"200010_at" 2013 5037 5521
"200011_s_at" 12182 12859 5787
"200012_x_at" 2322 13875 14804
"200013_at" 10358 13569 13147
"200014_s_at" 2953 2647 3602
"200015_s_at" 10901 4035 5771
"200016_x_at" 10305 12293 6174
"200017_at" 5215 8221 8593
"200018_at" 5201 8216 8583
"200019_s_at" 2200 6618 5690
"200020_at" 17314 16680 19382
"200021_at" 5350 8309 8713
"200022_at" 2608 4223 12409
"200023_s_at" 10470 3908 2580
"200024_at" 1672 12519 4076
"200025_s_at" 3114 6066 5600
"200026_at" 10020 12550 13436
"200027_at" 11757 6272 5344
"200028_s_at" 17743 16596 19474
"200029_at" 1831 12311 6226
"200030_s_at" 3128 6640 5182
"200031_s_at" 5190 8208 8571
"200032_s_at" 5217 5694 8597
"200033_at" 14921 16565 17209
"200034_s_at" 2614 6119 6384
"200035_at" 11780 6001 15091
"200036_s_at" 1933 5744 5854
"200037_s_at" 14529 15421 14038
"200038_s_at" 9859 13568 13044
"200039_s_at" 3086 13685 4715
"200040_at" 12407 5663 6050
"200041_s_at" 9808 4363 3658
"200042_at" 11514 4681 4669
"200043_at" 9855 6185 6500
"200044_at" 2009 3969 3253
"200045_at" 19896 19372 19978
"200046_at" 13615 13076 15054
"200047_s_at" 16999 17265 15467
"200048_s_at" 11197 3816 5544
"200049_at" 20089 19358 15443
"200050_at" 12984 1231 2259
"200051_at" 11019 6249 12866
"200052_s_at" 11815 5588 14212
"200053_at" 13755 5985 6343
"200054_at" 13386 3330 1951
"200055_at" 1699 4238 6679
"200056_s_at" 20228 15568 17585
"200057_s_at" 10966 6259 5986
"200058_s_at" 3156 3829 3014
"200059_s_at" 9885 4067 4721
"200060_s_at" 17790 16320 18275
"200061_s_at" 5188 8207 12425
"200062_s_at" 5066 8139 8456
"200063_s_at" 5255 8251 8628
"200064_at" 12211 6063 14952
"200065_s_at" 12033 13261 15440
"200066_at" 13157 12964 13990
"200067_x_at" 12787 12184 5571
"200068_s_at" 11399 3509 5320
"200069_at" 16667 18981 2517
"200070_at" 1429 12475 3449
"200071_at" 15507 13168 3571
"200072_s_at" 2409 4813 2887
"200073_s_at" 10637 3759 2992
"200074_s_at" 2394 4974 4859
"200075_s_at" 1855 2656 2169
"200076_s_at" 13790 4802 5201
"200077_s_at" 2862 5303 6232
"200078_s_at" 14027 3711 14706
"200079_s_at" 2734 4922 5382
"200080_s_at" 12082 14053 5866
"200081_s_at" 1871 2385 3994
"200082_s_at" 2474 4141 6198
"200083_at" 20061 18784 18668
"200084_at" 10551 3210 2134
"200085_s_at" 2189 3240 4745
"200086_s_at" 2150 4241 3287
"200087_s_at" 9810 2931 5062
"200088_x_at" 5078 6200 8472
"200089_s_at" 2341 4787 4913
"200090_at" 14032 5948 12394
"200091_s_at" 3095 5668 5097
"200092_s_at" 2325 13917 6490
"200093_s_at" 2593 3461 3691
"200094_s_at" 1711 5417 12770
"200095_x_at" 5338 8300 8703
"200096_s_at" 16642 17548 18364
"200097_s_at" 11841 4936 3972
"200098_s_at" 13208 3999 13769
"200099_s_at" 5274 12466 8644
"200593_s_at" 12220 2810 13537
"200594_x_at" 10655 1784 4004
"200595_s_at" 17405 12251 13906
"200596_s_at" 19072 17494 17001
"200597_at" 17980 14130 14229
"200598_s_at" 11337 2838 12801
"200599_s_at" 3064 1501 1770
"200600_at" 4991 1755 7364
"200601_at" 19171 4032 13130
"200602_at" 11205 2521 3052
"200603_at" 10281 3905 2288
"200604_s_at" 9981 2158 3844
"200605_s_at" 13207 3253 3654
"200606_at" 14874 3868 13082
"200607_s_at" 18729 16282 19909
"200608_s_at" 17121 6473 12916
"200609_s_at" 13294 3792 5086
"200610_s_at" 12364 4567 14913
"200611_s_at" 2511 2740 4041
"200612_s_at" 762 14911 4757
"200613_at" 2321 2549 3690
"200614_at" 11065 5674 13190
"200615_s_at" 1887 2116 4034
"200616_s_at" 13499 12283 14941
"200617_at" 16838 5803 17839
"200618_at" 10450 12643 6583
"200619_at" 10330 4166 2805
"200620_at" 10299 4024 3829
"200621_at" 10427 1267 5314
"200622_x_at" 1756 1968 2133
"200623_s_at" 1633 15748 2224
"200624_s_at" 11200 1787 1962
"200625_s_at" 2904 2800 4016
"200626_s_at" 11813 3593 2463
"200627_at" 11648 5692 12474
"200628_s_at" 2651 6121 5241
"200629_at" 1211 2531 2985
"200630_x_at" 3147 12424 12449
"200631_s_at" 13523 6132 12576
"200632_s_at" 12234 5299 6269
"200633_at" 5187 8206 6605
"200634_at" 1546 1969 2643
"200635_s_at" 13414 1284 4753
"200636_s_at" 10121 4768 14731
"200637_s_at" 13674 1564 19389
"200638_s_at" 10831 3683 5061
"200639_s_at" 10213 4245 4891
"200640_at" 10095 3949 4695
"200641_s_at" 12607 6440 14020
"200642_at" 1772 5610 3406
"200643_at" 11029 2250 1285
"200644_at" 13382 16219 14898
"200645_at" 12129 4731 13269
"200646_s_at" 12352 6561 3133
"200647_x_at" 2051 3303 3880
"200648_s_at" 16896 17306 20196
"200649_at" 1287 1324 1037
"200650_s_at" 2638 8109 5232
"200651_at" 2068 2133 5442
"200652_at" 16937 15787 6333
"200653_s_at" 11508 5403 5825
"200654_at" 2478 2367 3134
"200655_s_at" 10311 6170 5416
"200656_s_at" 2276 1938 3410
"200657_at" 9768 5340 6292
"200658_s_at" 1774 1671 2853
"200659_s_at" 12535 15909 14891
"200660_at" 2105 12240 6639
"200661_at" 1018 2236 1913
"200662_s_at" 18476 14423 16511
"200663_at" 10949 6354 5040
"200664_s_at" 22271 22263 22191
"200665_s_at" 6979 11352 8298
"200666_s_at" 21992 21138 21488
"200667_at" 19548 6273 15254
"200668_s_at" 13128 6335 13619
"200669_s_at" 13027 6125 12560
"200670_at" 21918 13637 20714
"200671_s_at" 162 2281 2626
"200672_x_at" 19334 5384 12997
"200673_at" 11349 5752 3551
"200674_s_at" 1981 12162 13428
"200675_at" 10600 5537 3632
"200676_s_at" 21199 5864 20377
"200677_at" 12162 3620 5176
"200678_x_at" 1039 1859 1738
"200679_x_at" 1841 3655 6559
"200680_x_at" 3160 12696 6450
"200681_at" 9896 3523 3293
"200682_s_at" 15296 13926 18283
"200683_s_at" 21060 20489 21998
"200684_s_at" 20594 16507 20271
"200685_at" 20790 19840 20939
"200686_s_at" 19749 17765 16741
"200687_s_at" 14247 14523 13975
"200688_at" 15211 13105 4414
"200689_x_at" 2092 4794 5991
"200690_at" 10148 2676 5322
"200691_s_at" 10514 3125 2756
"200692_s_at" 10257 3469 3755
"200693_at" 10684 4466 4470
"200694_s_at" 15807 18457 16583
"200695_at" 1655 2918 6209
"200696_s_at" 689 12389 3699
"200697_at" 15043 3723 2785
"200698_at" 12991 4750 5668
"200699_at" 11548 3130 13352
"200700_s_at" 12734 12404 6554
"200701_at" 10370 2511 4307
"200702_s_at" 16784 18744 19030
"200703_at" 17284 15832 17539
"200704_at" 17016 13939 16594
"200705_s_at" 2429 4634 5290
"200706_s_at" 19582 14238 20329
"200707_at" 1158 1408 2790
"200708_at" 10161 5640 4033
"200709_at" 3175 5794 2742
"200710_at" 988 391 819
"200711_s_at" 12703 4714 4026
"200712_s_at" 20564 17192 20195
"200713_s_at" 17126 13953 12880
"200714_x_at" 1435 1346 1911
"200715_x_at" 10323 2733 5809
"200716_x_at" 5329 4925 8696
"200717_x_at" 5185 8203 8567
"200718_s_at" 10253 6651 4971
"200719_at" 14356 15095 4306
"200720_s_at" 13747 4235 13539
"200721_s_at" 17619 6608 19980
"200722_s_at" 19057 20314 20883
"200723_s_at" 18220 15941 18442
"200724_at" 19437 18587 18494
"200725_x_at" 1724 5988 12545
"200726_at" 17848 14440 19183
"200727_s_at" 11952 4007 6183
"200728_at" 10186 2861 4158
"200729_s_at" 12203 3825 3780
"200730_s_at" 17512 13483 18479
"200731_s_at" 18339 15476 17460
"200732_s_at" 15642 14276 17121
"200733_s_at" 15947 708 1854
"200734_s_at" 2243 2753 2483
"200735_x_at" 10092 12159 12702
"200736_s_at" 3222 1774 6960
"200737_at" 9902 1701 3185
"200738_s_at" 2122 5584 3746
"200739_s_at" 12351 14484 14991
"200740_s_at" 14439 13462 14095
"200741_s_at" 5068 8140 8458
"200742_s_at" 2461 2379 3873
"200743_s_at" 11960 1499 6564
"200744_s_at" 2499 3621 4108
"200745_s_at" 9879 3752 6020
"200746_s_at" 12049 4414 4942
"200747_s_at" 17811 18726 21859
"200748_s_at" 2040 3605 5646
"200749_at" 16033 5045 13530
"200750_s_at" 11807 14029 14684
"200751_s_at" 10268 2860 4500
"200752_s_at" 1055 2027 2410
"200753_x_at" 15487 14739 15761
"200754_x_at" 15432 16231 15822
"200755_s_at" 18920 19099 18794
"200756_x_at" 19097 20153 16132
"200757_s_at" 18601 20164 19789
"200758_s_at" 16653 20157 20934
"200759_x_at" 11879 17578 3098
"200760_s_at" 15878 19770 19340
"200761_s_at" 15422 16039 14427
"200762_at" 13405 3171 5976
"200763_s_at" 5285 5791 6176
"200764_s_at" 915 9956 4013
"200765_x_at" 2047 10181 3665
"200766_at" 1082 1376 1368
"200767_s_at" 12413 15482 12472
"200768_s_at" 22096 21922 21447
"200769_s_at" 21292 21967 21800
"200770_s_at" 2647 4579 6245
"200771_at" 15612 20156 16442
"200772_x_at" 1963 6458 13106
"200773_x_at" 10618 5664 13327
"200774_at" 10040 4953 4086
"200775_s_at" 2871 5949 12903
"200776_s_at" 12648 6197 5936
"200777_s_at" 11927 15399 14276
"200778_s_at" 10974 5177 6529
"200779_at" 14586 3034 5735
"200780_x_at" 1487 3126 4202
"200781_s_at" 2462 6211 13182
"200782_at" 9771 2983 1824
"200783_s_at" 17222 13945 14673
"200784_s_at" 6820 2085 10331
"200785_s_at" 8401 7569 10906
"200786_at" 10525 5883 5332
"200787_s_at" 10324 4743 3908
"200788_s_at" 2894 1793 1821
"200789_at" 9777 4745 3519
"200790_at" 14702 12520 15233
"200791_s_at" 11623 5355 4145
"200792_at" 2397 3307 3344
"200793_s_at" 10936 1681 1369
"200794_x_at" 16123 15395 16179
"200795_at" 13559 1424 380
"200796_s_at" 22191 21717 22273
"200797_s_at" 15731 12791 2043
"200798_x_at" 15536 4782 1757
"200799_at" 22184 20530 21954
"200800_s_at" 22283 22260 22282
"200801_x_at" 5034 8113 8423
"200802_at" 10255 5737 3480
"200803_s_at" 10750 4563 4802
"200804_at" 2528 6267 3812
"200805_at" 1266 2888 4485
"200806_s_at" 9947 5480 6457
"200807_s_at" 2909 6531 8435
"200808_s_at" 2344 12930 2768
"200809_x_at" 1985 5386 5328
"200810_s_at" 13387 5607 4816
"200811_at" 18587 15267 17467
"200812_at" 2713 1453 3928
"200813_s_at" 18596 19946 20846
"200814_at" 960 1786 2670
"200815_s_at" 16588 17672 15393
"200816_s_at" 21418 21327 21529
"200817_x_at" 5045 8125 8437
"200818_at" 10261 6140 4435
"200819_s_at" 1898 6305 5940
"200820_at" 2019 2492 3995
"200821_at" 16102 14444 5492
"200822_x_at" 1410 3443 3710
"200823_x_at" 1526 12999 6404
"200824_at" 1650 1905 17607
"200825_s_at" 2258 4716 2793
"200826_at" 1889 5730 13261
"200827_at" 9976 3446 4210
"200828_s_at" 21174 19705 21172
"200829_x_at" 18662 15567 16413
"200830_at" 3168 3411 3709
"200831_s_at" 2428 15013 5001
"200832_s_at" 10391 12736 5898
"200833_s_at" 15554 6521 6164
"200834_s_at" 5103 8161 8495
"200835_s_at" 1404 13855 19804
"200836_s_at" 2045 1407 4800
"200837_at" 10198 2269 12862
"200838_at" 3053 2182 6027
"200839_s_at" 2679 2286 3144
"200840_at" 11110 6511 6179
"200841_s_at" 10825 6364 4253
"200842_s_at" 2354 2601 1970
"200843_s_at" 2289 4759 12852
"200844_s_at" 670 5019 3626
"200845_s_at" 11114 6339 5470
"200846_s_at" 2177 2080 2722
"200847_s_at" 12005 6429 13434
"200848_at" 12895 4328 12586
"200849_s_at" 1835 3769 4271
"200850_s_at" 10169 3783 2859
"200851_s_at" 20248 21279 20821
"200852_x_at" 1637 2499 3069
"200853_at" 11122 16634 14999
"200854_at" 13170 6497 13670
"200855_at" 13556 12493 4308
"200856_x_at" 12721 13063 15732
"200857_s_at" 17511 18304 15124
"200858_s_at" 1751 3604 6434
"200859_x_at" 234 1841 3346
"200860_s_at" 17749 5644 17366
"200861_at" 17206 14384 14056
"200862_at" 11839 12683 5507
"200863_s_at" 14301 14310 14426
"200864_s_at" 13792 16832 3940
"200865_at" 9378 15756 13714
"200866_s_at" 1890 1009 1489
"200867_at" 19228 14334 18772
"200868_s_at" 16767 13097 16891
"200869_at" 2808 6610 6435
"200870_at" 12693 12932 4836
"200871_s_at" 1348 1597 1388
"200872_at" 12925 12518 13245
"200873_s_at" 3151 6077 3319
"200874_s_at" 15271 19935 18923
"200875_s_at" 13652 17255 15823
"200876_s_at" 10833 12986 12494
"200877_at" 10401 13562 13733
"200878_at" 16644 15180 6157
"200879_s_at" 2265 17721 12337
"200880_at" 22061 16493 21903
"200881_s_at" 21020 17776 21836
"200882_s_at" 1603 2859 3461
"200883_at" 10048 2501 3155
"200884_at" 2031 1233 4780
"200885_at" 2320 3946 3113
"200886_s_at" 2956 13376 6383
"200887_s_at" 12713 5257 5126
"200888_s_at" 11247 13758 5746
"200889_s_at" 19591 17741 18577
"200890_s_at" 17441 13700 17574
"200891_s_at" 12702 15986 3141
"200892_s_at" 20749 20220 20040
"200893_at" 18791 17443 17892
"200894_s_at" 10884 3015 14564
"200895_s_at" 11775 1217 13393
"200896_x_at" 2272 5070 4574
"200897_s_at" 10185 2365 940
"200898_s_at" 14536 18577 15264
"200899_s_at" 20116 19365 18083
"200900_s_at" 14051 20482 17276
"200901_s_at" 15247 14761 13253
"200902_at" 11372 2830 3520
"200903_s_at" 2401 3333 4491
"200904_at" 2390 6291 4575
"200905_x_at" 12243 2580 6347
"200906_s_at" 10361 15244 3147
"200907_s_at" 10504 2143 2690
"200908_s_at" 16578 14434 4237
"200909_s_at" 3026 5814 4100
"200910_at" 9823 5174 6203
"200911_s_at" 20008 14099 19658
"200912_s_at" 14822 18256 4888
"200913_at" 13436 12587 6648
"200914_x_at" 11237 4876 2515
"200915_x_at" 1095 5464 2691
"200916_at" 2246 5927 4260
"200917_s_at" 12099 16900 5187
"200918_s_at" 16436 14741 17657
"200919_at" 21150 21730 20722
"200920_s_at" 12929 2362 1302
"200921_s_at" 12649 2087 465
"200922_at" 2934 2939 6361
"200923_at" 10964 1081 2545
"200924_s_at" 13030 19476 4560
"200925_at" 911 3205 3218
"200926_at" 5286 8265 8654
"200927_s_at" 20928 20763 21075
"200928_s_at" 16402 8796 1457
"200929_at" 10534 1950 5155
"200930_s_at" 6805 18156 9963
"200931_s_at" 20316 13630 17415
"200932_s_at" 11419 4736 4878
"200933_x_at" 5238 8236 8614
"200934_at" 12781 5611 13512
"200935_at" 10408 1323 17818
"200936_at" 5245 8242 8620
"200937_s_at" 1463 5346 4535
"200938_s_at" 6894 7733 9431
"200939_s_at" 1467 6017 13173
"200940_s_at" 19605 19697 17860
"200941_at" 10858 5023 5657
"200942_s_at" 2544 3275 4565
"200943_at" 9836 6506 5494
"200944_s_at" 2700 15042 5002
"200945_s_at" 10908 4524 2481
"200946_x_at" 2609 5012 2972
"200947_s_at" 1691 1777 2005
"200948_at" 3044 3322 5073
"200949_x_at" 2491 5456 12398
"200950_at" 13302 12236 16397
"200951_s_at" 7353 11112 8498
"200952_s_at" 459 1516 9824
"200953_s_at" 5887 15932 16667
"200954_at" 11470 6086 15857
"200955_at" 12233 6432 13369
"200956_s_at" 1228 3239 5123
"200957_s_at" 913 1670 1001
"200958_s_at" 10654 12626 3139
"200959_at" 13737 3454 4666
"200960_x_at" 10390 12405 6606
"200961_at" 18577 19839 16525
"200962_at" 19341 16271 20292
"200963_x_at" 5288 5714 8657
"200964_at" 1626 1439 4310
"200965_s_at" 12443 2112 3049
"200966_x_at" 2096 3065 4266
"200967_at" 11000 5577 4187
"200968_s_at" 1728 6484 4869
"200969_at" 16575 2194 15181
"200970_s_at" 19272 13009 18425
"200971_s_at" 13746 1892 5765
"200972_at" 13673 12851 16283
"200973_s_at" 14168 6597 20144
"200974_at" 1674 15477 2322
"200975_at" 3030 13493 5686
"200976_s_at" 11097 5154 2548
"200977_s_at" 11212 4062 2709
"200978_at" 11719 3741 4028
"200979_at" 11724 1210 17138
"200980_s_at" 10089 3738 3027
"200981_x_at" 1311 2721 3083
"200982_s_at" 2282 3448 4078
"200983_x_at" 3094 3803 3224
"200984_s_at" 10574 3094 4134
"200985_s_at" 15162 6022 4551
"200986_at" 5321 9971 8800
"200987_x_at" 13832 13520 14320
"200988_s_at" 17754 16895 16084
"200989_at" 14289 13367 4238
"200990_at" 2135 4923 5044
"200991_s_at" 10387 6078 13248
"200992_at" 14893 15903 15111
"200993_at" 17133 14988 16345
"200994_at" 14962 12690 13892
"200995_at" 20654 16442 20560
