"inst_2577" "inst_3439" "inst_3700" "inst_4722" "inst_7398"
"1007_s_at" 347 21262 11967 15500 4204
"1053_at" 5825 2597 4236 1372 5026
"117_at" 12814 14159 18132 12788 9466
"121_at" 8686 10773 3721 16407 7826
"1255_g_at" 18472 16960 16960 12547 11670
"1294_at" 6934 20135 1587 22128 10615
"1316_at" 11832 3683 8141 16383 5596
"1320_at" 18778 12710 21506 1951 15989
"1405_i_at" 9948 19177 11979 18828 16086
"1431_at" 21706 16287 13366 20701 15258
"1438_at" 16804 8136 658 6236 2836
"1487_at" 10007 4842 9559 664 4713
"1494_f_at" 21292 20460 10581 388 13881
"1598_g_at" 2381 20264 6775 18982 1999
"160020_at" 1907 8249 14375 21244 3661
"1729_at" 7688 9090 13174 19815 20928
"1773_at" 216 1189 13964 5006 21627
"177_at" 4019 19648 16546 1632 15657
"179_at" 2693 3663 4456 3471 21450
"1861_at" 9231 441 20530 7876 3272
"200000_s_at" 4669 5797 20431 20116 17510
"200001_at" 4937 5395 9520 8186 17672
"200002_at" 12423 11408 12719 6731 17629
"200003_s_at" 15540 11589 16380 7257 8248
"200004_at" 9600 6506 12605 16876 8434
"200005_at" 10130 9548 13905 19506 7760
"200006_at" 9060 9538 13860 7417 7956
"200007_at" 5593 10538 11696 7518 17898
"200008_s_at" 1869 5177 14706 4197 20024
"200009_at" 10233 9012 11853 16163 8564
"200010_at" 13687 8833 19684 14981 19784
"200011_s_at" 10115 4568 12169 15832 6287
"200012_x_at" 20765 21213 20526 7183 18162
"200013_at" 12046 9759 14389 5852 8653
"200014_s_at" 6896 9571 4680 7824 6878
"200015_s_at" 7301 3655 7864 16196 4564
"200016_x_at" 15475 10906 14554 6735 6180
"200017_at" 15635 11136 16444 7552 8874
"200018_at" 15626 11586 16437 16055 7668
"200019_s_at" 13679 9268 20096 15803 17908
"200020_at" 8733 6897 4975 19113 6531
"200021_at" 15732 20723 16513 10489 5950
"200022_at" 15557 11067 14206 6137 17442
"200023_s_at" 11095 9117 9081 18392 6283
"200024_at" 13485 9955 20553 15253 19809
"200025_s_at" 15625 11722 12082 15913 5976
"200026_at" 15736 21204 16516 5542 7130
"200027_at" 8995 9828 11397 15367 6966
"200028_s_at" 11962 11249 9535 18225 8669
"200029_at" 15590 20899 13631 15741 7640
"200030_s_at" 12024 11285 13533 15702 8620
"200031_s_at" 15616 11626 16430 16479 18445
"200032_s_at" 15637 20760 16446 6749 9052
"200033_at" 7835 10270 12905 5528 8525
"200034_s_at" 12863 11511 14550 16215 8976
"200035_at" 12056 11809 4669 4564 1498
"200036_s_at" 11407 9269 13958 18242 8719
"200037_s_at" 8488 8104 8719 4111 6021
"200038_s_at" 15712 11763 14382 6752 16899
"200039_s_at" 4727 4348 13776 19074 18130
"200040_at" 9938 10471 9370 15821 7471
"200041_s_at" 11035 5660 6988 19435 19110
"200042_at" 6963 6645 8633 18895 5879
"200043_at" 8653 8842 13334 16319 4916
"200044_at" 6847 7366 12718 17266 7309
"200045_at" 9270 7988 10748 17021 4933
"200046_at" 3135 7711 5983 7308 7108
"200047_s_at" 6897 10552 8898 17265 18644
"200048_s_at" 9331 10672 12987 8259 17495
"200049_at" 7545 3411 9061 19601 4501
"200050_at" 8693 6183 19693 4433 5207
"200051_at" 9130 2581 9454 8263 17661
"200052_s_at" 3920 3471 10388 4769 19723
"200053_at" 2465 8599 21061 19802 21416
"200054_at" 2857 4401 2330 15281 9181
"200055_at" 9343 8213 11668 7446 5989
"200056_s_at" 4478 2930 2805 6208 7512
"200057_s_at" 12854 9911 13876 16218 5477
"200058_s_at" 5292 4849 10895 15697 2695
"200059_s_at" 8463 6345 13284 7106 17830
"200060_s_at" 7261 4299 6189 18899 6612
"200061_s_at" 15614 20929 19822 15027 17740
"200062_s_at" 15528 20650 16368 10201 8932
"200063_s_at" 15664 20624 16462 10405 16789
"200064_at" 7270 8756 13589 19380 17985
"200065_s_at" 9256 5526 13710 15218 16829
"200066_at" 12261 3856 20372 3565 8105
"200067_x_at" 7690 9270 12257 5918 8769
"200068_s_at" 11577 10917 9835 16811 17527
"200069_at" 9515 4126 5143 4192 6352
"200070_at" 11327 6837 7084 2339 870
"200071_at" 3645 9990 11064 19330 17707
"200072_s_at" 6470 6809 11227 16905 17159
"200073_s_at" 11999 5194 11391 4268 1583
"200074_s_at" 10886 7478 14178 5026 19595
"200075_s_at" 7612 5226 13639 16341 17091
"200076_s_at" 7582 5997 6723 7807 4700
"200077_s_at" 13104 8855 13052 7853 6913
"200078_s_at" 7944 3204 9725 4887 5376
"200079_s_at" 9140 10612 9869 8164 6968
"200080_s_at" 13739 10648 12848 2712 3966
"200081_s_at" 11645 11172 13967 16297 8055
"200082_s_at" 15653 20201 20244 6859 17225
"200083_at" 11350 4017 12063 16560 5151
"200084_at" 6822 6962 6843 7511 8640
"200085_s_at" 8332 8548 14067 16549 9177
"200086_s_at" 7190 10123 10583 7563 5850
"200087_s_at" 8223 9553 10121 16831 4962
"200088_x_at" 15536 20577 19853 15144 17420
"200089_s_at" 13139 11612 13711 4108 8302
"200090_at" 10699 6456 5582 5173 4135
"200091_s_at" 12830 8568 19864 8117 5212
"200092_s_at" 20019 20755 20430 18545 17539
"200093_s_at" 3662 4639 6717 7462 4102
"200094_s_at" 9744 8931 13657 18136 16903
"200095_x_at" 15719 20718 16504 10480 8080
"200096_s_at" 484 525 9423 3321 4068
"200097_s_at" 8170 6378 11517 4494 17322
"200098_s_at" 9729 10159 11969 15532 7599
"200099_s_at" 15673 20401 14585 7705 8761
"200593_s_at" 8630 4371 13436 19848 3198
"200594_x_at" 11220 7679 11048 15588 18344
"200595_s_at" 6962 7567 7678 19342 8247
"200596_s_at" 5892 5460 13753 19403 7718
"200597_at" 2245 20669 20276 6615 2681
"200598_s_at" 2105 4882 12761 15203 7177
"200599_s_at" 10980 10171 12582 7586 9025
"200600_at" 10099 20081 7673 9381 7334
"200601_at" 7170 887 1060 7950 2037
"200602_at" 1114 1878 3059 6082 1073
"200603_at" 7242 4714 7699 3581 4718
"200604_s_at" 123 4310 8817 15950 18150
"200605_s_at" 2457 3553 5361 4954 19519
"200606_at" 21391 3956 7478 15604 3783
"200607_s_at" 1312 9649 9876 2923 17061
"200608_s_at" 8086 6850 9893 6421 3197
"200609_s_at" 4166 2805 11702 17537 4274
"200610_s_at" 5255 8759 9739 15988 5653
"200611_s_at" 3727 1159 6968 7675 8673
"200612_s_at" 162 10613 3352 21826 2298
"200613_at" 4037 7954 11689 17375 17739
"200614_at" 9388 20394 13742 18588 17055
"200615_s_at" 2400 7538 13277 17976 18794
"200616_s_at" 8574 11251 11790 17337 18937
"200617_at" 10082 2160 8917 20778 3264
"200618_at" 10692 3990 12634 16117 5598
"200619_at" 10055 7129 6241 19181 4796
"200620_at" 10199 7732 12275 4917 19816
"200621_at" 6353 6275 5906 15049 7968
"200622_x_at" 3628 7526 11704 3880 3403
"200623_s_at" 10652 10804 8884 7237 855
"200624_s_at" 2278 7533 3563 19610 16773
"200625_s_at" 10889 8906 12999 15400 5006
"200626_s_at" 8241 8470 6082 16795 18229
"200627_at" 12353 20880 19677 6761 17028
"200628_s_at" 728 1066 21197 6006 21108
"200629_at" 3913 3540 11856 18657 8277
"200630_x_at" 12120 20461 14291 6891 18988
"200631_s_at" 8559 11274 9564 19061 20429
"200632_s_at" 9222 9211 11488 3729 19169
"200633_at" 12766 20726 16429 16313 8486
"200634_at" 11790 6414 11899 17505 5286
"200635_s_at" 14722 7224 4807 2302 6344
"200636_s_at" 14392 3497 10177 18207 2039
"200637_s_at" 15854 2705 1430 19311 989
"200638_s_at" 3597 6214 10237 6819 18648
"200639_s_at" 6923 3716 9530 6660 7509
"200640_at" 6198 5355 11560 20173 16761
