"inst_7071" "inst_7082" "inst_7087"
"1007_s_at" 6956 16292 5147
"1053_at" 19625 17086 6213
"117_at" 8988 7730 10542
"121_at" 16679 20676 2262
"1255_g_at" 11250 8189 11544
"1294_at" 8543 10741 10850
"1316_at" 9441 10874 4599
"1320_at" 15023 12518 10894
"1405_i_at" 11447 11578 11731
"1431_at" 14739 10950 9117
"1438_at" 3033 13772 6472
"1487_at" 2815 21034 1642
"1494_f_at" 2034 6246 2222
"1598_g_at" 308 15168 3900
"160020_at" 4253 2175 2088
"1729_at" 4917 1201 18916
"1773_at" 21461 3057 18625
"177_at" 3579 5936 15659
"179_at" 353 11180 21866
"1861_at" 19034 3729 21392
"200000_s_at" 5863 19943 6840
"200001_at" 18554 16296 2805
"200002_at" 7031 16412 20875
"200003_s_at" 17596 17227 7518
"200004_at" 6242 17091 16681
"200005_at" 5991 3633 2552
"200006_at" 16611 14847 18458
"200007_at" 7015 17121 16975
"200008_s_at" 20363 21442 17873
"200009_at" 6911 13734 5996
"200010_at" 16444 15308 20785
"200011_s_at" 5631 15585 7656
"200012_x_at" 16984 2547 7469
"200013_at" 18119 2865 17968
"200014_s_at" 6054 4335 5239
"200015_s_at" 5127 15694 17705
"200016_x_at" 7599 15465 17383
"200017_at" 16429 17819 20729
"200018_at" 6710 2685 18387
"200019_s_at" 16277 2479 18316
"200020_at" 5415 2574 4957
"200021_at" 18454 15272 4018
"200022_at" 6516 2334 21189
"200023_s_at" 16201 14968 16462
"200024_at" 18398 14693 17535
"200025_s_at" 5895 15024 18068
"200026_at" 6745 3086 16452
"200027_at" 5327 18179 16591
"200028_s_at" 2954 3312 2759
"200029_at" 16388 13810 4977
"200030_s_at" 16421 4047 6897
"200031_s_at" 7651 3660 18958
"200032_s_at" 7008 2628 5020
"200033_at" 5240 16366 18673
"200034_s_at" 6663 13404 17457
"200035_at" 5692 3823 3032
"200036_s_at" 17865 14324 18135
"200037_s_at" 3246 18386 17512
"200038_s_at" 17417 3092 16602
"200039_s_at" 16535 16929 3004
"200040_at" 5418 14408 17586
"200041_s_at" 6397 16545 3007
"200042_at" 5180 14547 1840
"200043_at" 5889 15892 18194
"200044_at" 6104 18259 3596
"200045_at" 7070 14644 4072
"200046_at" 18475 18675 16760
"200047_s_at" 3462 20655 18299
"200048_s_at" 6793 14458 6278
"200049_at" 985 21316 4103
"200050_at" 5087 14920 18235
"200051_at" 4855 15057 6100
"200052_s_at" 7499 19332 19491
"200053_at" 18840 13884 1308
"200054_at" 2576 19328 21419
"200055_at" 16812 15746 2660
"200056_s_at" 6869 20167 6364
"200057_s_at" 5858 14333 5534
"200058_s_at" 6590 16840 6052
"200059_s_at" 6814 18984 18460
"200060_s_at" 16278 16323 2749
"200061_s_at" 17933 3625 7724
"200062_s_at" 17483 3612 7621
"200063_s_at" 16833 17156 18813
"200064_at" 6703 15079 18723
"200065_s_at" 17779 16797 16763
"200066_at" 17510 879 20982
"200067_x_at" 5892 19097 5601
"200068_s_at" 7041 14044 5572
"200069_at" 5995 20499 5824
"200070_at" 207 2827 3016
"200071_at" 1107 21056 1636
"200072_s_at" 6133 16990 3321
"200073_s_at" 2515 19070 18015
"200074_s_at" 17396 14150 18314
"200075_s_at" 7473 16207 6986
"200076_s_at" 6016 4458 2614
"200077_s_at" 17787 14057 19025
"200078_s_at" 7332 4503 19815
"200079_s_at" 17832 3025 1414
"200080_s_at" 16538 16722 4341
"200081_s_at" 18499 13731 20413
"200082_s_at" 17730 3985 6950
"200083_at" 1003 15059 19233
"200084_at" 2210 17647 17204
"200085_s_at" 16903 4054 19434
"200086_s_at" 17319 16492 18044
"200087_s_at" 3621 18566 6182
"200088_x_at" 18355 3394 6181
"200089_s_at" 5248 16098 7106
"200090_at" 2024 20141 17172
"200091_s_at" 16566 17946 20788
"200092_s_at" 16181 16461 19147
