"inst_1498" "inst_1916" "inst_1998" "inst_4018" "inst_4136"
"1007_s_at" 5420 16358 1590 16147 4651
"1053_at" 16278 18007 21244 17524 18202
"117_at" 14888 10055 1099 12536 10602
"121_at" 5251 15939 16343 2923 6931
"1255_g_at" 10039 8451 8604 13253 9038
"1294_at" 20008 16279 16573 16991 19485
"1316_at" 18869 13338 17157 16631 21106
"1320_at" 2234 5785 13219 598 505
"1405_i_at" 10623 10057 1886 16282 9784
"1431_at" 14562 12593 2681 2413 1558
"1438_at" 21423 8002 12314 21776 14101
"1487_at" 4594 16303 14748 6175 5974
"1494_f_at" 21045 17870 15256 9624 2503
"1598_g_at" 21967 16719 14814 17658 18947
"160020_at" 3692 3339 14914 18068 4945
"1729_at" 19194 20080 19278 20420 15859
"1773_at" 2144 3641 8799 7841 6219
"177_at" 13338 5943 405 467 267
"179_at" 2557 21338 14544 1018 3254
"1861_at" 5565 3665 4822 16257 5333
"200000_s_at" 16086 2807 16426 16861 8187
"200001_at" 7946 3364 18908 16753 5965
"200002_at" 7006 4490 1417 16866 6507
"200003_s_at" 6822 3039 1165 11682 8036
"200004_at" 7496 3871 21291 16037 6659
"200005_at" 5814 3401 17803 7002 5861
"200006_at" 17618 17886 18625 16476 14456
"200007_at" 6420 16911 16973 5488 15072
"200008_s_at" 7434 15745 15552 6948 20064
"200009_at" 7794 4415 17458 9899 16664
"200010_at" 6847 3121 15352 18406 7025
"200011_s_at" 16211 4026 20697 18121 14175
"200012_x_at" 6140 4314 14790 9454 15884
"200013_at" 16562 2856 14725 17384 7771
"200014_s_at" 17041 4615 19066 6353 16223
"200015_s_at" 17214 18254 20832 7850 14955
"200016_x_at" 6638 19280 14185 9112 7913
"200017_at" 7588 1741 1105 11754 10166
"200018_at" 5290 15539 1365 16554 10154
"200019_s_at" 17936 18832 13916 17745 14221
"200020_at" 19447 20318 22010 18971 18362
"200021_at" 10470 4421 13422 11835 10306
"200022_at" 6775 3849 1553 9993 15381
"200023_s_at" 6687 3550 15532 6814 3822
"200024_at" 6774 2494 2177 15944 5647
"200025_s_at" 5500 15893 2200 9742 6452
"200026_at" 4554 17311 1932 16326 7007
"200027_at" 2310 2085 17705 1887 5033
"200028_s_at" 18596 19531 20693 8411 19021
"200029_at" 16995 3358 1613 9418 7799
"200030_s_at" 5730 19957 18123 9639 4557
"200031_s_at" 7585 2193 974 11741 10141
"200032_s_at" 6800 17032 1574 17347 10170
"200033_at" 20092 20462 18357 17239 16792
"200034_s_at" 15942 4850 14784 16423 5474
"200035_at" 3404 4279 1630 7810 4982
"200036_s_at" 5989 3992 1645 8506 5828
"200037_s_at" 7709 19213 20712 7848 15367
"200038_s_at" 7711 5199 2055 9632 7156
"200039_s_at" 18084 16879 21383 16862 14786
"200040_at" 7287 16999 17190 8929 15553
"200041_s_at" 16069 16794 20280 17065 6915
"200042_at" 18456 4403 15725 6750 4803
"200043_at" 18468 16030 20424 18048 6272
"200044_at" 4714 15724 20515 10061 7709
"200045_at" 16654 4621 14580 15985 14561
"200046_at" 16990 17885 20241 9002 15709
"200047_s_at" 7308 19456 17090 3753 7650
"200048_s_at" 7163 5026 15675 8034 5836
"200049_at" 2225 1765 1889 8505 3360
"200050_at" 1912 1239 21113 1414 5137
"200051_at" 5455 4522 805 16949 6609
"200052_s_at" 17710 1807 17131 8213 16230
"200053_at" 19397 3835 2026 17124 17938
"200054_at" 2502 4454 15232 4452 15664
"200055_at" 17069 16004 13533 17170 7246
"200056_s_at" 16215 17934 21365 5710 16729
"200057_s_at" 15793 19831 17244 9374 15217
"200058_s_at" 5056 16010 18169 17653 3989
"200059_s_at" 7332 16541 19535 6137 16468
"200060_s_at" 5552 16697 17126 6819 3993
"200061_s_at" 6922 3870 2044 11739 10138
"200062_s_at" 10602 3621 796 11672 10026
"200063_s_at" 16637 21770 13764 11778 10206
"200064_at" 16105 4738 20897 9620 16981
"200065_s_at" 16209 1949 15374 16902 14646
"200066_at" 17774 5020 14939 19174 14942
"200067_x_at" 6839 19774 20076 4702 18817
"200068_s_at" 17014 3527 19091 7247 7627
"200069_at" 20624 19936 18804 3736 16718
"200070_at" 3382 16555 21437 16442 3778
"200071_at" 16246 2145 18409 1437 15979
"200072_s_at" 17320 4987 21721 17533 18257
"200073_s_at" 19225 18500 20716 6338 16722
"200074_s_at" 6645 2817 15198 16178 4685
"200075_s_at" 16809 3020 15625 17245 7351
"200076_s_at" 17358 5180 19319 15743 18973
"200077_s_at" 5826 16453 15767 10170 6325
"200078_s_at" 18666 4706 18181 10101 19252
"200079_s_at" 19125 16084 19298 16266 17731
"200080_s_at" 15851 20996 17635 15680 7681
"200081_s_at" 5987 4617 1356 8382 14791
"200082_s_at" 7206 3102 17619 16776 8148
"200083_at" 5950 18340 18474 6222 7527
"200084_at" 17191 16417 17618 5885 15926
"200085_s_at" 17186 4325 13783 16131 14548
"200086_s_at" 5876 4236 18797 7653 6893
"200087_s_at" 6650 3839 20827 10123 6800
"200088_x_at" 6936 4557 1190 16731 10035
"200089_s_at" 7196 2511 1822 7012 5483
"200090_at" 4379 17255 14355 2057 4820
"200091_s_at" 7645 4018 14953 17819 3298
"200092_s_at" 7942 3103 846 19055 7243
"200093_s_at" 17309 15518 18113 5775 7175
"200094_s_at" 3830 1103 13776 9288 3610
"200095_x_at" 16107 17939 1766 11824 10295
"200096_s_at" 19557 15589 19430 16718 21005
"200097_s_at" 18332 21235 20542 8972 7755
"200098_s_at" 6771 16260 20112 8597 8079
"200099_s_at" 7714 5097 13375 16191 10224
"200593_s_at" 5963 2457 18106 6248 19160
"200594_x_at" 18142 19064 21096 9948 15609
"200595_s_at" 2884 17665 21701 8406 812
"200596_s_at" 4672 4038 19767 7642 3391
"200597_at" 20608 21196 22261 19259 7008
"200598_s_at" 16341 238 14917 4534 16005
"200599_s_at" 4761 601 15671 7372 6419
"200600_at" 12646 2473 20797 16988 11077
"200601_at" 20501 20767 17151 17634 5118
"200602_at" 1217 5172 17557 2894 4396
"200603_at" 5121 20029 19719 7404 5689
"200604_s_at" 3821 270 2074 4528 15952
"200605_s_at" 4105 16882 19558 5749 17896
"200606_at" 3102 18181 8079 3426 6282
"200607_s_at" 5477 4682 13512 2110 15299
"200608_s_at" 5806 21512 19252 7490 4784
"200609_s_at" 16733 2621 21384 20175 15319
"200610_s_at" 6824 15534 17801 7422 15828
"200611_s_at" 5919 3984 19570 8702 5148
"200612_s_at" 16409 20402 20338 17971 6009
"200613_at" 7031 17001 17303 17767 14511
"200614_at" 7770 3259 20982 16325 7324
"200615_s_at" 17838 17642 18837 8974 7830
"200616_s_at" 21568 19174 22150 7226 20056
"200617_at" 20139 18792 21083 19905 7436
"200618_at" 20111 16992 17335 19775 16658
"200619_at" 5622 2050 17465 15977 5105
"200620_at" 4689 17405 2178 18001 18034
"200621_at" 7327 2705 14571 8215 4286
"200622_x_at" 18021 19436 18111 15750 7752
"200623_s_at" 18377 3965 21049 20704 7059
"200624_s_at" 16857 17253 20156 4263 7446
"200625_s_at" 5395 3383 17117 16628 5549
"200626_s_at" 7947 17545 16889 9108 5724
"200627_at" 17661 18427 20679 16424 15873
"200628_s_at" 1254 452 1832 675 1171
"200629_at" 1058 1520 16615 338 2149
"200630_x_at" 7842 19821 18541 9228 8059
"200631_s_at" 16288 17061 20590 7730 15264
"200632_s_at" 20750 1963 21260 10145 14280
"200633_at" 16309 5011 15615 11738 8167
"200634_at" 6160 2567 18491 20044 3059
"200635_s_at" 17923 15980 4581 4598 7780
"200636_s_at" 2984 16421 12134 7348 1243
"200637_s_at" 18148 15495 4252 16694 17157
"200638_s_at" 16362 15482 17549 8744 14994
"200639_s_at" 17868 4397 18404 18380 15104
"200640_at" 16855 15587 17520 16464 14030
"200641_s_at" 18451 2302 18631 6755 20094
"200642_at" 16778 3990 20011 17400 15328
"200643_at" 6732 17180 1311 5983 308
"200644_at" 19598 21630 20083 17679 16982
"200645_at" 4647 2881 16733 5602 7865
"200646_s_at" 7609 6126 9196 19168 1244
"200647_x_at" 6636 2297 19070 7057 7818
"200648_s_at" 19744 6529 17527 16842 16856
"200649_at" 17162 5117 18897 20156 746
"200650_s_at" 17594 17992 20607 11644 18200
"200651_at" 6655 1522 14531 9066 5264
"200652_at" 17544 3639 18907 9176 5731
"200653_s_at" 20939 16146 17184 9526 6978
"200654_at" 6711 1927 17688 9200 3886
"200655_s_at" 20337 18702 17495 15724 15081
"200656_s_at" 15968 2213 18369 5957 3036
"200657_at" 6593 17283 18883 10055 8200
"200658_s_at" 16719 3208 18931 16923 17253
"200659_s_at" 17650 21365 21542 20898 21289
"200660_at" 5155 2683 15503 17942 3335
"200661_at" 17451 3512 16422 8580 4546
"200662_s_at" 3750 19142 19407 18422 8143
"200663_at" 5105 16220 18175 8588 7166
"200664_s_at" 19852 4014 1498 7179 20256
"200665_s_at" 12182 8756 6576 14846 13838
"200666_s_at" 19829 20469 18599 5406 19775
"200667_at" 19180 4819 16450 6628 17477
"200668_s_at" 5994 4461 15238 6027 6483
"200669_s_at" 5853 1687 16880 4307 14774
"200670_at" 6690 56 14313 37 3823
"200671_s_at" 991 6012 3799 8196 16457
"200672_x_at" 1625 1538 12580 1913 19346
"200673_at" 5276 3924 19839 6962 6214
"200674_s_at" 16617 4293 876 10068 7314
"200675_at" 5475 17451 19320 18200 5663
"200676_s_at" 21864 1555 2077 19322 20841
"200677_at" 2999 18506 14889 8238 6468
"200678_x_at" 3144 1886 1415 4638 3542
"200679_x_at" 18584 4110 18174 15970 16670
"200680_x_at" 15856 18215 19870 16171 14026
"200681_at" 18526 17930 18418 9490 8040
"200682_s_at" 19987 16171 17330 19075 19681
"200683_s_at" 20786 17973 17591 19746 17162
"200684_s_at" 19097 15967 21131 16783 19750
"200685_at" 19548 22000 15933 16664 20181
"200686_s_at" 6220 3977 17264 3718 17829
"200687_s_at" 6603 17804 21112 20389 14696
"200688_at" 17103 16778 20680 20365 1022
"200689_x_at" 5558 2780 14736 7065 14908
"200690_at" 16698 3332 19960 4928 7448
"200691_s_at" 6939 1321 17463 4190 14306
"200692_s_at" 7065 1495 20244 4230 4950
"200693_at" 16428 16354 21638 15646 7948
"200694_s_at" 20396 20202 21743 18895 19137
"200695_at" 16682 1249 17788 21924 15194
"200696_s_at" 17698 4935 715 10141 5252
"200697_at" 3238 4492 21487 8364 18892
"200698_at" 16820 15514 18791 7867 6759
"200699_at" 17858 3781 16885 10018 16089
"200700_s_at" 5505 3881 18164 6075 8129
"200701_at" 3937 1992 2262 4997 4957
"200702_s_at" 19427 18166 19610 5396 21750
"200703_at" 20765 20628 22114 18600 14156
"200704_at" 4490 19603 14776 17521 7468
"200705_s_at" 6766 2612 15135 6672 7247
"200706_s_at" 4279 18718 17874 1729 14403
"200707_at" 4655 1306 17441 21143 4326
"200708_at" 6186 2504 17048 17151 16798
"200709_at" 7231 17974 20440 8719 3874
"200710_at" 3591 18467 15140 16900 5078
"200711_s_at" 20522 19062 18888 8454 17071
