"inst_1565" "inst_3181" "inst_5742"
"1007_s_at" 21159 15401 4874
"1053_at" 20850 19822 17408
"117_at" 17808 9391 342
"121_at" 4504 2468 11986
"1255_g_at" 16289 8330 10766
"1294_at" 18212 1591 2092
"1316_at" 4478 21320 2300
"1320_at" 14332 8129 2928
"1405_i_at" 19317 3829 6805
"1431_at" 7905 13856 5678
"1438_at" 5468 19926 13260
"1487_at" 17355 20730 20212
"1494_f_at" 776 19882 12376
"1598_g_at" 5799 7261 13194
"160020_at" 3474 5101 15088
"1729_at" 474 19988 18677
"1773_at" 15620 3464 20039
"177_at" 6873 8708 10275
"179_at" 3329 381 22256
"1861_at" 12198 12943 18315
"200000_s_at" 20095 18416 16358
"200001_at" 5639 7146 13655
"200002_at" 19058 14492 16256
"200003_s_at" 17410 15256 5400
"200004_at" 5186 13139 18366
"200005_at" 19931 6338 13431
"200006_at" 19942 6614 16351
"200007_at" 6835 6427 14634
"200008_s_at" 19758 15008 12580
"200009_at" 17244 16630 14370
"200010_at" 4396 14564 13003
"200011_s_at" 21574 14962 12594
"200012_x_at" 19616 7126 4723
"200013_at" 6910 12980 14003
"200014_s_at" 17160 13511 15717
"200015_s_at" 20114 17536 18881
"200016_x_at" 6323 13848 4782
"200017_at" 17337 8953 14340
"200018_at" 18166 6951 14527
"200019_s_at" 5291 13036 13211
"200020_at" 2852 17195 15026
"200021_at" 3006 8986 4928
"200022_at" 17307 7087 12121
"200023_s_at" 17602 6799 14166
"200024_at" 19003 14607 16057
"200025_s_at" 6162 6556 5064
"200026_at" 5286 6946 13712
"200027_at" 19491 6181 12008
"200028_s_at" 6057 17414 3777
"200029_at" 5275 12934 3602
"200030_s_at" 4257 6922 5731
"200031_s_at" 18110 8946 7897
"200032_s_at" 5775 8954 13949
"200033_at" 17012 17973 14945
"200034_s_at" 5262 12996 17216
"200035_at" 3336 20432 13181
"200036_s_at" 16988 16043 14608
"200037_s_at" 20080 16802 18514
"200038_s_at" 4929 13061 16626
"200039_s_at" 3747 13458 16954
"200040_at" 4795 14980 13773
"200041_s_at" 20917 16460 14795
"200042_at" 18533 16216 14144
"200043_at" 21221 15952 12317
"200044_at" 19403 14023 17758
"200045_at" 5401 17603 15606
"200046_at" 5617 13457 13744
"200047_s_at" 19079 7509 16789
"200048_s_at" 20798 13321 14138
"200049_at" 17668 14975 16945
"200050_at" 19815 15022 18578
"200051_at" 5565 17071 19729
"200052_s_at" 21621 18953 17042
"200053_at" 6316 12838 3008
"200054_at" 20893 19041 4458
"200055_at" 17963 13120 12442
"200056_s_at" 6906 14322 17643
"200057_s_at" 5969 5915 4690
"200058_s_at" 18633 15248 17039
"200059_s_at" 17998 6125 16091
"200060_s_at" 20466 17394 14164
"200061_s_at" 17087 8944 7896
"200062_s_at" 3837 8914 7864
"200063_s_at" 5737 8962 5766
"200064_at" 2228 3082 5879
"200065_s_at" 3666 13651 6306
"200066_at" 4895 14928 17891
"200067_x_at" 3163 4247 13736
"200068_s_at" 1215 5196 6369
"200069_at" 20300 18453 12169
"200070_at" 20074 5035 6344
"200071_at" 19793 18548 12332
"200072_s_at" 5802 14964 16808
"200073_s_at" 19151 16730 16062
"200074_s_at" 6420 14040 16906
"200075_s_at" 2981 14388 15694
"200076_s_at" 5446 7518 4198
"200077_s_at" 17442 6741 5655
"200078_s_at" 3375 13229 13654
"200079_s_at" 19961 14243 6134
"200080_s_at" 6181 13319 14542
"200081_s_at" 5685 6923 5927
"200082_s_at" 6201 5989 13829
"200083_at" 4490 13900 12291
"200084_at" 4621 7006 17479
"200085_s_at" 19228 14605 14976
"200086_s_at" 5499 12893 15585
"200087_s_at" 5910 15024 17561
"200088_x_at" 5368 8917 5240
"200089_s_at" 6533 15004 18115
"200090_at" 3198 5859 5663
"200091_s_at" 19090 14500 18595
"200092_s_at" 5642 13540 14365
"200093_s_at" 19525 7077 13437
"200094_s_at" 3624 16073 16177
"200095_x_at" 17315 8981 5273
"200096_s_at" 4541 5094 14179
"200097_s_at" 5680 13297 17205
"200098_s_at" 20649 15788 13016
"200099_s_at" 5971 8964 16932
"200593_s_at" 20610 19062 14764
