"inst_2315" "inst_2353" "inst_3625" "inst_3728" "inst_4285" "inst_4750"
"1007_s_at" 16272 17248 16803 7745 19981 6702
"1053_at" 19918 15724 4158 9091 12921 19439
"117_at" 11060 5138 14817 980 5839 4300
"121_at" 2284 20831 17802 11347 9934 21015
"1255_g_at" 9561 9824 14080 13577 6724 9139
"1294_at" 20645 3260 21807 19417 1842 3752
"1316_at" 3965 1922 10551 20409 928 1305
"1320_at" 7744 10621 1038 470 3356 5670
"1405_i_at" 10033 2999 15793 18060 5426 3808
"1431_at" 21405 9414 6252 3767 796 192
"1438_at" 4966 11584 19277 20824 11050 16045
"1487_at" 3060 14938 18578 4880 17363 6579
"1494_f_at" 21092 7432 17403 12861 1407 21152
"1598_g_at" 5635 17802 4309 19957 13525 1677
"160020_at" 19464 14157 20949 1969 22210 20535
"1729_at" 4441 4636 1185 1706 18431 17893
"1773_at" 2071 15478 8954 8586 2414 20152
"177_at" 16606 1639 2355 12892 19476 14473
"179_at" 21041 10231 21004 3535 2461 1862
"1861_at" 3326 19924 5589 11056 16537 20943
"200000_s_at" 15365 2632 6471 9665 19458 4408
"200001_at" 16415 5528 10440 10124 16343 16302
"200002_at" 5170 4490 10643 10965 2555 7372
"200003_s_at" 12581 5229 12294 15077 4964 9453
"200004_at" 17271 17129 9678 12424 11919 7419
"200005_at" 5093 16172 8901 8918 13371 6591
"200006_at" 14703 14912 9609 11504 9232 7416
"200007_at" 3813 16179 16951 13324 9559 15100
"200008_s_at" 19096 21815 3477 4254 10207 20327
"200009_at" 14027 15282 8947 9337 12737 15922
"200010_at" 5958 17658 16588 10406 9778 13960
"200011_s_at" 17522 14554 9711 11620 17233 6273
"200012_x_at" 4818 4528 10766 19423 2690 16427
"200013_at" 12992 16836 10580 12777 9421 6302
"200014_s_at" 19411 15591 9794 6814 12908 16686
"200015_s_at" 17007 16225 8480 9286 15000 14819
"200016_x_at" 14277 4683 17605 19280 2435 13987
"200017_at" 8343 15609 12397 15164 5062 9608
"200018_at" 8359 4679 12389 15156 5055 7451
"200019_s_at" 14813 4886 16775 19657 1716 6826
"200020_at" 4282 3459 7444 8711 15871 6000
"200021_at" 8372 2644 12500 15244 5179 9773
"200022_at" 8168 4627 12311 12457 2452 7058
"200023_s_at" 12634 3677 8684 12638 11643 5655
"200024_at" 5501 4381 10402 19909 2085 5886
"200025_s_at" 13397 4610 12387 19351 1837 14010
"200026_at" 8187 8352 12505 19984 2316 14731
"200027_at" 16847 16937 9103 10737 11816 14811
"200028_s_at" 14400 5220 18676 8977 16825 16800
"200029_at" 4259 14430 9917 12704 9805 6994
"200030_s_at" 13544 4324 17072 12857 9759 7033
"200031_s_at" 8349 8355 12383 15144 5039 9579
"200032_s_at" 8198 8124 12399 13365 2755 6308
"200033_at" 12776 14911 9286 19366 9015 17015
"200034_s_at" 16348 15962 12299 13146 9889 14384
"200035_at" 804 896 20668 12800 19141 2104
"200036_s_at" 5852 16552 17188 11219 2953 14857
"200037_s_at" 12550 4304 10351 11172 2675 7025
"200038_s_at" 5983 14667 12475 12462 10868 14632
"200039_s_at" 18085 16255 7836 11927 10997 14625
"200040_at" 16300 18280 17079 10200 13557 6811
"200041_s_at" 12739 4688 10578 12657 19317 14050
"200042_at" 15579 17857 10743 7348 16847 7518
"200043_at" 16616 5648 17681 12523 11288 5538
"200044_at" 16442 15727 18416 10245 11774 7521
"200045_at" 16943 14880 5128 12174 19416 17396
"200046_at" 3208 14744 10632 10768 3338 6199
"200047_s_at" 4711 17924 10759 11390 10579 17213
"200048_s_at" 12917 14869 10273 11594 11408 4689
"200049_at" 15741 5553 10450 3403 19850 17808
"200050_at" 12545 20132 3819 5204 14742 16373
"200051_at" 5323 14186 10510 10101 12640 19614
"200052_s_at" 14110 19269 5347 8898 16424 17091
"200053_at" 3200 5271 19087 19592 15186 1302
"200054_at" 6132 18055 4771 8065 13264 18535
"200055_at" 6189 4334 17806 11142 11212 17803
"200056_s_at" 4473 18045 18394 6410 11763 14595
"200057_s_at" 5579 14377 9461 11539 12514 7038
"200058_s_at" 5873 15131 8346 9572 17197 14322
"200059_s_at" 14851 19177 4367 11501 9917 16791
"200060_s_at" 12799 18501 6406 19359 16681 14572
"200061_s_at" 8156 5264 12381 19624 5038 9578
"200062_s_at" 8300 5583 12279 15066 4944 9440
"200063_s_at" 8208 4236 12428 15190 5101 9665
"200064_at" 13698 17906 8504 12152 15850 15114
"200065_s_at" 12871 4871 5604 12707 14668 14272
"200066_at" 2224 18694 9832 7389 18010 20568
"200067_x_at" 14752 16939 16182 9502 9682 13741
"200068_s_at" 4584 3485 16868 9929 13600 6230
"200069_at" 5885 19304 1830 5915 17818 18570
"200070_at" 12867 3361 20720 7600 14309 5829
"200071_at" 13752 18255 7191 3469 10241 14803
"200072_s_at" 5308 20298 9249 7008 14856 14587
"200073_s_at" 13843 15928 10267 9774 11366 19211
"200074_s_at" 13242 16946 17982 11776 9074 15743
"200075_s_at" 17511 18172 5881 7012 11655 5499
"200076_s_at" 13831 2942 7698 12821 17357 17131
"200077_s_at" 4151 3434 10330 19128 2470 14590
"200078_s_at" 4668 2484 9610 11480 9737 14051
"200079_s_at" 16373 20343 7013 8338 13164 16902
"200080_s_at" 15026 5212 18949 19874 2216 17388
"200081_s_at" 4781 14674 9985 9963 1755 15928
"200082_s_at" 13158 14771 12419 11906 2622 6461
"200083_at" 2507 2598 16965 8885 13753 14113
"200084_at" 15399 18947 8773 9860 12887 6384
"200085_s_at" 5957 4794 8845 11885 11103 14274
"200086_s_at" 13757 3527 9649 10237 3071 15888
"200087_s_at" 13403 3760 7433 8882 12530 4323
"200088_x_at" 8355 5509 12288 19070 2428 9450
"200089_s_at" 13333 14638 9087 10299 10098 7049
"200090_at" 19359 15410 8153 19087 14509 15194
"200091_s_at" 14779 5469 16773 13026 3199 3778
"200092_s_at" 5743 3282 12436 20708 1628 7103
"200093_s_at" 16574 21023 9514 9344 9773 15602
"200094_s_at" 12779 17634 8909 9613 19035 6616
"200095_x_at" 8133 5679 12485 15235 5170 9760
"200096_s_at" 13506 19507 5401 9203 11090 3786
"200097_s_at" 14206 4429 9439 10216 14506 3962
"200098_s_at" 14434 14827 18201 8202 15193 4288
"200099_s_at" 8147 8379 12440 12778 10288 9688
"200593_s_at" 5995 17732 4984 4616 10295 3235
"200594_x_at" 14655 3011 17015 10539 14271 4531
"200595_s_at" 16279 2847 17348 4267 12344 1979
"200596_s_at" 3652 16982 8890 5152 19759 5784
"200597_at" 5147 16299 20676 19892 19867 5143
"200598_s_at" 13870 20733 7038 5379 1423 3344
"200599_s_at" 5467 3061 6459 9778 12320 5370
"200600_at" 9626 3951 2857 7696 20286 16131
"200601_at" 14541 18497 18715 6828 15828 3851
"200602_at" 17694 1607 19887 19341 19959 19860
"200603_at" 15649 5209 16494 11295 12318 6416
"200604_s_at" 15049 21778 7213 9623 2606 19650
"200605_s_at" 19049 19331 5933 5278 10693 20276
"200606_at" 5935 1007 7235 13021 12373 5749
"200607_s_at" 15175 19647 8635 5309 1391 13702
"200608_s_at" 5680 16971 10291 11660 10846 4706
"200609_s_at" 18497 1166 10180 7837 14274 14802
"200610_s_at" 4182 16705 8713 11692 16613 14236
"200611_s_at" 13999 18922 8759 6272 15903 7183
"200612_s_at" 12820 184 19859 74 21258 20759
"200613_at" 6303 3435 18197 11741 15897 5516
"200614_at" 5577 17329 9292 11430 10018 6324
"200615_s_at" 17742 5232 16753 11244 15123 17170
"200616_s_at" 14576 15300 10213 8833 2754 6603
"200617_at" 13353 1077 6694 10126 20813 2553
"200618_at" 14581 4066 8392 11117 19905 5392
"200619_at" 2562 1084 9963 9001 19134 15817
"200620_at" 13210 16228 6697 7840 12829 15372
"200621_at" 12953 836 17411 11147 13766 5204
"200622_x_at" 17129 20816 8169 9465 9633 15438
"200623_s_at" 5309 86 18509 20549 19860 5165
"200624_s_at" 13724 22002 7028 2993 11252 7064
"200625_s_at" 4096 16693 16526 10361 15341 3445
"200626_s_at" 3797 14520 16369 6972 10714 3146
"200627_at" 13208 18705 8519 9942 9096 14453
"200628_s_at" 1564 20399 3939 9152 19856 17368
"200629_at" 15788 3017 6515 4972 19667 14714
"200630_x_at" 4453 2881 17835 19195 889 14589
"200631_s_at" 4611 14130 16355 12303 11876 6786
"200632_s_at" 19356 654 22079 8691 15051 3769
"200633_at" 8259 5066 12380 15143 5037 7252
"200634_at" 12817 3982 17120 11967 12488 4145
