"inst_835" "inst_919" "inst_952" "inst_1683" "inst_1805" "inst_1847" "inst_5093" "inst_5518"
"200025_s_at" 3737 10008 15563 12905 17800 15357 8146 7292
"200026_at" 2960 9782 3565 2366 16732 14865 6316 5841
"200027_at" 14218 8932 13866 13960 14306 16548 8789 15724
"200028_s_at" 15987 7572 13758 15728 15032 18373 5868 16150
"200029_at" 3643 13812 3121 12638 16662 15411 10964 14608
"200030_s_at" 2424 8380 14664 14355 15239 14833 11343 7511
"200031_s_at" 7201 14075 13431 3361 4431 4796 13727 16855
"200032_s_at" 7007 14361 3389 2390 3011 3698 9061 6889
"200033_at" 15863 7971 16906 13469 17047 4443 9208 7423
"200034_s_at" 2800 20270 13142 2230 5396 14772 10083 17966
"200035_at" 2152 6605 2536 21063 19082 2355 5023 16167
"200036_s_at" 13207 19596 14039 12398 4333 15334 11708 6655
"200037_s_at" 15578 8711 16881 15601 18418 18144 6010 14906
"200038_s_at" 6970 14269 13391 3574 4691 3289 10642 14353
"200039_s_at" 15130 9679 17393 15235 2925 1785 6676 7276
"200040_at" 15637 8741 17743 13650 15644 5187 6791 14469
"200041_s_at" 17782 7118 14303 14252 16495 14421 5271 17086
"200042_at" 15502 7739 20120 14481 17154 15188 2483 2640
"200043_at" 13506 18414 17241 3327 16884 17273 9640 2581
"200044_at" 18352 3284 18394 12988 4953 17046 3362 15638
"200045_at" 18197 7301 1425 15319 16856 15385 4735 5508
"200046_at" 16403 8890 18209 18271 17106 17456 7584 6098
"200047_s_at" 3468 8112 16924 17851 20913 18697 7750 15630
"200048_s_at" 13386 19045 17046 15961 16482 15714 11249 5780
"200049_at" 15067 6655 633 16229 20251 2843 4692 2738
"200050_at" 18280 18959 17820 3798 17190 20049 8035 5578
"200051_at" 20419 19191 3662 17969 20620 17877 18550 18453
"200052_s_at" 14453 19666 17701 15347 14628 4463 8533 6731
"200053_at" 3694 5105 21267 14995 15141 1623 10063 5548
"200054_at" 13787 18944 15161 15436 18453 17628 5215 14278
"200055_at" 13968 9243 3157 14983 4141 2980 9976 4096
"200056_s_at" 19067 8111 20027 18123 19574 18274 5229 18804
"200057_s_at" 14597 8006 3597 16659 16423 16713 9707 15376
"200058_s_at" 14257 8635 13311 18432 15723 17485 7083 6257
"200059_s_at" 3355 9278 17976 14243 14666 15559 8141 14493
"200060_s_at" 16289 7451 14836 14229 20621 17607 6727 5901
"200061_s_at" 6800 13759 2647 2203 15036 2647 13726 14684
"200062_s_at" 7182 14005 7334 2734 3204 2889 13647 15551
"200063_s_at" 7035 13712 13190 1381 19675 4322 7165 5370
"200064_at" 14103 8871 3507 14553 5069 16709 7518 6779
"200065_s_at" 14593 8276 2941 17724 16515 4403 11713 5261
"200066_at" 13756 19997 15627 18150 15453 17336 9480 7372
"200067_x_at" 14261 9085 17414 14353 15487 3323 7537 14506
"200068_s_at" 14848 6124 15427 16710 15116 16241 8764 16577
"200069_at" 20200 21791 15052 19651 20934 21464 7208 18922
"200070_at" 19672 6316 15647 16484 21385 18508 2954 21400
"200071_at" 14429 8132 20241 21049 21157 20154 5248 16444
"200072_s_at" 18587 8503 15882 19238 15160 15719 18280 14272
"200073_s_at" 3941 19229 13199 12758 18705 16724 10121 7373
"200074_s_at" 13988 18887 14364 14033 17726 4214 7457 14659
"200075_s_at" 13196 5856 16365 18024 15881 14735 4435 5973
"200076_s_at" 16037 9958 19620 20581 4419 4739 1752 3895
"200077_s_at" 3628 18568 14809 3776 16467 15585 10328 5697
"200078_s_at" 19658 7238 19869 19253 3220 18472 11303 15405
"200079_s_at" 14033 8799 14319 12308 1954 4048 8940 15208
"200080_s_at" 16619 8354 14202 13204 17959 16275 10630 6650
"200081_s_at" 14475 9995 3805 3525 14398 15619 11193 6797
"200082_s_at" 13212 14105 3568 2908 2895 14783 6458 4773
"200083_at" 19881 19505 13555 16300 20813 16613 9423 14828
"200084_at" 15607 9121 16232 17306 4039 20728 19030 17321
"200085_s_at" 14463 19345 14173 13268 14390 15218 18772 15751
"200086_s_at" 14015 19431 13635 2863 15520 4361 6734 4745
"200087_s_at" 15324 20202 16699 15181 18440 15421 5325 15477
"200088_x_at" 6876 13718 7454 3630 5483 3229 18734 4993
"200089_s_at" 2604 18713 3619 12600 14836 14732 10889 6995
"200090_at" 3703 20274 19628 19056 15739 17582 7870 14431
"200091_s_at" 13320 20807 15475 13045 17244 16439 9164 6870
"200092_s_at" 13256 20647 2635 1707 18042 4289 19224 15498
"200093_s_at" 13999 19664 18614 18406 19844 19253 9876 16539
"200094_s_at" 3705 8463 13612 2396 17276 2026 5287 7217
"200095_x_at" 7219 13831 3370 2690 4180 4668 20419 7000
"200096_s_at" 19396 6005 2543 15903 15935 16402 1955 17800
"200097_s_at" 20990 19204 16126 13930 16564 14631 2925 16401
"200098_s_at" 16368 6813 16602 18927 19169 16949 5109 7114
"200099_s_at" 7455 14144 3574 2507 15867 2931 6806 16121
"200593_s_at" 17484 8256 20019 18422 4856 2803 4007 5158
"200594_x_at" 16027 20102 15008 15128 14964 18755 8959 15518
"200595_s_at" 18303 19861 16335 20342 21651 19442 10413 15582
"200596_s_at" 13409 19894 14990 14909 21300 15817 8798 7293
"200597_at" 13630 3167 17216 1453 19072 21559 6398 3529
"200598_s_at" 3441 7692 13977 15423 5347 2327 19365 5946
"200599_s_at" 3519 8584 2654 3719 19815 14753 7984 14757
"200600_at" 6418 12735 11795 11389 14350 16310 2322 6816
"200601_at" 21179 6974 20949 15041 20531 17535 3264 17570
"200602_at" 2882 21531 20298 17879 21392 542 4609 3569
"200603_at" 15554 18415 17154 15359 19345 19151 9724 16133
"200604_s_at" 18617 8135 20918 19923 1568 3624 20611 14634
"200605_s_at" 4099 3431 21244 13231 5219 16900 2741 16781
"200606_at" 19278 8413 3751 16849 19637 12560 8055 2639
"200607_s_at" 16465 6490 19115 1151 3570 3525 20450 17011
"200608_s_at" 14174 6809 13984 14886 18324 15217 4865 15466
"200609_s_at" 19204 3714 17267 15904 3319 18061 3706 6890
"200610_s_at" 13900 20810 15728 15505 17237 4422 2161 16053
"200611_s_at" 20179 9603 13666 20473 16830 19015 10286 16717
"200612_s_at" 16442 7080 1656 563 1299 3566 3236 19981
"200613_at" 13263 6014 16042 14266 18855 19561 18686 6771
"200614_at" 3937 20499 14698 3713 5316 16614 10978 15522
"200615_s_at" 15469 9578 17958 16606 2076 2906 9932 3919
"200616_s_at" 13894 9105 17382 19015 17873 15160 10559 6807
"200617_at" 18086 9948 15725 16768 18293 19711 5427 15082
"200618_at" 3562 8118 17999 18129 16822 15627 923 19549
"200619_at" 3309 19513 1793 17985 21730 20610 6570 4565
"200620_at" 15318 9093 16426 13954 5453 16132 8299 3265
"200621_at" 14543 9060 16538 18721 16995 19401 7968 14625
"200622_x_at" 17742 19106 16727 19338 19100 3139 7242 7403
"200623_s_at" 2721 20571 18062 12991 18959 16293 4359 21192
"200624_s_at" 19005 6039 19379 12590 3559 19390 5422 18745
"200625_s_at" 15062 6744 15995 17262 4642 18406 10374 19675
"200626_s_at" 20928 3969 20855 18780 17728 21096 11640 19596
"200627_at" 13424 9964 16022 3603 3451 16451 10917 14563
"200628_s_at" 3031 19919 19132 20128 1021 14342 11737 5635
"200629_at" 15796 3725 2506 13592 17262 3305 7630 15035
"200630_x_at" 16436 9054 13274 2064 3751 15266 8440 7551
"200631_s_at" 13974 8247 13427 13489 16018 16455 5847 5321
"200632_s_at" 20616 4413 1706 15281 17697 18115 4846 5289
"200633_at" 7171 13956 2399 12843 14747 17338 19890 14863
"200634_at" 3580 18965 16913 17393 16106 18416 11260 15492
"200635_s_at" 21464 9583 16908 17697 18352 12443 18792 2618
"200636_s_at" 20611 19310 17410 21337 18886 8920 950 2556
"200637_s_at" 3714 8252 19212 22004 20404 8747 10336 1246
"200638_s_at" 17238 18823 16970 13996 4675 16388 9513 15075
"200639_s_at" 2805 8549 16210 13053 17719 2436 2196 6796
"200640_at" 14185 19010 13416 15110 14675 18707 11535 16483
"200641_s_at" 14011 8572 19268 2851 685 2535 20552 6041
"200642_at" 13750 8076 14755 14181 16990 17839 9261 7018
"200643_at" 15144 21100 1307 3717 18735 1440 1258 5403
"200644_at" 16987 5961 19012 16861 17160 19814 3204 5092
"200645_at" 16084 6343 17646 14588 4409 16308 9519 6746
"200646_s_at" 21887 18469 20245 2592 19218 18958 10401 21299
"200647_x_at" 13874 9843 13343 17953 18776 19192 11825 3023
"200648_s_at" 20059 20851 21875 18806 20692 17499 20280 15221
"200649_at" 3755 4443 19429 19590 20180 2722 4613 4994
"200650_s_at" 15320 20179 3636 13902 4994 14462 19945 15463
"200651_at" 14251 19893 3599 13336 5403 4954 18788 14890
"200652_at" 3974 7554 15849 16512 15370 15704 5992 2243
"200653_s_at" 16292 21045 16322 15619 17164 2014 6845 6548
"200654_at" 14758 8978 13175 19808 18754 18210 11275 16639
"200655_s_at" 16110 8996 15058 15613 20409 18730 10221 3774
"200656_s_at" 17327 9257 17320 18789 17010 16235 2208 14303
"200657_at" 15291 8918 3740 12960 14824 15590 20104 15430
"200658_s_at" 16357 18540 17255 14437 5159 3280 10318 6618
"200659_s_at" 18477 19514 20430 17730 20528 3931 8566 20819
"200660_at" 14498 9028 15424 14474 15493 3073 6583 14655
"200661_at" 2455 20369 14447 18499 16501 20348 18887 16273
"200662_s_at" 16192 19185 18292 17723 17722 19984 18735 3902
"200663_at" 14800 9364 15678 3712 4678 16984 6616 14274
"200664_s_at" 40 3859 31 14378 14763 17610 10148 3825
"200665_s_at" 11422 16395 4608 7390 6972 10784 14234 8336
"200666_s_at" 176 8888 196 12444 4387 979 9205 14706
"200667_at" 3618 8935 13141 14119 5056 4479 8567 6345
"200668_s_at" 14211 6104 16180 19309 4945 16119 7744 15667
"200669_s_at" 17647 5095 14505 15207 1444 2358 11188 15237
"200670_at" 15935 19556 15639 12860 21368 18682 4364 18374
"200671_s_at" 22106 527 15463 8342 20594 679 20512 4772
"200672_x_at" 21743 20359 20928 1701 3817 20012 9077 1616
"200673_at" 14519 9279 16915 16836 18052 18527 6966 14319
"200674_s_at" 3709 14221 2007 2321 5013 4058 20736 6154
"200675_at" 18691 6465 20005 22045 20416 21574 3058 19432
"200676_s_at" 16532 19711 22088 2952 22044 3472 10880 3307
"200677_at" 18190 8592 16981 13422 2764 4319 4481 6514
"200678_x_at" 2489 6225 1994 20648 16081 18578 10488 2469
"200679_x_at" 15567 19732 16395 14345 16301 4265 10951 16807
"200680_x_at" 14273 19274 13270 13478 20357 19656 18924 17763
"200681_at" 15826 6308 13250 13680 14975 4150 10597 6309
"200682_s_at" 17695 18851 19557 13104 2214 3483 11037 4664
"200683_s_at" 20921 18398 21437 19316 2964 20598 19135 7331
"200684_s_at" 21482 19076 21779 21191 17347 4082 2855 16288
"200685_at" 1817 2804 21141 18589 1420 1922 2122 5587
"200686_s_at" 20536 4417 16299 2274 2064 1614 1621 3822
"200687_s_at" 13690 19239 20154 15230 3001 19595 3288 2420
"200688_at" 14766 5682 3120 15174 14579 4473 3419 16601
"200689_x_at" 3079 6896 3691 3073 5382 3556 10648 14663
"200690_at" 20284 21613 19688 13590 3399 4127 5462 15122
"200691_s_at" 16231 8538 15964 17492 14414 15509 3934 15106
"200692_s_at" 19762 9519 18990 19895 3105 4110 10409 14766
"200693_at" 15534 8764 14993 15085 5147 18202 10660 14794
"200694_s_at" 17927 8107 14081 12788 16433 15846 6759 18501
"200695_at" 3777 2584 15919 21302 17888 16276 19298 17905
"200696_s_at" 1569 20733 15443 21543 3995 16617 18591 3844
"200697_at" 17146 2556 15148 16175 16705 17452 6396 19054
"200698_at" 18114 8872 15947 17011 4785 16841 4671 6248
"200699_at" 20646 21254 15557 19594 16638 2223 6192 5663
"200700_s_at" 14307 9136 17579 16771 14372 5111 19538 15139
"200701_at" 19532 7604 18395 21940 15434 4197 11600 2644
"200702_s_at" 17658 6689 21109 17279 16868 1845 3053 5550
"200703_at" 13531 20412 18717 18015 4474 16389 18786 17678
"200704_at" 2542 7318 2689 16950 19843 2654 1776 15958
"200705_s_at" 15741 10004 3194 12495 3804 14521 4748 5542
"200706_s_at" 18603 7504 17526 15434 5224 2441 18741 4220
"200707_at" 19100 21644 15490 20028 4282 18130 7317 19102
"200708_at" 17792 20331 18040 15910 17493 18655 8092 7328
"200709_at" 14919 5653 18853 18368 17784 18078 11227 14748
"200710_at" 17872 4706 15586 19781 19725 17840 5293 19694
"200711_s_at" 15257 7256 15974 13553 2831 2822 11658 15807
"200712_s_at" 20396 18879 21774 13838 2862 1565 10641 6622
"200713_s_at" 16720 7183 16112 16549 5459 16719 5597 6979
"200714_x_at" 16898 9050 18275 21087 19974 14607 9053 2642
"200715_x_at" 14504 8597 2637 14458 14559 4839 6824 7411
"200716_x_at" 3942 14317 2290 3048 2891 3837 11488 5505
"200717_x_at" 6869 14346 13719 2601 16543 5108 13724 14421
"200718_s_at" 15734 8174 14270 13985 16557 19144 7255 7489
"200719_at" 17952 7221 15640 14831 14642 21013 6451 15004
"200720_s_at" 20456 5797 21122 18873 19837 3971 20435 6442
"200721_s_at" 16570 19447 18324 18375 19660 4880 1434 18402
"200722_s_at" 18938 2535 20942 2956 861 17369 10159 20971
"200723_s_at" 15833 6352 19511 12661 1421 2438 8994 7206
"200724_at" 6636 1265 7873 1273 4451 9475 246 5392
"200725_x_at" 14088 9730 2821 3522 14851 4491 20206 14441
"200726_at" 19142 20854 21172 18843 18936 17179 8737 16486
"200727_s_at" 19483 2666 13289 12559 2069 20241 19049 17409
"200728_at" 18001 6676 15846 2209 3845 4002 4400 3645
"200729_s_at" 17998 6246 20319 13944 5338 5123 7710 4975
"200730_s_at" 14141 3573 2609 21160 2673 21027 20247 21067
"200731_s_at" 16832 6163 20098 15759 18922 4292 19286 5297
"200732_s_at" 3500 6418 3463 14577 18508 15647 4995 5801
"200733_s_at" 19763 4859 13255 19765 21542 19359 19476 2901
"200734_s_at" 3945 18826 13790 19061 4379 18496 6675 4236
"200735_x_at" 6966 14256 2499 13706 15964 16138 19918 7617
"200736_s_at" 7541 17159 7355 9491 15662 15232 7901 12019
"200737_at" 13876 8662 19749 16350 17445 19911 18768 20486
"200738_s_at" 15384 19351 15047 15770 5365 16605 7950 6544
"200739_s_at" 16671 21172 19040 2224 5360 14671 21508 7155
"200740_s_at" 17115 19058 16755 15409 17131 20105 11028 6670
"200741_s_at" 7066 13772 13423 2051 15320 2943 9855 15881
"200742_s_at" 15172 2134 2653 20790 14649 4333 18651 4969
"200743_s_at" 2126 6269 2446 18899 15708 18564 6533 15401
"200744_s_at" 17836 8182 17655 14470 16403 19225 19530 5762
"200745_s_at" 15215 3187 17961 19459 15321 20662 11302 15211
"200746_s_at" 18124 19095 17679 19842 15782 18146 7300 14686
"200747_s_at" 17418 2742 14991 15512 17540 14740 5524 14872
"200748_s_at" 3571 18729 2614 14364 4263 2361 8765 5070
"200749_at" 19314 7537 20596 17357 3850 17944 7858 14390
"200750_s_at" 13642 20586 3009 14184 16303 15919 18836 15593
"200751_s_at" 2813 6936 18668 13596 14352 3494 18675 16485
"200752_s_at" 18067 7098 2178 16393 1490 1044 18331 5979
"200753_x_at" 19757 7627 20243 16878 2748 4038 4836 6020
"200754_x_at" 16063 19765 2055 12471 14497 16814 18669 15130
"200755_s_at" 19454 5045 14182 3547 4226 15834 2900 17825
"200756_x_at" 21410 3359 21745 1593 1361 875 22053 20623
"200757_s_at" 13776 7123 14244 16355 4769 4692 6595 3282
"200758_s_at" 2681 9723 3330 16795 5098 15348 8716 15080
"200759_x_at" 16777 19637 2620 17906 4664 19944 6280 20340
"200760_s_at" 21318 3818 21386 16977 3552 14563 18965 7219
"200761_s_at" 16729 4411 18328 18253 15904 18595 7820 6935
"200762_at" 16617 5710 15356 19045 19209 19090 3366 3442
"200763_s_at" 3572 18518 2345 2636 17738 4658 18733 17099
"200764_s_at" 2808 20082 14223 16384 13753 106 14118 14530
"200765_x_at" 14947 6358 2234 15386 11602 3651 12635 5388
"200766_at" 17440 8876 17472 21272 21369 2697 9473 19401
"200767_s_at" 21333 10027 2643 15610 20270 3464 6290 6675
"200768_s_at" 17353 18758 18150 20621 20450 20364 4519 16372
"200769_s_at" 19531 2000 21329 19228 520 16418 21339 18988
"200770_s_at" 20973 8193 13253 16889 15658 19074 11369 20687
"200771_at" 16087 3927 17696 18794 2908 18487 6493 15234
"200772_x_at" 15913 20317 2920 16026 15789 16410 11189 17699
"200773_x_at" 16280 9266 3705 3458 3622 14387 19216 7228
"200774_at" 15666 8774 15461 13178 14899 4747 4881 15195
"200775_s_at" 14492 19393 14850 2399 16778 19784 9170 14926
"200776_s_at" 17107 6464 20966 1905 3864 2676 11082 16840
"200777_s_at" 16166 19024 16973 2704 15738 17038 8080 15070
"200778_s_at" 16381 3973 18461 14200 3171 2340 11190 5412
"200779_at" 2286 5970 1349 15583 17384 16626 6266 5552
"200780_x_at" 2913 9557 2101 12427 3572 14805 11248 7213
"200781_s_at" 3437 14128 1809 2160 16979 14545 19583 14830
"200782_at" 16799 9077 15253 18684 15888 18022 9097 18172
"200783_s_at" 21120 9833 18894 14349 18580 18562 18696 2019
"200784_s_at" 1863 14765 7698 5654 16653 9532 7191 12788
"200785_s_at" 12910 11153 5061 11756 11600 10619 110 11494
"200786_at" 15505 19980 15064 16231 16787 3625 11465 6371
"200787_s_at" 3015 5065 13678 3709 4700 2279 955 2024
"200788_s_at" 20467 4856 20946 17097 15864 18123 8239 17641
"200789_at" 1926 19534 1331 12911 21965 1587 4244 19191
"200790_at" 19274 6366 13210 20354 14513 19171 10698 14846
"200791_s_at" 17203 19527 15829 16488 16000 4493 4618 14865
"200792_at" 15049 9215 18412 14261 16390 16285 5698 6398
"200793_s_at" 3921 19339 19378 16762 19051 21325 19552 20832
"200794_x_at" 18832 9591 19250 13898 2617 14774 11799 5584
"200795_at" 8666 7978 437 8505 6754 14116 19445 1319
"200796_s_at" 16649 8909 21880 14417 1309 666 21641 19770
"200797_s_at" 17190 5380 1577 22006 16307 18445 9694 17377
"200798_x_at" 16918 7575 15263 13032 4867 16300 11329 6047
"200799_at" 239 18442 382 3044 18816 10240 7035 14989
"200800_s_at" 64 20336 151 19820 18926 14352 19297 3557
"200801_x_at" 7036 13716 7249 3077 2983 4191 13616 15527
"200802_at" 2565 6534 2766 13577 16572 14428 19187 4862
"200803_s_at" 18624 4618 20444 12519 3355 15764 20664 6000
"200804_at" 15052 9160 17717 17239 4517 15084 6321 4081
"200805_at" 17475 8521 17517 20893 18554 18225 7504 3313
"200806_s_at" 16302 9561 15956 13206 14288 14329 19313 16318
"200807_s_at" 14013 9919 3802 12735 4035 17110 11635 7342
"200808_s_at" 1409 10024 13272 13760 3797 14539 2664 19308
"200809_x_at" 3192 18989 2613 2919 3222 2687 19028 6437
"200810_s_at" 14340 4277 16832 16737 20009 5172 5146 17741
"200811_at" 20962 6572 17924 21628 2830 15778 1529 14844
"200812_at" 15882 9477 16433 15517 16132 3675 8257 19928
"200813_s_at" 2458 3936 21406 3601 15909 3081 9005 20363
"200814_at" 13950 8567 15591 17688 14850 17901 9605 4347
"200815_s_at" 16526 6299 14897 20298 17268 4307 10057 17574
"200816_s_at" 18105 18418 16529 14972 21422 17815 2123 3847
"200817_x_at" 6982 14297 7179 3162 3002 3811 13631 9474
"200818_at" 19007 20684 19341 17374 4013 15666 10877 17103
"200819_s_at" 7239 13917 3796 3257 14630 3732 11233 6359
"200820_at" 15574 20620 16219 14112 3155 14573 9803 5428
"200821_at" 20627 9142 20627 21421 16407 21573 2229 17615
"200822_x_at" 4060 6401 18309 13187 14396 2414 2375 6529
"200823_x_at" 2948 9345 14676 2647 4712 2078 10777 4434
"200824_at" 12784 6011 6299 354 20545 2618 6668 3938
"200825_s_at" 2395 6516 1773 16536 16486 15060 1983 16032
"200826_at" 2972 20599 14212 16166 14893 15000 18507 16919
"200827_at" 15313 4478 1198 3085 17931 17955 2536 1700
"200828_s_at" 18724 18800 20780 13839 2304 16960 18414 17754
"200829_x_at" 16629 9811 17944 15995 18778 19175 9362 16266
"200830_at" 18936 18922 15381 14754 18206 16359 11356 20265
"200831_s_at" 3096 8315 18039 19048 155 17310 19998 3050
"200832_s_at" 15201 3448 13656 13273 18260 20281 8866 6368
"200833_s_at" 18295 7826 16720 14627 19776 4695 7200 14509
"200834_s_at" 3728 13964 13382 2889 16254 15735 18303 15170
"200835_s_at" 19258 5836 2418 22231 16439 2028 21837 2013
"200836_s_at" 18039 1279 2718 20022 1364 598 659 21632
"200837_at" 17089 19911 16099 16049 14621 1663 3849 1823
"200838_at" 16513 7590 17512 17544 19274 15677 3193 18128
"200839_s_at" 14994 6410 14343 18535 17082 17466 9383 15180
"200840_at" 13303 9593 14405 13739 18893 19476 9736 14379
"200841_s_at" 17987 2444 17935 12517 14942 18125 20816 7334
"200842_s_at" 3279 6185 19793 20828 17450 18993 5361 3849
"200843_s_at" 3144 7425 2407 15349 15033 15464 11036 15212
"200844_s_at" 3986 9931 13118 16809 14417 18140 10158 14742
"200845_s_at" 14280 19025 14479 14648 14920 17014 11817 15013
"200846_s_at" 15798 9246 18190 16895 15629 18480 18624 16261
"200847_s_at" 3751 19433 15104 18237 18269 4455 2841 14745
"200848_at" 18417 2010 17752 18942 3768 20670 5294 2241
"200849_s_at" 19153 4532 20284 21685 21927 18004 4028 18200
"200850_s_at" 15180 7837 13563 16223 16691 15170 6951 17180
"200851_s_at" 2773 19452 16396 20295 19032 14417 2689 2512
"200852_x_at" 20957 20470 14246 2939 18140 15445 1767 3115
"200853_at" 13606 19044 14374 12577 17457 4858 11142 6864
"200854_at" 18555 3171 1354 21097 14601 17549 3359 15514
"200855_at" 20088 7859 16150 719 4988 15548 20563 4546
"200856_x_at" 15093 22201 1783 17033 15432 4102 4387 7495
"200857_s_at" 15157 2904 3681 21809 20115 22084 6408 19740
"200858_s_at" 15856 20264 19335 13176 18665 15146 2874 14590
"200859_x_at" 17169 9488 13366 15232 19226 18040 3279 18604
"200860_s_at" 16009 6036 15663 14641 14545 4800 5497 3084
"200861_at" 15462 18396 20576 715 17751 3085 1927 4419
"200862_at" 18318 7001 20011 21326 20718 19425 5729 16587
"200863_s_at" 14275 9099 18595 2964 4512 15228 18770 15299
"200864_s_at" 17965 6515 14112 18803 19000 15766 3852 4747
"200865_at" 9888 17905 7733 4887 6153 6160 20272 9776
"200866_s_at" 13561 7244 15615 19751 14270 16917 9788 21600
"200867_at" 14253 6592 14023 16445 15371 21121 19629 18509
"200868_s_at" 2679 5256 16004 12787 3283 18675 19424 18578
"200869_at" 7203 14081 13661 2600 4049 14626 19282 15352
"200870_at" 15596 18796 16930 13759 16858 16726 9105 5985
"200871_s_at" 18575 20827 20173 20935 21508 15939 6999 5301
"200872_at" 13778 8462 3777 12670 3495 14395 19326 6881
"200873_s_at" 2590 19008 14469 14918 15726 16160 9903 15761
"200874_s_at" 16493 22253 965 18989 18256 3712 20759 21741
"200875_s_at" 20659 8775 17097 12536 5354 1441 3533 5335
"200876_s_at" 3368 8854 14091 14639 14486 17636 18346 16319
"200877_at" 3801 18763 17562 13180 5020 3481 11484 6479
"200878_at" 2731 1778 1537 21260 17343 15069 6392 18654
"200879_s_at" 8927 17758 8975 8707 457 10353 21072 9798
"200880_at" 19561 18643 19050 20866 15834 21260 10186 16602
"200881_s_at" 18180 20703 14189 16936 14998 15634 11756 16603
"200882_s_at" 4095 21264 16573 14562 14926 2381 5233 7439
"200883_at" 17275 6713 18425 13269 2851 4206 9594 18312
"200884_at" 3180 21232 14786 17083 20703 1324 6969 6440
"200885_at" 2047 19349 19243 18527 20433 19675 1113 16072
"200886_s_at" 2275 20016 2582 2406 4726 2769 5609 4962
"200887_s_at" 19990 6882 15736 15561 4939 18424 5383 17749
"200888_s_at" 2541 6266 3706 12557 15226 3150 19176 15989
"200889_s_at" 14496 6283 17975 14960 4995 17023 4374 6708
"200890_s_at" 15892 7729 20008 17963 709 1390 11351 5018
"200891_s_at" 2767 5989 18263 16593 3592 2689 8378 19831
"200892_s_at" 16870 9781 15772 18437 14447 17931 7108 17298
"200893_at" 17024 19655 17553 18493 17193 16842 7285 16042
"200894_s_at" 17423 18681 18200 18749 21413 17135 4616 14536
"200895_s_at" 15668 8517 16947 19353 19147 20786 1211 6228
"200896_x_at" 14468 9944 14799 18187 18913 5033 8852 4896
"200897_s_at" 17639 5609 14166 16476 5005 8039 7626 16362
"200898_s_at" 21643 5257 18455 1575 14726 16269 19693 7368
"200899_s_at" 17034 4061 19440 12936 3380 2199 5114 17975
"200900_s_at" 14681 19016 19256 13366 16783 2714 18710 5596
"200901_s_at" 13221 20184 3771 19824 16826 5030 2176 14750
"200902_at" 14112 19903 17559 20275 15091 16518 8270 7603
"200903_s_at" 14130 8600 13442 18005 2307 16140 9071 17207
"200904_at" 760 214 1022 1518 18447 18733 19876 3989
