"inst_161" "inst_1509" "inst_1927" "inst_2009" "inst_5387" "inst_6287"
"200830_at" 18362 10863 7622 17200 3014 19171
"200831_s_at" 2998 3283 329 633 3065 20580
"200832_s_at" 15237 8111 556 18896 2867 5222
"200833_s_at" 19343 11624 3226 4029 5756 1938
"200834_s_at" 14768 20161 7412 18130 8631 4707
"200835_s_at" 6243 2732 21728 3283 7978 19905
"200836_s_at" 22274 22282 20546 17825 634 17096
"200837_at" 19790 6184 20931 5735 6142 3461
"200838_at" 18720 6819 2400 18181 19805 15100
"200839_s_at" 21392 9956 8314 19088 8312 3270
"200840_at" 20787 19684 19234 6865 7712 4540
"200841_s_at" 3980 10745 20788 1822 18962 20655
"200842_s_at" 18273 9728 21328 17348 17085 2395
"200843_s_at" 18349 9288 7323 17994 17410 3977
"200844_s_at" 18922 20196 21297 18178 7655 12767
"200845_s_at" 18117 11081 5378 6115 16273 3824
"200846_s_at" 19017 11676 21414 4912 8170 15003
"200847_s_at" 21753 2614 3673 17747 16215 2614
"200848_at" 15727 3680 8376 6434 15764 17946
"200849_s_at" 19925 21730 4909 21210 3158 16529
"200850_s_at" 16645 6061 4977 19355 5495 4006
"200851_s_at" 17264 2998 6068 18481 2731 2339
"200852_x_at" 19645 19957 6162 17157 6498 1038
"200853_at" 15408 19756 3635 18441 6195 13399
"200854_at" 2799 1470 182 5908 17521 15176
"200855_at" 1680 2094 19639 1650 6056 12915
"200856_x_at" 207 1097 2106 17008 20754 4316
"200857_s_at" 16766 9767 7676 19126 5448 1846
"200858_s_at" 15006 8165 3090 5440 6151 14408
"200859_x_at" 20957 11017 19330 20440 470 1719
"200860_s_at" 2411 5282 8751 17882 5982 16261
"200861_at" 17145 1359 4053 6154 8428 18292
"200862_at" 14218 11937 1686 6173 1334 13195
"200863_s_at" 18429 8698 8170 5421 8790 12750
"200864_s_at" 18441 2671 6920 6485 17738 15391
"200865_at" 5059 14900 14100 11171 15018 3702
"200866_s_at" 16816 11285 21663 3850 1610 18334
"200867_at" 20811 9901 7601 21042 3744 16958
"200868_s_at" 3551 5692 20073 18346 15593 15296
"200869_at" 16231 20364 20328 18001 10653 13807
"200870_at" 14952 9945 7423 5640 17215 16038
"200871_s_at" 22080 20255 19392 698 3094 3703
"200872_at" 14723 9923 8835 4804 16146 3701
"200873_s_at" 18966 10585 5778 18002 17757 13877
"200874_s_at" 1476 21416 21627 20120 21800 21952
"200875_s_at" 17717 10881 7604 6735 18312 18778
"200876_s_at" 18638 12689 20810 5727 8299 5016
"200877_at" 16985 19533 19772 4265 17047 18140
"200878_at" 15159 21550 3797 8609 6528 17061
"200879_s_at" 879 16473 16880 7650 2755 7316
"200880_at" 19973 11341 3271 18083 16152 16691
"200881_s_at" 17847 12429 8422 18296 8187 16685
"200882_s_at" 3610 10621 8417 3579 15826 14169
"200883_at" 18650 8759 20591 6044 17406 15653
"200884_at" 1057 4136 1283 13241 6981 13857
"200885_at" 20631 4661 19899 994 4979 13016
"200886_s_at" 18063 6579 6766 6415 8636 14037
"200887_s_at" 20865 3262 4154 17857 7947 12687
"200888_s_at" 1310 11672 6230 6593 15579 2911
"200889_s_at" 16107 6178 6487 6407 8305 14434
"200890_s_at" 19190 2013 2852 4132 7766 16574
"200891_s_at" 19977 9333 832 4369 3982 13677
"200892_s_at" 18403 6020 2529 17522 15696 13796
"200893_at" 19245 11578 3136 20162 15934 13071
"200894_s_at" 19719 9435 21290 2302 15643 14248
"200895_s_at" 16510 2978 5920 5946 7214 13979
"200896_x_at" 19184 11823 5610 21250 15531 16628
"200897_s_at" 19374 6676 7771 15919 4262 12762
"200898_s_at" 3484 749 22004 3970 3583 16278
"200899_s_at" 22067 9509 7008 22084 5466 17264
"200900_s_at" 18621 11739 19471 4340 16480 14718
"200901_s_at" 18413 4263 20607 19023 15843 18687
"200902_at" 14232 10385 7409 6843 15232 16500
"200903_s_at" 19049 11833 20682 3928 4722 5133
"200904_at" 15522 2189 5575 16853 16572 706
"200905_x_at" 15924 11170 6852 17986 6185 4391
"200906_s_at" 19070 12593 6633 13493 7242 13954
"200907_s_at" 22021 7518 6995 6975 2343 17667
"200908_s_at" 12 819 2615 16280 3062 15706
"200909_s_at" 14777 19645 8018 18965 8747 4828
"200910_at" 16286 10885 7719 5877 5630 3479
"200911_s_at" 1118 7797 5497 19242 7431 4966
"200912_s_at" 17861 10346 20269 3425 15879 3907
"200913_at" 16462 4037 3649 20499 6605 2125
"200914_x_at" 22098 3926 108 17556 16679 14928
"200915_x_at" 21038 6426 268 3846 16243 17650
"200916_at" 18098 8446 8740 5965 15554 4813
"200917_s_at" 2599 1027 21284 5090 16329 2701
"200918_s_at" 20848 4717 8622 5553 8606 3062
"200919_at" 20527 20612 8831 2802 4795 14727
"200920_s_at" 17469 2163 7515 20922 5560 19080
"200921_s_at" 19221 5270 20289 17399 3113 15585
"200922_at" 20116 19867 7255 17926 19243 3635
"200923_at" 14821 1896 5100 1171 4109 18231
"200924_s_at" 15221 10193 8651 18954 8484 1733
"200925_at" 3286 12529 4084 6773 16032 13651
"200926_at" 3464 15216 5080 4879 10788 7704
"200927_s_at" 17741 7464 19300 19496 4853 16222
"200928_s_at" 5964 16105 15678 10224 18174 2738
"200929_at" 18289 12722 5464 4130 6161 13373
"200930_s_at" 13833 13848 10716 11803 368 8362
"200931_s_at" 2987 6239 5214 20751 4314 14941
"200932_s_at" 15553 19375 7611 2472 17610 19113
"200933_x_at" 15352 12352 8011 6710 10758 13825
"200934_at" 22259 4044 3028 3638 8184 17532
"200935_at" 19971 8852 6110 17603 20996 17412
"200936_at" 14487 15117 19982 17543 10759 13008
"200937_s_at" 16169 11964 20379 5275 15211 15201
"200938_s_at" 10159 16491 14099 7986 10673 10658
"200939_s_at" 12994 435 18081 11622 5081 16977
"200940_s_at" 16092 21837 5363 21730 18787 12946
"200941_at" 19627 8636 5685 20984 15193 13692
"200942_s_at" 17969 8943 20327 4763 15315 18776
"200943_at" 3749 6317 1637 5380 5113 2586
"200944_s_at" 17588 11008 5991 18284 15312 12899
"200945_s_at" 18616 6116 3982 4051 5253 13754
"200946_x_at" 17269 8749 20079 3967 17263 17358
"200947_s_at" 17436 6090 8929 2761 8664 19559
"200948_at" 19916 4697 872 6405 15656 4809
"200949_x_at" 2595 19486 19272 4973 15998 12765
"200950_at" 16203 11463 21384 737 5511 15975
"200951_s_at" 5342 17342 13300 18583 11327 5525
"200952_s_at" 8648 18481 9616 15314 5074 6053
"200953_s_at" 1845 18409 13233 21292 9435 7942
"200954_at" 21374 21024 1942 6524 7960 19192
"200955_at" 19145 9184 5774 17627 19870 16813
"200956_s_at" 20719 20598 22209 5756 7510 18827
"200957_s_at" 19001 8376 7363 19268 5798 18091
"200958_s_at" 15258 1533 826 1096 8523 14717
"200959_at" 15187 20852 4617 2364 8122 13841
"200960_x_at" 18485 7676 5143 3391 15676 19103
"200961_at" 20671 11156 3584 20268 18846 2647
"200962_at" 18066 4188 5456 17416 2672 15734
"200963_x_at" 14432 15114 9104 17015 15425 14359
"200964_at" 21866 9549 8106 20691 2985 3860
"200965_s_at" 20493 20390 20110 9551 2470 4124
"200966_x_at" 17481 11419 6089 17916 6249 4559
"200967_at" 19148 20502 5458 5527 17755 13311
"200968_s_at" 20552 10923 20121 5914 16331 14314
"200969_at" 16205 10987 1688 2083 7264 5186
"200970_s_at" 21514 3896 8707 3121 6360 15058
"200971_s_at" 18482 11902 5383 3783 18251 12650
"200972_at" 20825 6224 5052 3091 3309 3407
"200973_s_at" 14323 21359 21687 3974 3331 14698
"200974_at" 14352 7336 21409 1529 17908 13057
"200975_at" 18285 9744 3589 3469 15962 13977
"200976_s_at" 1976 4752 8838 16867 16428 14032
"200977_s_at" 3323 7933 6928 6531 8583 16219
"200978_at" 15349 8192 19444 6579 17703 2238
"200979_at" 21224 1874 2249 21294 18484 2043
"200980_s_at" 15779 20572 21125 16996 8338 13419
"200981_x_at" 18955 12409 19904 5410 6607 12808
"200982_s_at" 3657 7550 19417 1630 3959 15899
"200983_x_at" 3147 6601 21691 203 15725 3743
"200984_s_at" 16377 7632 21208 2692 15492 17043
"200985_s_at" 19800 12621 8536 7121 5927 15279
"200986_at" 4182 17690 11833 16306 12242 9996
"200987_x_at" 17905 12062 19614 5785 20021 15335
"200988_s_at" 21422 3806 5548 21044 18410 20521
"200989_at" 20886 6306 5043 20545 15470 3525
"200990_at" 21288 1129 3907 17034 16896 13200
"200991_s_at" 22083 8909 22177 365 7833 2729
"200992_at" 18743 3663 3409 17122 15355 16391
"200993_at" 19098 8739 1735 17819 8136 12916
"200994_at" 16911 5818 2187 18949 19764 17990
"200995_at" 18456 9928 6175 20578 19581 17206
"200996_at" 19242 12606 4730 3678 7129 4906
"200997_at" 19776 8937 2389 17065 17668 14008
"200998_s_at" 15959 6409 2604 19419 15853 14321
"200999_s_at" 19606 10962 6183 18870 7807 14778
"201000_at" 17350 10658 19589 2114 6977 21703
"201001_s_at" 19441 6404 4200 17783 7758 17227
