"inst_4497" "inst_6095" "inst_6835"
"1007_s_at" 6180 12609 2071
"1053_at" 15297 4061 19161
"117_at" 13196 9448 8454
"121_at" 1863 6104 6429
"1255_g_at" 9292 7301 11277
"1294_at" 15249 19242 4019
"1316_at" 3381 4017 14719
"1320_at" 14105 4167 4736
"1405_i_at" 12366 9517 207
"1431_at" 1836 1399 1896
"1438_at" 16590 2005 21087
"1487_at" 5936 13773 5477
"1494_f_at" 268 4218 14597
"1598_g_at" 20880 21223 4688
"160020_at" 5435 6437 533
"1729_at" 3049 19319 19107
"1773_at" 16213 4000 20985
"177_at" 2552 10902 16277
"179_at" 2622 2394 6607
"1861_at" 15979 3834 16216
"200000_s_at" 15574 15175 1994
"200001_at" 5465 6571 7070
"200002_at" 7203 6316 14588
"200003_s_at" 9571 8377 9555
"200004_at" 16297 17349 15779
"200005_at" 5749 12462 6238
"200006_at" 16057 12724 16939
"200007_at" 14724 3818 14153
"200008_s_at" 16656 6471 21720
"200009_at" 5050 14604 14083
"200010_at" 6900 6655 17244
"200011_s_at" 16166 17894 6140
"200012_x_at" 7129 4647 6006
"200013_at" 7747 12512 15325
"200014_s_at" 6066 15438 15426
"200015_s_at" 18429 13992 14808
"200016_x_at" 14298 8317 14586
"200017_at" 15048 8468 9699
"200018_at" 13818 8462 9684
"200019_s_at" 14147 5924 4801
"200020_at" 17626 15816 14169
"200021_at" 9794 8556 9844
"200022_at" 13650 8387 9573
"200023_s_at" 16312 12492 14546
"200024_at" 6613 5277 15297
"200025_s_at" 13866 8460 14398
"200026_at" 13801 8559 9854
"200027_at" 13962 14157 15313
"200028_s_at" 4857 17547 3445
"200029_at" 7097 6145 14141
"200030_s_at" 6830 6467 14231
"200031_s_at" 9662 8453 9672
"200032_s_at" 16629 8470 9705
"200033_at" 17810 14458 15269
"200034_s_at" 15499 14354 14434
"200035_at" 18258 3830 730
"200036_s_at" 6916 12869 7166
"200037_s_at" 16647 15264 18367
"200038_s_at" 6176 8536 15289
"200039_s_at" 14888 13444 15351
"200040_at" 6239 15650 16285
"200041_s_at" 13568 14877 5706
"200042_at" 18707 16598 6435
"200043_at" 20212 6362 16646
"200044_at" 17090 16919 17348
"200045_at" 14388 14136 4338
"200046_at" 13759 5684 19769
"200047_s_at" 13922 5700 17789
"200048_s_at" 6471 14461 16113
"200049_at" 19594 4418 5758
"200050_at" 17068 4663 21524
"200051_at" 20944 16098 4930
"200052_s_at" 15664 14100 17187
"200053_at" 16517 22013 14338
"200054_at" 15094 5384 15549
"200055_at" 4847 15708 2768
"200056_s_at" 20507 13377 18164
"200057_s_at" 14288 15545 14447
"200058_s_at" 18355 15704 3355
"200059_s_at" 7128 5502 17095
"200060_s_at" 14835 13300 15513
"200061_s_at" 9661 8451 9670
"200062_s_at" 9567 8366 9537
"200063_s_at" 9717 8489 9745
"200064_at" 16582 14158 6398
"200065_s_at" 7177 16524 14962
"200066_at" 20324 3806 5936
"200067_x_at" 5704 12408 17831
