"inst_1547" "inst_3164" "inst_7164"
"1007_s_at" 21370 18492 2357
"1053_at" 20433 20914 15627
"117_at" 17595 7732 12206
"121_at" 3283 2860 5329
"1255_g_at" 14185 6709 9137
"1294_at" 1977 188 10353
"1316_at" 4566 19877 404
"1320_at" 6375 7252 7687
"1405_i_at" 20752 880 1179
"1431_at" 7300 2441 13253
"1438_at" 12111 20748 15170
"1487_at" 2071 16099 4293
"1494_f_at" 922 18890 2576
"1598_g_at" 2090 17878 1027
"160020_at" 370 2972 11035
"1729_at" 838 13794 19991
"1773_at" 6001 18393 19374
"177_at" 3697 5712 2006
"179_at" 2153 11613 22041
"1861_at" 13493 13548 21048
"200000_s_at" 21036 18722 3908
"200001_at" 2741 11988 5201
"200002_at" 18761 12773 16982
"200003_s_at" 18093 14729 15264
"200004_at" 16711 14452 15649
"200005_at" 20438 13078 6244
"200006_at" 17122 12414 4869
"200007_at" 18065 12109 5530
"200008_s_at" 4017 5356 15860
"200009_at" 18887 5578 4077
"200010_at" 4293 13278 15744
"200011_s_at" 19709 18749 18573
"200012_x_at" 17324 4309 5723
"200013_at" 17062 11375 17850
"200014_s_at" 3508 13172 5433
"200015_s_at" 3645 19154 18847
"200016_x_at" 2520 5230 4902
"200017_at" 5554 6954 6206
"200018_at" 6118 5470 6377
"200019_s_at" 19890 12418 16649
"200020_at" 20619 19364 17838
"200021_at" 16509 6979 15033
"200022_at" 17086 10976 5683
"200023_s_at" 17559 13922 5342
"200024_at" 6123 5409 15175
"200025_s_at" 4838 4108 5918
"200026_at" 3402 5154 6163
"200027_at" 21130 12687 3459
"200028_s_at" 21374 11976 3907
"200029_at" 5903 5125 5247
"200030_s_at" 17220 4628 5156
"200031_s_at" 16784 6950 5482
"200032_s_at" 2809 10872 17235
"200033_at" 18151 12539 5109
"200034_s_at" 5974 4863 16936
"200035_at" 22060 18279 21549
"200036_s_at" 17939 13968 14961
"200037_s_at" 17060 17179 5567
"200038_s_at" 6047 11838 17421
"200039_s_at" 21907 13159 19124
"200040_at" 5625 15382 5696
"200041_s_at" 19165 11045 3200
"200042_at" 21061 11029 15948
"200043_at" 19542 4835 17215
"200044_at" 4800 14326 16020
"200045_at" 19356 11901 16666
"200046_at" 2116 18972 6198
"200047_s_at" 18188 15070 6149
"200048_s_at" 18775 11143 15840
"200049_at" 18875 17345 4301
"200050_at" 18896 5013 3414
"200051_at" 21770 18195 19965
"200052_s_at" 16753 14619 15388
"200053_at" 18551 13583 15379
"200054_at" 17258 13428 16613
"200055_at" 18508 13522 6443
"200056_s_at" 4788 18632 19238
"200057_s_at" 5729 4752 5573
"200058_s_at" 21945 13247 16928
"200059_s_at" 4312 5417 15371
"200060_s_at" 20369 15873 4319
"200061_s_at" 19319 6948 5240
"200062_s_at" 5336 6916 15795
"200063_s_at" 1549 11082 18119
"200064_at" 20858 5001 4320
"200065_s_at" 20294 13516 17817
"200066_at" 20174 4665 18802
"200067_x_at" 4022 15933 16576
"200068_s_at" 21028 13906 16212
"200069_at" 20110 19906 15903
"200070_at" 17992 16970 19628
"200071_at" 4216 17493 16648
"200072_s_at" 17647 14184 17954
"200073_s_at" 19414 16940 16897
"200074_s_at" 4559 13869 16878
"200075_s_at" 21367 13565 17059
"200076_s_at" 2281 2958 4045
"200077_s_at" 3664 11585 4125
"200078_s_at" 6198 4589 16378
"200079_s_at" 18839 13594 4262
"200080_s_at" 5043 12080 3613
"200081_s_at" 16480 3521 5074
"200082_s_at" 17135 4406 5973
"200083_at" 19744 16533 3675
"200084_at" 17059 11688 15706
"200085_s_at" 19483 5074 17055
"200086_s_at" 2110 4744 4921
"200087_s_at" 20934 14064 18720
"200088_x_at" 5434 6919 6477
"200089_s_at" 17072 12888 17845
"200090_at" 3065 12226 20843
"200091_s_at" 3023 13434 18537
"200092_s_at" 6242 4957 18203
"200093_s_at" 3667 13992 17573
"200094_s_at" 16730 15947 4128
"200095_x_at" 18020 6976 6292
"200096_s_at" 4470 5152 16865
"200097_s_at" 20279 11792 2885
"200098_s_at" 18226 14002 16065
"200099_s_at" 2399 6964 16203
"200593_s_at" 17819 17112 18363
"200594_x_at" 21111 14666 15131
"200595_s_at" 19619 19030 15635
