"inst_2952" "inst_3513" "inst_7454"
"1007_s_at" 21712 2942 17409
"1053_at" 11417 20834 19573
"117_at" 21513 13725 6160
"121_at" 7837 9897 14163
"1255_g_at" 17671 13868 11839
"1294_at" 4655 11655 7665
"1316_at" 4530 19008 14682
"1320_at" 14250 8916 6262
"1405_i_at" 21078 14674 6247
"1431_at" 14602 3782 6084
"1438_at" 19543 1581 5229
"1487_at" 3448 18332 19007
"1494_f_at" 951 642 13413
"1598_g_at" 266 8423 2051
"160020_at" 4461 479 403
"1729_at" 9760 9227 19557
"1773_at" 2412 20190 5569
"177_at" 11495 16293 12536
"179_at" 20629 34 412
"1861_at" 10999 20607 19943
"200000_s_at" 7433 17835 19132
"200001_at" 5606 4082 14683
"200002_at" 11662 7050 16004
"200003_s_at" 12020 7631 4887
"200004_at" 8487 6365 16963
"200005_at" 6178 17120 16604
"200006_at" 8330 9754 17120
"200007_at" 7646 6744 15660
"200008_s_at" 6807 5141 3060
"200009_at" 6058 6283 4506
"200010_at" 20436 4913 15226
"200011_s_at" 7537 5219 19219
"200012_x_at" 20227 19738 4096
"200013_at" 11629 9371 14770
"200014_s_at" 6021 9816 4435
"200015_s_at" 8552 9461 16503
"200016_x_at" 20698 17608 16217
"200017_at" 20314 17053 16300
"200018_at" 15408 9395 14540
"200019_s_at" 10537 18716 16579
"200020_at" 4067 5596 14365
"200021_at" 10240 19301 14296
"200022_at" 12149 7032 4249
"200023_s_at" 9862 17406 17948
"200024_at" 20449 7468 17871
"200025_s_at" 21163 18730 15027
"200026_at" 15641 9947 5496
"200027_at" 4752 7258 17515
"200028_s_at" 6686 17173 16489
"200029_at" 12130 17797 4737
"200030_s_at" 7180 7751 15370
"200031_s_at" 15393 19202 16732
"200032_s_at" 20137 17305 5331
"200033_at" 11504 16917 19724
"200034_s_at" 20296 8454 16271
"200035_at" 10609 6964 21043
"200036_s_at" 12212 18839 5338
"200037_s_at" 11855 9337 19345
"200038_s_at" 20367 17599 15037
"200039_s_at" 8925 9252 16235
"200040_at" 6532 7801 16843
"200041_s_at" 2231 7197 18664
"200042_at" 3986 17453 16971
"200043_at" 9636 16738 21328
"200044_at" 9116 6034 15232
"200045_at" 6131 9426 3931
"200046_at" 7206 2239 18144
"200047_s_at" 7344 4582 16774
"200048_s_at" 7139 10047 14508
"200049_at" 6965 6423 4222
"200050_at" 6412 5809 19787
"200051_at" 3032 18826 20315
"200052_s_at" 6120 7138 14169
"200053_at" 7463 1519 21418
"200054_at" 1870 2251 15780
"200055_at" 4554 17380 14856
"200056_s_at" 9842 17116 18996
"200057_s_at" 11375 9492 14428
"200058_s_at" 9986 5668 5627
"200059_s_at" 10145 7962 17292
"200060_s_at" 5537 17967 18472
"200061_s_at" 15391 7823 4000
"200062_s_at" 20792 11943 5088
"200063_s_at" 20286 9024 17289
"200064_at" 7041 4196 4051
"200065_s_at" 5765 7476 2418
"200066_at" 7542 8063 19249
"200067_x_at" 9368 8002 15208
"200068_s_at" 6718 6540 5639
"200069_at" 3319 17920 5082
"200070_at" 20444 21251 4599
"200071_at" 3139 17999 20132
"200072_s_at" 3856 9581 14816
"200073_s_at" 20624 7502 16552
"200074_s_at" 10698 16942 18007
"200075_s_at" 11020 18050 15918
"200076_s_at" 12214 9412 2111
"200077_s_at" 20275 8163 15587
"200078_s_at" 6308 9691 19594
"200079_s_at" 4176 16736 5145
"200080_s_at" 21340 7487 17668
"200081_s_at" 11295 9505 14778
"200082_s_at" 20489 9293 4970
"200083_at" 7143 17865 3499
"200084_at" 11242 5104 16809
"200085_s_at" 4327 7620 14352
"200086_s_at" 6389 17619 15668
"200087_s_at" 7854 6639 15876
"200088_x_at" 15229 16875 3435
"200089_s_at" 20094 8760 5246
"200090_at" 9783 10008 19602
"200091_s_at" 21514 17087 16514
"200092_s_at" 20494 9849 14909
"200093_s_at" 4285 18071 14632
"200094_s_at" 9594 8224 14446
"200095_x_at" 20892 17002 4437
"200096_s_at" 3241 7083 2478
"200097_s_at" 20020 2911 15192
"200098_s_at" 6550 19163 4968
"200099_s_at" 15514 18619 3244
"200593_s_at" 9185 9707 15641
"200594_x_at" 6275 6589 5719
"200595_s_at" 7921 19318 15982
