"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"K",2,6,10,14,18,22,26,30,34,38,42,46,50,54,58,62,66,70,74,78,82,86,90,94,98,102,106,110,114,118,122,126,130,134,138,142,146,150,154,158,162,166,170,174,178,182,186,190,194,198,202,206,210,214,218,222,226,230,234,238,242,246,250,254,258,262,266,270,274,278,282,286,290,294,298,302,306,310,314,318,322,326,330,334,338,342,346,350,354,358,362,366,370,374,378,382,386,390,394,398
"EnrichedClusters",0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,3,4,11,10,15,16,19,17,18,18,19,18,20,19,20,20,21,21,21,21,20,20,20,21,22,20,21,20,20,20,20,20,20,20,20,20,20,19,20,18,18,18,19,19,19,19,19,19,18,18,18,18,18,18,18,18,17,17,16,16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,15,15,16,16,16,16,16,16,16
"Percentage",0,0,0,0,0,0,3.85,0,2.94,2.63,2.38,2.17,2,3.7,3.45,4.84,6.06,15.71,13.51,19.23,19.51,22.09,18.89,19.15,18.37,18.63,16.98,18.18,16.67,16.95,16.39,16.67,16.15,15.67,15.22,14.08,13.79,13.51,13.82,14.1,12.58,12.88,12.05,11.83,11.56,11.56,11.43,11.24,11.17,11.24,11.11,10.99,10.22,10.64,9.47,9.42,9.38,9.84,9.84,9.79,9.84,9.74,9.64,9.09,8.96,8.91,8.82,8.78,8.74,8.74,8.65,8.1,8.02,7.48,7.48,7.44,7.44,7.48,7.44,7.44,7.48,7.44,7.44,7.41,7.41,7.87,7.83,7.37,7.37,7.41,7.44,6.94,6.98,7.41,7.44,7.44,7.44,7.41,7.37,7.37
"EnrichedClustersDT",0,0,0,0,0,0,0,0,0,2,6,4,5,5,4,6,6,6,8,8,8,8,6,8,8,7,7,6,8,8,8,9,9,9,12,11,11,10,10,10,10,8,9,8,8,8,8,8,8,9,9,8,7,7,9,9,7,7,8,8,8,7,7,7,7,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8
"PercentageDT",0,0,0,0,0,0,0,0,0,5.26,14.29,8.7,10,9.26,6.9,9.68,9.09,8.57,10.81,10.26,9.76,9.3,6.67,8.51,8.16,6.86,6.6,5.45,7.02,6.78,6.56,7.14,6.92,6.72,8.7,7.75,7.59,6.76,6.58,6.41,6.29,4.91,5.42,4.73,4.62,4.62,4.57,4.49,4.47,5.06,5,4.4,3.76,3.72,4.74,4.71,3.65,3.63,4.15,4.12,4.15,3.59,3.55,3.54,3.48,3.96,3.92,3.9,3.88,3.4,3.37,3.33,3.3,3.27,3.27,3.26,3.26,3.27,3.26,3.26,3.27,3.26,3.26,3.24,3.24,3.24,3.23,3.23,3.23,3.24,3.26,3.24,3.26,3.7,3.72,3.72,3.72,3.7,3.69,3.69
"Pval_ATC",0.495039117130863,0.264761420706693,0.439664659365881,0.394726469857016,0.486397282533467,0.534775759826225,0.505349390998522,0.601561217540574,0.664038280741282,0.57739374314591,0.720909788692155,0.681802267730472,0.78368862358455,0.754609320750193,0.727600932879462,0.707493840375343,0.553838192074757,0.456083173962483,0.48200904114442,0.593058980247681,0.536798328716417,0.556923336445369,0.584370672360186,0.506430697303786,0.531296990334642,0.524248528721093,0.445210944876826,0.590219732248254,0.599287221582443,0.602061239995501,0.607997032549445,0.625939074992299,0.549491018418382,0.613706086026148,0.59561388800632,0.557588866489086,0.531950262264212,0.485050945915098,0.478967065896028,0.597485890983129,0.366464716618883,0.510818726852474,0.431417196012478,0.541286498028197,0.513442656059007,0.505675982276745,0.499140285383767,0.506288465393298,0.4683679462024,0.541892396608185,0.541066612816493,0.558126982452509,0.48335746351583,0.46909092238258,0.553402301961114,0.540201071092757,0.546637860343066,0.510925920143674,0.498583043243289,0.488272602378399,0.481397338058131,0.514884990653778,0.493025559166359,0.504337473698572,0.513774041334297,0.50099328245614,0.547829968648015,0.584802626677066,0.570780638224037,0.567524700837611,0.546746986460654,0.509991666447377,0.502855369321419,0.499793196941751,0.497750626273422,0.479336188375107,0.461917515833128,0.462942266672807,0.437346752823204,0.429176044784379,0.415933514106733,0.391735833162564,0.423247239068032,0.419138567544138,0.41298514633757,0.40991316019931,0.393591296769183,0.382440995118783,0.427045325968812,0.424804633408503,0.415854663111672,0.440914489303517,0.422693713186508,0.450268288143283,0.446380701091848,0.439090089071514,0.430593091892154,0.417906763020309,0.417906763020309,0.429874516406459
"Pval_DT",0.60965523260045,0.683039821890796,0.567105553803645,0.492950994531656,0.478180731369287,0.466425843636372,0.393497793570671,0.57556756352125,0.583200082644682,0.579876918972274,0.548842073048446,0.510194323409871,0.455882275920572,0.451470405715183,0.556088555328138,0.572822320399254,0.399810742141723,0.612789951102813,0.533081620833605,0.53135652016127,0.462861821526925,0.39589224004315,0.353570776725311,0.381951158927627,0.297664243785137,0.272824554650218,0.321442168014572,0.39510464135666,0.476959772549931,0.432073223124947,0.413950791986549,0.450018287061027,0.421752927185474,0.444804632507313,0.309012031486306,0.370679652726987,0.341716279502739,0.481450861639869,0.497177999554323,0.514339300432852,0.479710220258092,0.410035627783705,0.461673693593375,0.446901418115911,0.50494812442431,0.493271342049324,0.576803380561285,0.580127113068803,0.553285396850103,0.558360215772291,0.527658291353148,0.545126120384854,0.545262328652146,0.538110777751523,0.560015383861139,0.531799297953214,0.519115044006472,0.521109816432778,0.493543616348715,0.538956100914387,0.529789344100056,0.537246946600418,0.524347747842739,0.506612369446074,0.529789344100056,0.570270316505001,0.560410002552677,0.631874278136647,0.623981022344643,0.617612241347456,0.61119670872887,0.583441243412399,0.565097589409686,0.586427021568175,0.58460523455218,0.580952304035104,0.580952304035104,0.580952304035104,0.578547559523282,0.578547559523282,0.578547559523282,0.557973861752376,0.556244531481894,0.552779437767357,0.545824330746082,0.538837571234472,0.510613136990923,0.487420319294924,0.487420319294924,0.471268945097563,0.471268945097563,0.460472918100071,0.446058218283473,0.521764840075898,0.523016978560872,0.518829646023647,0.518829646023647,0.51673233738313,0.508320040065598,0.508320040065598
